Rbasin,G,Text
ETH_RIFT,108440,c_bool(False)
ETH_RIFT,109159,c_bool(False)
ETH_RIFT,109160,c_bool(False)
ETH_RIFT,109161,c_bool(False)
ETH_RIFT,109162,c_bool(False)
ETH_RIFT,109880,c_bool(False)
ETH_RIFT,109881,c_bool(False)
ETH_RIFT,109882,c_bool(False)
ETH_RIFT,109883,c_bool(False)
ETH_RIFT,110600,c_bool(False)
ETH_RIFT,110601,c_bool(False)
ETH_RIFT,110602,c_bool(False)
ETH_RIFT,110603,c_bool(False)
ETH_RIFT,110604,c_bool(False)
ETH_RIFT,111320,c_bool(False)
ETH_RIFT,111321,c_bool(False)
ETH_RIFT,111322,c_bool(False)
ETH_RIFT,111323,c_bool(False)
ETH_RIFT,111324,c_bool(False)
ETH_RIFT,111325,c_bool(False)
ETH_RIFT,112039,c_bool(False)
ETH_RIFT,112040,c_bool(False)
ETH_RIFT,112041,c_bool(False)
ETH_RIFT,112042,c_bool(False)
ETH_RIFT,112043,c_bool(False)
ETH_RIFT,112044,c_bool(False)
ETH_RIFT,112045,c_bool(False)
ETH_RIFT,112759,c_bool(False)
ETH_RIFT,112760,c_bool(False)
ETH_RIFT,112761,c_bool(False)
ETH_RIFT,112762,c_bool(False)
ETH_RIFT,112763,c_bool(False)
ETH_RIFT,112764,c_bool(False)
ETH_RIFT,113480,c_bool(False)
ETH_RIFT,113481,c_bool(False)
ETH_RIFT,113482,c_bool(False)
ETH_RIFT,113483,c_bool(False)
ETH_RIFT,113484,c_bool(False)
ETH_RIFT,113485,c_bool(False)
ETH_RIFT,113486,c_bool(False)
ETH_RIFT,114200,c_bool(False)
ETH_RIFT,114201,c_bool(False)
ETH_RIFT,114202,c_bool(False)
ETH_RIFT,114203,c_bool(False)
ETH_RIFT,114204,c_bool(False)
ETH_RIFT,114205,c_bool(False)
ETH_RIFT,114206,c_bool(False)
ETH_RIFT,114920,c_bool(False)
ETH_RIFT,114921,c_bool(False)
ETH_RIFT,114922,c_bool(False)
ETH_RIFT,114923,c_bool(False)
ETH_RIFT,114924,c_bool(False)
ETH_RIFT,114925,c_bool(False)
ETH_RIFT,114926,c_bool(False)
ETH_RIFT,114927,c_bool(False)
ETH_RIFT,115640,c_bool(False)
ETH_RIFT,115641,c_bool(False)
ETH_RIFT,115642,c_bool(False)
ETH_RIFT,115643,c_bool(False)
ETH_RIFT,115644,c_bool(False)
ETH_RIFT,115645,c_bool(False)
ETH_RIFT,115646,c_bool(False)
ETH_RIFT,115647,c_bool(False)
ETH_RIFT,116354,c_bool(False)
ETH_RIFT,116355,c_bool(False)
ETH_RIFT,116357,c_bool(False)
ETH_RIFT,116358,c_bool(False)
ETH_RIFT,116359,c_bool(False)
ETH_RIFT,116360,c_bool(False)
ETH_RIFT,116361,c_bool(False)
ETH_RIFT,116362,c_bool(False)
ETH_RIFT,116363,c_bool(False)
ETH_RIFT,116364,c_bool(False)
ETH_RIFT,117074,c_bool(False)
ETH_RIFT,117075,c_bool(False)
ETH_RIFT,117076,c_bool(False)
ETH_RIFT,117077,c_bool(False)
ETH_RIFT,117078,c_bool(False)
ETH_RIFT,117079,c_bool(False)
ETH_RIFT,117080,c_bool(False)
ETH_RIFT,117081,c_bool(False)
ETH_RIFT,117082,c_bool(False)
ETH_RIFT,117794,c_bool(False)
ETH_RIFT,117795,c_bool(False)
ETH_RIFT,117796,c_bool(False)
ETH_RIFT,117797,c_bool(False)
ETH_RIFT,117798,c_bool(False)
ETH_RIFT,117799,c_bool(False)
ETH_RIFT,117800,c_bool(False)
ETH_RIFT,117801,c_bool(False)
ETH_RIFT,118512,c_bool(False)
ETH_RIFT,118513,c_bool(False)
ETH_RIFT,118514,c_bool(False)
ETH_RIFT,118515,c_bool(False)
ETH_RIFT,118516,c_bool(False)
ETH_RIFT,118517,c_bool(False)
ETH_RIFT,118518,c_bool(False)
ETH_RIFT,118519,c_bool(False)
ETH_RIFT,119232,c_bool(False)
ETH_RIFT,119233,c_bool(False)
ETH_RIFT,119234,c_bool(False)
ETH_RIFT,119235,c_bool(False)
ETH_RIFT,119236,c_bool(False)
ETH_RIFT,119237,c_bool(False)
ETH_RIFT,119238,c_bool(False)
ETH_RIFT,119239,c_bool(False)
ETH_RIFT,119952,c_bool(False)
ETH_RIFT,119953,c_bool(False)
ETH_RIFT,119954,c_bool(False)
ETH_RIFT,119955,c_bool(False)
ETH_RIFT,119956,c_bool(False)
ETH_RIFT,119957,c_bool(False)
ETH_RIFT,119958,c_bool(False)
ETH_RIFT,120671,c_bool(False)
ETH_RIFT,120672,c_bool(False)
ETH_RIFT,120673,c_bool(False)
ETH_RIFT,120674,c_bool(False)
ETH_RIFT,120675,c_bool(False)
ETH_RIFT,120676,c_bool(False)
ETH_RIFT,120677,c_bool(False)
ETH_RIFT,121391,c_bool(False)
ETH_RIFT,121392,c_bool(False)
ETH_RIFT,121393,c_bool(False)
ETH_RIFT,121394,c_bool(False)
ETH_RIFT,121395,c_bool(False)
ETH_RIFT,121396,c_bool(False)
ETH_RIFT,121397,c_bool(False)
ETH_RIFT,122111,c_bool(False)
ETH_RIFT,122112,c_bool(False)
ETH_RIFT,122113,c_bool(False)
ETH_RIFT,122114,c_bool(False)
ETH_RIFT,122115,c_bool(False)
ETH_RIFT,122116,c_bool(False)
ETH_RIFT,122117,c_bool(False)
ETH_RIFT,122832,c_bool(False)
ETH_RIFT,122833,c_bool(False)
ETH_RIFT,122834,c_bool(False)
ETH_RIFT,122835,c_bool(False)
ETH_RIFT,122836,c_bool(False)
ETH_RIFT,123553,c_bool(False)
ETH_RIFT,123554,c_bool(False)
ETH_RIFT,123555,c_bool(False)
ETH_SHJU,115645,c_bool(False)
ETH_SHJU,115646,c_bool(False)
ETH_SHJU,115647,c_bool(False)
ETH_SHJU,116362,c_bool(False)
ETH_SHJU,116363,c_bool(False)
ETH_SHJU,116364,c_bool(False)
ETH_SHJU,116365,c_bool(False)
ETH_SHJU,116366,c_bool(False)
ETH_SHJU,116367,c_bool(False)
ETH_SHJU,117081,c_bool(False)
ETH_SHJU,117082,c_bool(False)
ETH_SHJU,117083,c_bool(False)
ETH_SHJU,117084,c_bool(False)
ETH_SHJU,117085,c_bool(False)
ETH_SHJU,117086,c_bool(False)
ETH_SHJU,117087,c_bool(False)
ETH_SHJU,117088,c_bool(False)
ETH_SHJU,117800,c_bool(False)
ETH_SHJU,117801,c_bool(False)
ETH_SHJU,117802,c_bool(False)
ETH_SHJU,117803,c_bool(False)
ETH_SHJU,117804,c_bool(False)
ETH_SHJU,117805,c_bool(False)
ETH_SHJU,117806,c_bool(False)
ETH_SHJU,117807,c_bool(False)
ETH_SHJU,117808,c_bool(False)
ETH_SHJU,117809,c_bool(False)
ETH_SHJU,118519,c_bool(False)
ETH_SHJU,118520,c_bool(False)
ETH_SHJU,118521,c_bool(False)
ETH_SHJU,118522,c_bool(False)
ETH_SHJU,118523,c_bool(False)
ETH_SHJU,118524,c_bool(False)
ETH_SHJU,118525,c_bool(False)
ETH_SHJU,118526,c_bool(False)
ETH_SHJU,118527,c_bool(False)
ETH_SHJU,118528,c_bool(False)
ETH_SHJU,118529,c_bool(False)
ETH_SHJU,119238,c_bool(False)
ETH_SHJU,119239,c_bool(False)
ETH_SHJU,119240,c_bool(False)
ETH_SHJU,119241,c_bool(False)
ETH_SHJU,119242,c_bool(False)
ETH_SHJU,119243,c_bool(False)
ETH_SHJU,119244,c_bool(False)
ETH_SHJU,119245,c_bool(False)
ETH_SHJU,119246,c_bool(False)
ETH_SHJU,119247,c_bool(False)
ETH_SHJU,119248,c_bool(False)
ETH_SHJU,119249,c_bool(False)
ETH_SHJU,119250,c_bool(False)
ETH_SHJU,119958,c_bool(False)
ETH_SHJU,119959,c_bool(False)
ETH_SHJU,119960,c_bool(False)
ETH_SHJU,119961,c_bool(False)
ETH_SHJU,119962,c_bool(False)
ETH_SHJU,119963,c_bool(False)
ETH_SHJU,119964,c_bool(False)
ETH_SHJU,119965,c_bool(False)
ETH_SHJU,119966,c_bool(False)
ETH_SHJU,119967,c_bool(False)
ETH_SHJU,119968,c_bool(False)
ETH_SHJU,119969,c_bool(False)
ETH_SHJU,119970,c_bool(False)
ETH_SHJU,119971,c_bool(False)
ETH_SHJU,120677,c_bool(False)
ETH_SHJU,120678,c_bool(False)
ETH_SHJU,120679,c_bool(False)
ETH_SHJU,120680,c_bool(False)
ETH_SHJU,120681,c_bool(False)
ETH_SHJU,120682,c_bool(False)
ETH_SHJU,120683,c_bool(False)
ETH_SHJU,120684,c_bool(False)
ETH_SHJU,120685,c_bool(False)
ETH_SHJU,120686,c_bool(False)
ETH_SHJU,120687,c_bool(False)
ETH_SHJU,120688,c_bool(False)
ETH_SHJU,120689,c_bool(False)
ETH_SHJU,120690,c_bool(False)
ETH_SHJU,120691,c_bool(False)
ETH_SHJU,121397,c_bool(False)
ETH_SHJU,121398,c_bool(False)
ETH_SHJU,121399,c_bool(False)
ETH_SHJU,121400,c_bool(False)
ETH_SHJU,121401,c_bool(False)
ETH_SHJU,121402,c_bool(False)
ETH_SHJU,121403,c_bool(False)
ETH_SHJU,121404,c_bool(False)
ETH_SHJU,121405,c_bool(False)
ETH_SHJU,121406,c_bool(False)
ETH_SHJU,121407,c_bool(False)
ETH_SHJU,121408,c_bool(False)
ETH_SHJU,121409,c_bool(False)
ETH_SHJU,121410,c_bool(False)
ETH_SHJU,121411,c_bool(False)
ETH_SHJU,122116,c_bool(False)
ETH_SHJU,122117,c_bool(False)
ETH_SHJU,122118,c_bool(False)
ETH_SHJU,122119,c_bool(False)
ETH_SHJU,122120,c_bool(False)
ETH_SHJU,122121,c_bool(False)
ETH_SHJU,122122,c_bool(False)
ETH_SHJU,122123,c_bool(False)
ETH_SHJU,122124,c_bool(False)
ETH_SHJU,122125,c_bool(False)
ETH_SHJU,122126,c_bool(False)
ETH_SHJU,122127,c_bool(False)
ETH_SHJU,122128,c_bool(False)
ETH_SHJU,122129,c_bool(False)
ETH_SHJU,122130,c_bool(False)
ETH_SHJU,122131,c_bool(False)
ETH_SHJU,122835,c_bool(False)
ETH_SHJU,122836,c_bool(False)
ETH_SHJU,122837,c_bool(False)
ETH_SHJU,122838,c_bool(False)
ETH_SHJU,122839,c_bool(False)
ETH_SHJU,122840,c_bool(False)
ETH_SHJU,122841,c_bool(False)
ETH_SHJU,122842,c_bool(False)
ETH_SHJU,122843,c_bool(False)
ETH_SHJU,122844,c_bool(False)
ETH_SHJU,122845,c_bool(False)
ETH_SHJU,122846,c_bool(False)
ETH_SHJU,122847,c_bool(False)
ETH_SHJU,122848,c_bool(False)
ETH_SHJU,122849,c_bool(False)
ETH_SHJU,122850,c_bool(False)
ETH_SHJU,123555,c_bool(False)
ETH_SHJU,123556,c_bool(False)
ETH_SHJU,123557,c_bool(False)
ETH_SHJU,123558,c_bool(False)
ETH_SHJU,123559,c_bool(False)
ETH_SHJU,123560,c_bool(False)
ETH_SHJU,123561,c_bool(False)
ETH_SHJU,123562,c_bool(False)
ETH_SHJU,123563,c_bool(False)
ETH_SHJU,123564,c_bool(False)
ETH_SHJU,123565,c_bool(False)
ETH_SHJU,123566,c_bool(False)
ETH_SHJU,124276,c_bool(False)
ETH_SHJU,124277,c_bool(False)
ETH_SHJU,124278,c_bool(False)
ETH_SHJU,124279,c_bool(False)
ETH_SHJU,124280,c_bool(False)
ETH_SHJU,124281,c_bool(False)
ETH_SHJU,124283,c_bool(False)
ETH_SHJU,125000,c_bool(False)
FIN_FINL,31371,c_bool(False)
FIN_FINL,31372,c_bool(False)
FIN_FINL,31373,c_bool(False)
FIN_FINL,31374,c_bool(False)
FIN_FINL,31375,c_bool(False)
FIN_FINL,31376,c_bool(False)
FIN_FINL,31377,c_bool(False)
FIN_FINL,31378,c_bool(False)
FIN_FINL,31379,c_bool(False)
FIN_FINL,32092,c_bool(False)
FIN_FINL,32093,c_bool(False)
FIN_FINL,32094,c_bool(False)
FIN_FINL,32095,c_bool(False)
FIN_FINL,32096,c_bool(False)
FIN_FINL,32097,c_bool(False)
FIN_FINL,32098,c_bool(False)
FIN_FINL,32099,c_bool(False)
FIN_FINL,32100,c_bool(False)
FIN_FINL,32811,c_bool(False)
FIN_FINL,32812,c_bool(False)
FIN_FINL,32813,c_bool(False)
FIN_FINL,32814,c_bool(False)
FIN_FINL,32815,c_bool(False)
FIN_FINL,32816,c_bool(False)
FIN_FINL,32817,c_bool(False)
FIN_FINL,32818,c_bool(False)
FIN_FINL,32819,c_bool(False)
FIN_FINL,32820,c_bool(False)
FIN_FINL,33531,c_bool(False)
FIN_FINL,33532,c_bool(False)
FIN_FINL,33533,c_bool(False)
FIN_FINL,33534,c_bool(False)
FIN_FINL,33535,c_bool(False)
FIN_FINL,33536,c_bool(False)
FIN_FINL,33537,c_bool(False)
FIN_FINL,33538,c_bool(False)
FIN_FINL,33539,c_bool(False)
FIN_FINL,34249,c_bool(False)
FIN_FINL,34250,c_bool(False)
FIN_FINL,34251,c_bool(False)
FIN_FINL,34252,c_bool(False)
FIN_FINL,34253,c_bool(False)
FIN_FINL,34254,c_bool(False)
FIN_FINL,34255,c_bool(False)
FIN_FINL,34256,c_bool(False)
FIN_FINL,34257,c_bool(False)
FIN_FINL,34258,c_bool(False)
FIN_FINL,34969,c_bool(False)
FIN_FINL,34970,c_bool(False)
FIN_FINL,34971,c_bool(False)
FIN_FINL,34972,c_bool(False)
FIN_FINL,34973,c_bool(False)
FIN_FINL,34974,c_bool(False)
FIN_FINL,34975,c_bool(False)
FIN_FINL,34976,c_bool(False)
FIN_FINL,34977,c_bool(False)
FIN_FINL,34978,c_bool(False)
FIN_FINL,34979,c_bool(False)
FIN_FINL,34980,c_bool(False)
FIN_FINL,35690,c_bool(False)
FIN_FINL,35691,c_bool(False)
FIN_FINL,35692,c_bool(False)
FIN_FINL,35693,c_bool(False)
FIN_FINL,35694,c_bool(False)
FIN_FINL,35695,c_bool(False)
FIN_FINL,35696,c_bool(False)
FIN_FINL,35697,c_bool(False)
FIN_FINL,35698,c_bool(False)
FIN_FINL,35699,c_bool(False)
FIN_FINL,35700,c_bool(False)
FIN_FINL,36409,c_bool(False)
FIN_FINL,36410,c_bool(False)
FIN_FINL,36411,c_bool(False)
FIN_FINL,36412,c_bool(False)
FIN_FINL,36413,c_bool(False)
FIN_FINL,36414,c_bool(False)
FIN_FINL,36415,c_bool(False)
FIN_FINL,36416,c_bool(False)
FIN_FINL,36417,c_bool(False)
FIN_FINL,36418,c_bool(False)
FIN_FINL,36419,c_bool(False)
FIN_FINL,36420,c_bool(False)
FIN_FINL,36421,c_bool(False)
FIN_FINL,37127,c_bool(False)
FIN_FINL,37128,c_bool(False)
FIN_FINL,37129,c_bool(False)
FIN_FINL,37130,c_bool(False)
FIN_FINL,37131,c_bool(False)
FIN_FINL,37132,c_bool(False)
FIN_FINL,37133,c_bool(False)
FIN_FINL,37134,c_bool(False)
FIN_FINL,37135,c_bool(False)
FIN_FINL,37136,c_bool(False)
FIN_FINL,37137,c_bool(False)
FIN_FINL,37138,c_bool(False)
FIN_FINL,37139,c_bool(False)
FIN_FINL,37140,c_bool(False)
FIN_FINL,37141,c_bool(False)
FIN_FINL,37142,c_bool(False)
FIN_FINL,37845,c_bool(False)
FIN_FINL,37846,c_bool(False)
FIN_FINL,37847,c_bool(False)
FIN_FINL,37848,c_bool(False)
FIN_FINL,37849,c_bool(False)
FIN_FINL,37850,c_bool(False)
FIN_FINL,37851,c_bool(False)
FIN_FINL,37852,c_bool(False)
FIN_FINL,37853,c_bool(False)
FIN_FINL,37854,c_bool(False)
FIN_FINL,37855,c_bool(False)
FIN_FINL,37856,c_bool(False)
FIN_FINL,37857,c_bool(False)
FIN_FINL,37858,c_bool(False)
FIN_FINL,37859,c_bool(False)
FIN_FINL,37860,c_bool(False)
FIN_FINL,37861,c_bool(False)
FIN_FINL,38563,c_bool(False)
FIN_FINL,38564,c_bool(False)
FIN_FINL,38565,c_bool(False)
FIN_FINL,38566,c_bool(False)
FIN_FINL,38567,c_bool(False)
FIN_FINL,38568,c_bool(False)
FIN_FINL,38569,c_bool(False)
FIN_FINL,38570,c_bool(False)
FIN_FINL,38571,c_bool(False)
FIN_FINL,38572,c_bool(False)
FIN_FINL,38573,c_bool(False)
FIN_FINL,38574,c_bool(False)
FIN_FINL,38575,c_bool(False)
FIN_FINL,38576,c_bool(False)
FIN_FINL,38577,c_bool(False)
FIN_FINL,38578,c_bool(False)
FIN_FINL,38579,c_bool(False)
FIN_FINL,38580,c_bool(False)
FIN_FINL,38581,c_bool(False)
FIN_FINL,38582,c_bool(False)
FIN_FINL,38583,c_bool(False)
FIN_FINL,39283,c_bool(False)
FIN_FINL,39284,c_bool(False)
FIN_FINL,39285,c_bool(False)
FIN_FINL,39286,c_bool(False)
FIN_FINL,39287,c_bool(False)
FIN_FINL,39288,c_bool(False)
FIN_FINL,39289,c_bool(False)
FIN_FINL,39290,c_bool(False)
FIN_FINL,39291,c_bool(False)
FIN_FINL,39292,c_bool(False)
FIN_FINL,39293,c_bool(False)
FIN_FINL,39294,c_bool(False)
FIN_FINL,39295,c_bool(False)
FIN_FINL,39296,c_bool(False)
FIN_FINL,39297,c_bool(False)
FIN_FINL,39298,c_bool(False)
FIN_FINL,39299,c_bool(False)
FIN_FINL,39300,c_bool(False)
FIN_FINL,39301,c_bool(False)
FIN_FINL,39302,c_bool(False)
FIN_FINL,39303,c_bool(False)
FIN_FINL,39304,c_bool(False)
FIN_FINL,40003,c_bool(False)
FIN_FINL,40004,c_bool(False)
FIN_FINL,40005,c_bool(False)
FIN_FINL,40006,c_bool(False)
FIN_FINL,40007,c_bool(False)
FIN_FINL,40008,c_bool(False)
FIN_FINL,40009,c_bool(False)
FIN_FINL,40010,c_bool(False)
FIN_FINL,40011,c_bool(False)
FIN_FINL,40012,c_bool(False)
FIN_FINL,40013,c_bool(False)
FIN_FINL,40014,c_bool(False)
FIN_FINL,40015,c_bool(False)
FIN_FINL,40016,c_bool(False)
FIN_FINL,40017,c_bool(False)
FIN_FINL,40018,c_bool(False)
FIN_FINL,40019,c_bool(False)
FIN_FINL,40020,c_bool(False)
FIN_FINL,40021,c_bool(False)
FIN_FINL,40022,c_bool(False)
FIN_FINL,40023,c_bool(False)
FIN_FINL,40723,c_bool(False)
FIN_FINL,40724,c_bool(False)
FIN_FINL,40725,c_bool(False)
FIN_FINL,40726,c_bool(False)
FIN_FINL,40727,c_bool(False)
FIN_FINL,40728,c_bool(False)
FIN_FINL,40729,c_bool(False)
FIN_FINL,40730,c_bool(False)
FIN_FINL,40731,c_bool(False)
FIN_FINL,40732,c_bool(False)
FIN_FINL,40733,c_bool(False)
FIN_FINL,40734,c_bool(False)
FIN_FINL,40735,c_bool(False)
FIN_FINL,40736,c_bool(False)
FIN_FINL,40737,c_bool(False)
FIN_FINL,40738,c_bool(False)
FIN_FINL,40739,c_bool(False)
FIN_FINL,40740,c_bool(False)
FIN_FINL,40741,c_bool(False)
FIN_FINL,41443,c_bool(False)
FIN_FINL,41444,c_bool(False)
FIN_FINL,41445,c_bool(False)
FIN_FINL,41446,c_bool(False)
FIN_FINL,41447,c_bool(False)
FIN_FINL,41448,c_bool(False)
FIN_FINL,41449,c_bool(False)
FIN_FINL,41450,c_bool(False)
FIN_FINL,41451,c_bool(False)
FIN_FINL,41452,c_bool(False)
FIN_FINL,41453,c_bool(False)
FIN_FINL,41454,c_bool(False)
FIN_FINL,41455,c_bool(False)
FIN_FINL,41456,c_bool(False)
FIN_FINL,41457,c_bool(False)
FIN_FINL,41458,c_bool(False)
FIN_FINL,41459,c_bool(False)
FIN_FINL,42163,c_bool(False)
FIN_FINL,42164,c_bool(False)
FIN_FINL,42165,c_bool(False)
FIN_FINL,42166,c_bool(False)
FIN_FINL,42167,c_bool(False)
FIN_FINL,42168,c_bool(False)
FIN_FINL,42169,c_bool(False)
FIN_FINL,42170,c_bool(False)
FIN_FINL,42171,c_bool(False)
FIN_FINL,42172,c_bool(False)
FIN_FINL,42173,c_bool(False)
FIN_FINL,42174,c_bool(False)
FIN_FINL,42175,c_bool(False)
FIN_FINL,42176,c_bool(False)
FIN_FINL,42177,c_bool(False)
FIN_FINL,42178,c_bool(False)
FIN_FINL,42883,c_bool(False)
FIN_FINL,42884,c_bool(False)
FIN_FINL,42885,c_bool(False)
FIN_FINL,42886,c_bool(False)
FIN_FINL,42887,c_bool(False)
FIN_FINL,42888,c_bool(False)
FIN_FINL,42889,c_bool(False)
FIN_FINL,42890,c_bool(False)
FIN_FINL,42891,c_bool(False)
FIN_FINL,42892,c_bool(False)
FIN_FINL,42893,c_bool(False)
FIN_FINL,42894,c_bool(False)
FIN_FINL,43607,c_bool(False)
FIN_SNCC,28495,c_bool(False)
FIN_SNCC,28496,c_bool(False)
FIN_SNCC,29212,c_bool(False)
FIN_SNCC,29213,c_bool(False)
FIN_SNCC,29214,c_bool(False)
FIN_SNCC,29215,c_bool(False)
FIN_SNCC,29216,c_bool(False)
FIN_SNCC,29217,c_bool(False)
FIN_SNCC,29218,c_bool(False)
FIN_SNCC,29219,c_bool(False)
FIN_SNCC,29922,c_bool(False)
FIN_SNCC,29923,c_bool(False)
FIN_SNCC,29924,c_bool(False)
FIN_SNCC,29925,c_bool(False)
FIN_SNCC,29932,c_bool(False)
FIN_SNCC,29933,c_bool(False)
FIN_SNCC,29934,c_bool(False)
FIN_SNCC,29935,c_bool(False)
FIN_SNCC,29936,c_bool(False)
FIN_SNCC,29937,c_bool(False)
FIN_SNCC,29938,c_bool(False)
FIN_SNCC,29939,c_bool(False)
FIN_SNCC,30643,c_bool(False)
FIN_SNCC,30644,c_bool(False)
FIN_SNCC,30645,c_bool(False)
FIN_SNCC,30650,c_bool(False)
FIN_SNCC,30651,c_bool(False)
FIN_SNCC,30652,c_bool(False)
FIN_SNCC,30653,c_bool(False)
FIN_SNCC,30654,c_bool(False)
FIN_SNCC,30655,c_bool(False)
FIN_SNCC,30656,c_bool(False)
FIN_SNCC,30657,c_bool(False)
FIN_SNCC,30658,c_bool(False)
FIN_SNCC,31370,c_bool(False)
FIN_SNCC,31371,c_bool(False)
FIN_SNCC,31372,c_bool(False)
FIN_SNCC,31373,c_bool(False)
FIN_SNCC,31374,c_bool(False)
FIN_SNCC,31375,c_bool(False)
FIN_SNCC,31376,c_bool(False)
FIN_SNCC,31377,c_bool(False)
FIN_SNCC,31378,c_bool(False)
FIN_SNCC,31379,c_bool(False)
FIN_SNCC,32099,c_bool(False)
FIN_SNCC,32100,c_bool(False)
FIN_SNCC,33538,c_bool(False)
FIN_SNCC,33539,c_bool(False)
FIN_SNCC,33540,c_bool(False)
FIN_SNCC,34256,c_bool(False)
FIN_SNCC,34257,c_bool(False)
FIN_SNCC,34258,c_bool(False)
FIN_SNCC,34259,c_bool(False)
FIN_SNCC,34260,c_bool(False)
FIN_SNCC,34977,c_bool(False)
FIN_SNCC,34978,c_bool(False)
FIN_SNCC,34979,c_bool(False)
FIN_SNCC,34980,c_bool(False)
FIN_SNCC,34981,c_bool(False)
FIN_SNCC,36420,c_bool(False)
FIN_SWED,29922,c_bool(False)
FIN_SWED,29923,c_bool(False)
FIN_SWED,30642,c_bool(False)
FIN_SWED,30643,c_bool(False)
FIN_SWED,30644,c_bool(False)
FIN_SWED,30645,c_bool(False)
FIN_SWED,30646,c_bool(False)
FIN_SWED,30647,c_bool(False)
FIN_SWED,30648,c_bool(False)
FIN_SWED,30649,c_bool(False)
FIN_SWED,30650,c_bool(False)
FIN_SWED,31366,c_bool(False)
FIN_SWED,31367,c_bool(False)
FIN_SWED,31368,c_bool(False)
FIN_SWED,31369,c_bool(False)
FIN_SWED,31370,c_bool(False)
FIN_SWED,31371,c_bool(False)
FIN_SWED,31372,c_bool(False)
FIN_SWED,32087,c_bool(False)
FIN_SWED,32088,c_bool(False)
FIN_SWED,32089,c_bool(False)
FIN_SWED,32090,c_bool(False)
FIN_SWED,32091,c_bool(False)
FIN_SWED,32092,c_bool(False)
FIN_SWED,32093,c_bool(False)
FIN_SWED,32808,c_bool(False)
FIN_SWED,32809,c_bool(False)
FIN_SWED,32810,c_bool(False)
FIN_SWED,32811,c_bool(False)
FIN_SWED,32812,c_bool(False)
FIN_SWED,32813,c_bool(False)
FIN_SWED,33528,c_bool(False)
FIN_SWED,33529,c_bool(False)
FIN_SWED,33530,c_bool(False)
FIN_SWED,33531,c_bool(False)
FIN_SWED,34248,c_bool(False)
FIN_SWED,34249,c_bool(False)
FIN_SWED,34250,c_bool(False)
FIN_SWED,34969,c_bool(False)
FJI_SPII,147595,c_bool(False)
FJI_SPII,153358,c_bool(False)
FJI_SPII,153359,c_bool(False)
FJI_SPII,153360,c_bool(False)
FJI_SPII,154075,c_bool(False)
FJI_SPII,154076,c_bool(False)
FJI_SPII,154077,c_bool(False)
FJI_SPII,154078,c_bool(False)
FJI_SPII,154079,c_bool(False)
FJI_SPII,154080,c_bool(False)
FJI_SPII,154795,c_bool(False)
FJI_SPII,154796,c_bool(False)
FJI_SPII,154797,c_bool(False)
FJI_SPII,154799,c_bool(False)
FJI_SPII,155515,c_bool(False)
FJI_SPII,155516,c_bool(False)
FJI_SPII,155517,c_bool(False)
FJI_SPII,155518,c_bool(False)
FJI_SPII,155519,c_bool(False)
FJI_SPII,156235,c_bool(False)
FJI_SPII,156236,c_bool(False)
FJI_SPII,156237,c_bool(False)
FJI_SPII,156238,c_bool(False)
FJI_SPII,156239,c_bool(False)
FJI_SPII,156957,c_bool(False)
FJI_SPII,156958,c_bool(False)
FJI_SPII,156960,c_bool(False)
FJI_SPII,157677,c_bool(False)
FRA_FWCX,55805,c_bool(False)
FRA_FWCX,55806,c_bool(False)
FRA_FWCX,56524,c_bool(False)
FRA_FWCX,56525,c_bool(False)
FRA_FWCX,56526,c_bool(False)
FRA_FWCX,56527,c_bool(False)
FRA_FWCX,57243,c_bool(False)
FRA_FWCX,57244,c_bool(False)
FRA_FWCX,57245,c_bool(False)
FRA_FWCX,57246,c_bool(False)
FRA_FWCX,57247,c_bool(False)
FRA_FWCX,57248,c_bool(False)
FRA_FWCX,57249,c_bool(False)
FRA_FWCX,57957,c_bool(False)
FRA_FWCX,57958,c_bool(False)
FRA_FWCX,57961,c_bool(False)
FRA_FWCX,57962,c_bool(False)
FRA_FWCX,57963,c_bool(False)
FRA_FWCX,57964,c_bool(False)
FRA_FWCX,57965,c_bool(False)
FRA_FWCX,57966,c_bool(False)
FRA_FWCX,57967,c_bool(False)
FRA_FWCX,57968,c_bool(False)
FRA_FWCX,58677,c_bool(False)
FRA_FWCX,58678,c_bool(False)
FRA_FWCX,58679,c_bool(False)
FRA_FWCX,58680,c_bool(False)
FRA_FWCX,58681,c_bool(False)
FRA_FWCX,58682,c_bool(False)
FRA_FWCX,59391,c_bool(False)
FRA_FWCX,59392,c_bool(False)
FRA_FWCX,59393,c_bool(False)
FRA_FWCX,59394,c_bool(False)
FRA_FWCX,59395,c_bool(False)
FRA_FWCX,59396,c_bool(False)
FRA_FWCX,59397,c_bool(False)
FRA_FWCX,59398,c_bool(False)
FRA_FWCX,59399,c_bool(False)
FRA_FWCX,59400,c_bool(False)
FRA_FWCX,59401,c_bool(False)
FRA_FWCX,60111,c_bool(False)
FRA_FWCX,60112,c_bool(False)
FRA_FWCX,60113,c_bool(False)
FRA_FWCX,60114,c_bool(False)
FRA_FWCX,60115,c_bool(False)
FRA_FWCX,60116,c_bool(False)
FRA_FWCX,60117,c_bool(False)
FRA_FWCX,60118,c_bool(False)
FRA_FWCX,60119,c_bool(False)
FRA_FWCX,60832,c_bool(False)
FRA_FWCX,60833,c_bool(False)
FRA_FWCX,60834,c_bool(False)
FRA_FWCX,60835,c_bool(False)
FRA_FWCX,60836,c_bool(False)
