region,year,type,value
GAB_GFGU,2050,GL,256.2766396626999
GAB_GFGU,2050,CL,363.2824252264405
GAB_GFGU,2100,FRS,4678.831384983772
GAB_GFGU,2100,GL,259.8428648763778
GAB_GFGU,2100,CL,80.94278248423987
GBR_EAWC,2005,FRS,1467.4294627229365
GBR_EAWC,2005,GL,1944.9288452150176
GBR_EAWC,2005,CL,4883.932572013468
GBR_EAWC,2050,FRS,2192.743002009437
GBR_EAWC,2050,GL,3388.1341372482425
GBR_EAWC,2050,CL,3172.5711814114543
GBR_EAWC,2100,FRS,2904.491160608248
GBR_EAWC,2100,GL,4446.746968040389
GBR_EAWC,2100,CL,2842.63527782821
GBR_IREL,2005,FRS,197.50423945982504
GBR_IREL,2005,GL,48.34027617657331
GBR_IREL,2005,CL,46.479136499230165
GBR_IREL,2050,FRS,178.6752758337561
GBR_IREL,2050,GL,58.02045438517709
GBR_IREL,2050,CL,22.92377829152341
GBR_IREL,2100,FRS,93.4958567453574
GBR_IREL,2100,GL,58.0169052482722
GBR_IREL,2100,CL,10.30774228726662
GBR_SCTD,2005,FRS,2164.1722896276187
GBR_SCTD,2005,GL,1421.170318946729
GBR_SCTD,2005,CL,558.702266109428
GBR_SCTD,2050,FRS,2545.912776506409
GBR_SCTD,2050,GL,1819.3023913216584
GBR_SCTD,2050,CL,282.33683063072027
GBR_SCTD,2100,FRS,3631.906399779245
GBR_SCTD,2100,GL,2428.0653851230027
GBR_SCTD,2100,CL,177.66753113495412
GEO_BSSC,2005,FRS,1913.966142570073
GEO_BSSC,2005,GL,144.9093543125561
GEO_BSSC,2005,CL,158.9579751100362
GEO_BSSC,2050,FRS,2205.77367502623
GEO_BSSC,2050,GL,166.9669934731155
GEO_BSSC,2050,CL,107.97298050028373
GEO_BSSC,2100,FRS,2222.6509762920373
GEO_BSSC,2100,GL,166.06673773346768
GEO_BSSC,2100,CL,66.07346703622693
GEO_CSSW,2005,FRS,1387.8984371271224
GEO_CSSW,2005,GL,171.3399634568431
GEO_CSSW,2005,CL,259.366629106898
GEO_CSSW,2050,FRS,1797.1264650613552
GEO_CSSW,2050,GL,263.870079256942
GEO_CSSW,2050,CL,260.43786979964005
GEO_CSSW,2100,FRS,1732.1553703468053
GEO_CSSW,2100,GL,289.00261851063715
GEO_CSSW,2100,CL,188.7798078704423
GHA_AFWC,2005,FRS,150.18420718536686
GHA_AFWC,2005,GL,2051.22189947395
GHA_AFWC,2005,CL,2038.7520032946409
GHA_AFWC,2050,FRS,12.1557359363686
GHA_AFWC,2050,GL,645.0193258173997
GHA_AFWC,2050,CL,2128.507402474311
GHA_AFWC,2100,FRS,15.680699234581768
GHA_AFWC,2100,GL,145.81521657663433
GHA_AFWC,2100,CL,474.898172346808
GHA_VOLT,2005,FRS,21.36988743549742
GHA_VOLT,2005,GL,5492.007472310725
GHA_VOLT,2005,CL,3194.381001177014
GHA_VOLT,2050,FRS,4.204255837980901
GHA_VOLT,2050,GL,2034.1169612248875
GHA_VOLT,2050,CL,3719.4106973650073
GHA_VOLT,2100,GL,1609.5769522804949
GHA_VOLT,2100,CL,4643.1832158320885
GIN_AFWC,2005,FRS,3655.17607394376
GIN_AFWC,2005,GL,1798.74799374183
GIN_AFWC,2005,CL,845.6497491274071
GIN_AFWC,2050,FRS,2106.8154438641
GIN_AFWC,2050,GL,863.0122805280389
GIN_AFWC,2050,CL,561.9519859433908
GIN_AFWC,2100,FRS,1805.8499246914548
GIN_AFWC,2100,GL,943.1459575567736
GIN_AFWC,2100,CL,96.83091399740876
GIN_NIGE,2005,FRS,3154.837498206565
GIN_NIGE,2005,GL,413.7286703590342
GIN_NIGE,2005,CL,536.2699859291582
GIN_NIGE,2050,FRS,3.677335261381697e-15
GIN_NIGE,2050,CL,378.8755062441408
GIN_NIGE,2100,CL,74.74638237295802
GIN_SENE,2005,FRS,322.2652980496971
GIN_SENE,2005,GL,233.94649582278467
GIN_SENE,2005,CL,137.93366418885967
GIN_SENE,2050,FRS,245.7727026097009
GIN_SENE,2050,GL,144.70518036852022
GIN_SENE,2050,CL,88.83252719128107
GIN_SENE,2100,FRS,251.78936526586224
GIN_SENE,2100,GL,148.3781238693417
GIN_SENE,2100,CL,20.301434708120624
GMB_AFWC,2005,FRS,147.15405765718424
GMB_AFWC,2005,GL,66.67900954880118
GMB_AFWC,2005,CL,78.60953584467498
GMB_AFWC,2050,FRS,65.20156337362283
GMB_AFWC,2050,GL,14.2761444377106
GMB_AFWC,2050,CL,120.19087587495098
GMB_AFWC,2100,FRS,113.79569485759431
GMB_AFWC,2100,GL,39.24225013476033
GMB_AFWC,2100,CL,112.048392239337
GNB_AFWC,2005,FRS,590.7141280872319
GNB_AFWC,2005,GL,943.8983397690348
GNB_AFWC,2005,CL,407.5379503598779
GNB_AFWC,2050,FRS,332.7709628602966
GNB_AFWC,2050,GL,610.4044310701781
GNB_AFWC,2050,CL,220.88294425579937
GNB_AFWC,2100,FRS,445.3898843297154
GNB_AFWC,2100,GL,750.068018855032
GNB_AFWC,2100,CL,206.38297042286857
GRC_AGBS,2005,FRS,591.8902509439549
GRC_AGBS,2005,GL,4795.467644104057
GRC_AGBS,2005,CL,2965.700774516725
GRC_AGBS,2050,FRS,762.4510685710077
GRC_AGBS,2050,GL,6444.328382919908
GRC_AGBS,2050,CL,2742.324465138631
GRC_AGBS,2100,FRS,897.4994219908309
GRC_AGBS,2100,GL,6563.042460696669
GRC_AGBS,2100,CL,3541.6416092977765
GRD_CARC,2005,GL,31.586389211553545
GRD_CARC,2050,GL,31.586381722733005
GRD_CARC,2100,GL,31.7231885964341
GTM_GRIJ,2005,FRS,2305.7260804379275
GTM_GRIJ,2005,GL,77.8668423680501
GTM_GRIJ,2005,CL,475.5538862345731
GTM_GRIJ,2050,FRS,1776.104986450384
GTM_GRIJ,2050,GL,55.03675465942935
GTM_GRIJ,2050,CL,635.291705960353
GTM_GRIJ,2100,FRS,1765.831102780196
GTM_GRIJ,2100,GL,55.11035705737278
GTM_GRIJ,2100,CL,665.851696029194
GTM_SCAM,2005,FRS,931.9948789976332
GTM_SCAM,2005,GL,237.9516355852436
GTM_SCAM,2005,CL,353.0340782512715
GTM_SCAM,2050,FRS,725.3035063574542
GTM_SCAM,2050,GL,188.3513751928274
GTM_SCAM,2050,CL,471.10528588404105
GTM_SCAM,2100,FRS,558.2069419027417
GTM_SCAM,2100,GL,119.88108841557512
GTM_SCAM,2100,CL,394.7734067049898
GTM_YUPA,2005,FRS,1256.5360973837446
GTM_YUPA,2005,GL,260.64018161217604
GTM_YUPA,2005,CL,388.8070470055801
GTM_YUPA,2050,FRS,956.5362081083892
GTM_YUPA,2050,GL,194.0104814432277
GTM_YUPA,2050,CL,614.8042069171865
GTM_YUPA,2100,FRS,945.574308767206
GTM_YUPA,2100,GL,175.87750741347514
GTM_YUPA,2100,CL,770.8957416244104
GUY_AMAZ,2005,FRS,328.8231111133202
GUY_AMAZ,2005,GL,0.0306346356559898
GUY_AMAZ,2005,CL,7.15851644628807
GUY_AMAZ,2050,FRS,543.9947224913916
GUY_AMAZ,2050,GL,0.030169700254761
GUY_AMAZ,2050,CL,11.012271906757594
GUY_AMAZ,2100,FRS,554.0895800891806
GUY_AMAZ,2100,GL,0.030166611312378
GUY_AMAZ,2100,CL,6.859723089989903
GUY_NESO,2005,FRS,16765.145417348744
GUY_NESO,2005,GL,269.0635622641493
GUY_NESO,2005,CL,306.3133942892292
GUY_NESO,2050,FRS,16968.5650787367
GUY_NESO,2050,GL,310.2986786547159
GUY_NESO,2050,CL,277.51837423876395
GUY_NESO,2100,FRS,17054.982055857443
GUY_NESO,2100,GL,317.3602625965635
GUY_NESO,2100,CL,236.05530736799116
HKG_CHIN,2005,FRS,0.3985938897038268
HKG_CHIN,2005,GL,62.22801669829791
HKG_CHIN,2005,CL,0.0277042307272872
HKG_CHIN,2050,FRS,0.4060426345764132
HKG_CHIN,2050,GL,50.80243944715983
HKG_CHIN,2050,CL,0.1110310927280955
HKG_CHIN,2100,FRS,0.0514036941578066
HKG_CHIN,2100,GL,45.417684536708826
HKG_CHIN,2100,CL,0.07122038349678
HND_SCAM,2005,FRS,6834.902212886998
HND_SCAM,2005,GL,395.6197772971904
HND_SCAM,2005,CL,1084.6184954884775
HND_SCAM,2050,FRS,6253.998454585135
HND_SCAM,2050,GL,392.5928092392944
HND_SCAM,2050,CL,1395.0914168407942
HND_SCAM,2100,FRS,7534.095328000474
HND_SCAM,2100,GL,532.3763668129815
HND_SCAM,2100,CL,1445.315807660169
HRV_AGBS,2005,FRS,1192.8106215914445
HRV_AGBS,2005,GL,505.6338278302203
HRV_AGBS,2005,CL,170.11303245200276
HRV_AGBS,2050,FRS,1333.5514552962952
HRV_AGBS,2050,GL,536.4110027420076
HRV_AGBS,2050,CL,69.2552089610993
HRV_AGBS,2100,FRS,1360.4283517435665
HRV_AGBS,2100,GL,538.2406075890351
HRV_AGBS,2100,CL,53.114540211812105
HRV_DANU,2005,FRS,766.3024198793223
HRV_DANU,2005,GL,786.6265844358344
HRV_DANU,2005,CL,614.0475111983833
HRV_DANU,2050,FRS,690.4744384794681
HRV_DANU,2050,GL,1080.094976501201
HRV_DANU,2050,CL,383.43626143402514
HRV_DANU,2100,FRS,653.6299415377698
HRV_DANU,2100,GL,1074.4288740024238
HRV_DANU,2100,CL,314.2980964458751
HTI_CARI,2005,FRS,461.6269390561765
HTI_CARI,2005,GL,842.8102087166199
HTI_CARI,2005,CL,775.5053898537892
HTI_CARI,2050,FRS,349.1686555004357
HTI_CARI,2050,GL,607.4060497183466
HTI_CARI,2050,CL,749.659632793795
HTI_CARI,2100,FRS,428.5255583748927
HTI_CARI,2100,GL,523.5939626424799
HTI_CARI,2100,CL,610.2589932084245
HUN_DANU,2005,FRS,329.01921141966386
HUN_DANU,2005,GL,2631.40042461935
HUN_DANU,2005,CL,3979.287937028093
HUN_DANU,2050,FRS,356.0722654226188
HUN_DANU,2050,GL,2663.3147247152324
HUN_DANU,2050,CL,4175.371731427438
HUN_DANU,2100,FRS,303.9414514617362
HUN_DANU,2100,GL,2516.0192031425618
HUN_DANU,2100,CL,4143.580886627093
IDN_IRJA,2005,FRS,33567.65456879879
IDN_IRJA,2005,GL,3794.236214681464
IDN_IRJA,2005,CL,3813.379710341342
IDN_IRJA,2050,FRS,31208.651751674475
IDN_IRJA,2050,GL,3618.291870035699
IDN_IRJA,2050,CL,6281.267982677514
IDN_IRJA,2100,FRS,31849.79283290405
IDN_IRJA,2100,GL,3921.183539624603
IDN_IRJA,2100,CL,5339.388288146514
IDN_JATI,2005,FRS,6083.626456543881
IDN_JATI,2005,GL,5037.148846325671
IDN_JATI,2005,CL,3681.753784621472
IDN_JATI,2050,FRS,5125.011473782379
IDN_JATI,2050,GL,4707.75363974173
IDN_JATI,2050,CL,4256.434250468604
IDN_JATI,2100,FRS,4022.151524039828
IDN_JATI,2100,GL,4738.932796277483
IDN_JATI,2100,CL,4070.168547921197
IDN_KALI,2005,FRS,38876.7620403612
IDN_KALI,2005,GL,2354.001780703285
IDN_KALI,2005,CL,6359.376827477431
IDN_KALI,2050,FRS,36005.000815215935
IDN_KALI,2050,GL,2363.8160447895643
IDN_KALI,2050,CL,9014.625489710805
IDN_KALI,2100,FRS,37710.04687136936
IDN_KALI,2100,GL,2500.718154548791
IDN_KALI,2100,CL,8693.534258568128
IDN_SULA,2005,FRS,14205.60201736798
IDN_SULA,2005,GL,7796.934126227306
IDN_SULA,2005,CL,3628.113331014832
IDN_SULA,2050,FRS,13374.07774791756
IDN_SULA,2050,GL,7688.298426269074
IDN_SULA,2050,CL,4494.06745896107
IDN_SULA,2100,FRS,13261.338567985253
IDN_SULA,2100,GL,7770.093940909303
IDN_SULA,2100,CL,4629.235238275486
IDN_SUMA,2005,FRS,25354.71063736546
IDN_SUMA,2005,GL,5768.396285950887
IDN_SUMA,2005,CL,8777.380355560586
IDN_SUMA,2050,FRS,21936.974358188127
IDN_SUMA,2050,GL,5465.724703807236
IDN_SUMA,2050,CL,12342.193416214508
IDN_SUMA,2100,FRS,19033.975487907705
IDN_SUMA,2100,GL,5717.055837808846
IDN_SUMA,2100,CL,11904.279982825728
IND_GABR,2005,FRS,18695.31126368357
IND_GABR,2005,GL,28679.87658158153
IND_GABR,2005,CL,58305.3929180797
IND_GABR,2050,FRS,13591.797591925631
IND_GABR,2050,GL,22390.280156742927
IND_GABR,2050,CL,70611.1586965529
IND_GABR,2100,FRS,12236.039686390406
IND_GABR,2100,GL,20821.66052317363
IND_GABR,2100,CL,68531.17666311354
IND_GODA,2005,FRS,227.1321548927881
IND_GODA,2005,GL,21336.16062110981
IND_GODA,2005,CL,21565.73810457761
IND_GODA,2050,FRS,163.5425579048515
IND_GODA,2050,GL,16639.343809809518
IND_GODA,2050,CL,23436.780959749965
IND_GODA,2100,FRS,158.54147818617898
IND_GODA,2100,GL,15603.550593480306
IND_GODA,2100,CL,24127.99379798917
IND_INDU,2005,FRS,1830.7687153223003
IND_INDU,2005,GL,10670.560921758764
IND_INDU,2005,CL,1502.856879381415
IND_INDU,2050,FRS,1627.1754982439995
IND_INDU,2050,GL,9733.768683550385
IND_INDU,2050,CL,2216.7959199834527
IND_INDU,2100,FRS,1532.832849040668
IND_INDU,2100,GL,8768.46974303878
IND_INDU,2100,CL,2400.234463750864
IND_KRIS,2005,FRS,5573.187974457223
IND_KRIS,2005,GL,14492.51006262926
IND_KRIS,2005,CL,35066.95987210476
IND_KRIS,2050,FRS,3888.7421393239993
IND_KRIS,2050,GL,11835.115680044137
IND_KRIS,2050,CL,37891.72159705063
IND_KRIS,2100,FRS,3542.817995108635
IND_KRIS,2100,GL,12224.697220047366
IND_KRIS,2100,CL,34524.565660646454
IND_SABA,2005,FRS,44.4531666988071
IND_SABA,2005,GL,17812.56561340574
IND_SABA,2005,CL,19501.432758935756
IND_SABA,2050,FRS,18.180993535109536
IND_SABA,2050,GL,16032.005487975994
IND_SABA,2050,CL,21716.725732691
IND_SABA,2100,FRS,20.4333611072538
IND_SABA,2100,GL,16310.177264030552
IND_SABA,2100,CL,20572.751699626693
IRL_IREL,2005,FRS,2080.373192285648
IRL_IREL,2005,GL,345.29811588972524
IRL_IREL,2005,CL,1159.7090447374926
IRL_IREL,2050,FRS,4983.620466885517
IRL_IREL,2050,GL,478.6840752434941
IRL_IREL,2050,CL,1165.4864293049843
IRL_IREL,2100,FRS,5230.842870661475
IRL_IREL,2100,GL,503.9876235590588
IRL_IREL,2100,CL,833.9954255848837
IRN_CIRA,2005,FRS,5705.510214158846
IRN_CIRA,2005,GL,60088.44667256622
IRN_CIRA,2005,CL,5452.566442178201
IRN_CIRA,2050,FRS,5563.3968942455695
IRN_CIRA,2050,GL,60554.35396547267
IRN_CIRA,2050,CL,4634.003674404215
IRN_CIRA,2100,FRS,5520.581993219899
IRN_CIRA,2100,GL,62066.66104200373
IRN_CIRA,2100,CL,3708.792558355548
IRN_CSEC,2005,FRS,707.080369348881
IRN_CSEC,2005,GL,6882.254865709301
IRN_CSEC,2005,CL,1964.0898091842
IRN_CSEC,2050,FRS,620.2093834770241
IRN_CSEC,2050,GL,6833.872233750506
IRN_CSEC,2050,CL,1717.158539714812
IRN_CSEC,2100,FRS,70.20591402086889
IRN_CSEC,2100,GL,5333.703852651985
IRN_CSEC,2100,CL,1295.7351209765336
IRN_CSSW,2005,FRS,334.2300644327339
IRN_CSSW,2005,GL,3972.115636167761
IRN_CSSW,2005,CL,2721.3499519246616
IRN_CSSW,2050,FRS,165.63827897669597
IRN_CSSW,2050,GL,3180.765999481717
IRN_CSSW,2050,CL,2070.6705374605194
IRN_CSSW,2100,FRS,3.186638955715412
IRN_CSSW,2100,GL,2921.280431168316
IRN_CSSW,2100,CL,1227.3210424376998
IRN_PGCO,2005,FRS,1977.091734764667
IRN_PGCO,2005,GL,19481.992680293177
IRN_PGCO,2005,CL,2218.113433805847
IRN_PGCO,2050,FRS,1944.971558678468
IRN_PGCO,2050,GL,19017.77692360787
IRN_PGCO,2050,CL,1973.809605116408
IRN_PGCO,2100,FRS,1782.7205358658207
IRN_PGCO,2100,GL,17510.200262526592
IRN_PGCO,2100,CL,1697.266972692962
IRN_TIEU,2005,FRS,377.6228739439691
IRN_TIEU,2005,GL,3710.153169976504
IRN_TIEU,2005,CL,2517.414466311652
IRN_TIEU,2050,FRS,104.207796040734
IRN_TIEU,2050,GL,3671.858452700437
IRN_TIEU,2050,CL,1566.7847321337722
IRN_TIEU,2100,FRS,3.652966773934003
IRN_TIEU,2100,GL,3672.362979709902
IRN_TIEU,2100,CL,718.2098159920815
IRQ_TIEU,2005,FRS,880.8670088605405
IRQ_TIEU,2005,GL,33885.39410212313
IRQ_TIEU,2005,CL,1447.1338326378386
IRQ_TIEU,2050,GL,25743.815753926174
IRQ_TIEU,2050,CL,752.8834623880687
IRQ_TIEU,2100,FRS,0.4894353786100652
IRQ_TIEU,2100,GL,24270.4908846709
IRQ_TIEU,2100,CL,406.68874469631135
ISL_ICEL,2005,FRS,6191.156893605266
ISL_ICEL,2005,GL,1423.7925207329597
ISL_ICEL,2050,FRS,5913.3054090812975
ISL_ICEL,2050,GL,1448.8652612780215
ISL_ICEL,2100,FRS,6665.779339686011
ISL_ICEL,2100,GL,1532.987580344773
ISR_DEAS,2005,FRS,88.16775225613965
ISR_DEAS,2005,GL,283.7680927801027
ISR_DEAS,2005,CL,11.16972776538956
ISR_DEAS,2050,FRS,79.07933657747438
ISR_DEAS,2050,GL,276.25303362472283
ISR_DEAS,2050,CL,10.356609243896134
ISR_DEAS,2100,FRS,27.529265515613197
ISR_DEAS,2100,GL,246.47519723234197
ISR_DEAS,2100,CL,9.550908766920388
ISR_MSEC,2005,FRS,79.36835195970983
ISR_MSEC,2005,GL,476.7627946919848
ISR_MSEC,2005,CL,143.9093694830868
ISR_MSEC,2050,FRS,71.9445093109833
ISR_MSEC,2050,GL,469.80328829632896
ISR_MSEC,2050,CL,131.96596367818464
ISR_MSEC,2100,FRS,60.55539365630194
ISR_MSEC,2100,GL,377.5036271846246
ISR_MSEC,2100,CL,128.63572764682542
ITA_IECO,2005,FRS,1806.2129944510348
ITA_IECO,2005,GL,1365.156912955408
ITA_IECO,2005,CL,2989.651504965316
ITA_IECO,2050,FRS,2644.2601552594188
ITA_IECO,2050,GL,1964.8091391894843
ITA_IECO,2050,CL,2136.9925206790867
ITA_IECO,2100,FRS,2589.87994361966
ITA_IECO,2100,GL,1995.3058607328592
ITA_IECO,2100,CL,2123.6611937768785
ITA_IWCO,2005,FRS,703.1662602389439
ITA_IWCO,2005,GL,3094.407968166351
ITA_IWCO,2005,CL,1372.2795098301497
ITA_IWCO,2050,FRS,796.878737946173
ITA_IWCO,2050,GL,3804.165062334638
ITA_IWCO,2050,CL,894.9352882815072
ITA_IWCO,2100,FRS,755.9029503820107
ITA_IWCO,2100,GL,3825.717546929721
ITA_IWCO,2100,CL,743.7797560290766
ITA_MSII,2005,FRS,148.8665761749833
ITA_MSII,2005,GL,2246.821435751516
ITA_MSII,2005,CL,1273.421824695288
ITA_MSII,2050,FRS,174.66258400685254
ITA_MSII,2050,GL,3443.020785244387
ITA_MSII,2050,CL,800.5986274340376
ITA_MSII,2100,FRS,188.84706217202037
ITA_MSII,2100,GL,3799.792727069032
ITA_MSII,2100,CL,594.3091049607608
ITA_POOO,2005,FRS,2079.9730289986637
ITA_POOO,2005,GL,2.8307307951240297
ITA_POOO,2005,CL,2500.680836441448
ITA_POOO,2050,FRS,2863.572469135482
ITA_POOO,2050,GL,4.6879517245510005
ITA_POOO,2050,CL,1923.4866032267732
ITA_POOO,2100,FRS,2745.12204316194
ITA_POOO,2100,GL,3.872356791495541
ITA_POOO,2100,CL,1814.1595734464129
ITA_TIBE,2005,FRS,223.00266532231296
ITA_TIBE,2005,GL,491.0227252547889
ITA_TIBE,2005,CL,299.4302386518845
ITA_TIBE,2050,FRS,259.46673924287273
ITA_TIBE,2050,GL,673.0814920585108
ITA_TIBE,2050,CL,160.51460450976234
ITA_TIBE,2100,FRS,274.7207884357315
ITA_TIBE,2100,GL,704.9336155453163
ITA_TIBE,2100,CL,113.41425684586936
JAM_CARI,2005,FRS,533.459696392864
JAM_CARI,2005,GL,144.8628373591365
JAM_CARI,2005,CL,197.53308651970912
JAM_CARI,2050,FRS,508.09853584645583
JAM_CARI,2050,GL,182.4609180147877
JAM_CARI,2050,CL,169.17581873762393
JAM_CARI,2100,FRS,560.1461316403077
JAM_CARI,2100,GL,229.0562223316508
JAM_CARI,2100,CL,128.2477454588547
JOR_DEAS,2005,FRS,38.71166114106246
JOR_DEAS,2005,GL,809.0352051374406
JOR_DEAS,2005,CL,165.1531824090608
JOR_DEAS,2050,FRS,1.021938534308706
JOR_DEAS,2050,GL,473.17998835533416
JOR_DEAS,2050,CL,52.20823690617356
JOR_DEAS,2100,GL,371.2264691943811
JOR_DEAS,2100,CL,45.44741708806542
JOR_EJSS,2005,FRS,50.71283779400977
JOR_EJSS,2005,GL,4405.453346552056
JOR_EJSS,2005,CL,15.252899780063114
JOR_EJSS,2050,FRS,20.84679242822
JOR_EJSS,2050,GL,4231.390468546551
JOR_EJSS,2050,CL,12.048148688006451
JOR_EJSS,2100,FRS,10.186567779030096
JOR_EJSS,2100,GL,4199.523179005097
JOR_EJSS,2100,CL,22.91240013806564
JOR_SIPE,2005,FRS,53.76904453576561
JOR_SIPE,2005,GL,535.6036488253479
JOR_SIPE,2005,CL,5.228288025153375
JOR_SIPE,2050,FRS,43.097274712673936
JOR_SIPE,2050,GL,522.3002414000475
JOR_SIPE,2050,CL,4.206025431132269
JOR_SIPE,2100,FRS,39.44863841886727
JOR_SIPE,2100,GL,509.2855311580362
JOR_SIPE,2100,CL,6.724323821865083
JPN_JAPN,2005,FRS,26951.51680568617
JPN_JAPN,2005,GL,7235.86315045729
JPN_JAPN,2005,CL,3985.140896103734
JPN_JAPN,2050,FRS,26501.38635766102
JPN_JAPN,2050,GL,7260.961041733377
JPN_JAPN,2050,CL,2928.10754582973
JPN_JAPN,2100,FRS,24464.74048129666
JPN_JAPN,2100,GL,7113.278786165226
JPN_JAPN,2100,CL,1926.7277604058531
KAZ_CSEC,2005,FRS,13.589984003452368
KAZ_CSEC,2005,GL,5494.988891168286
KAZ_CSEC,2050,FRS,13.584943591373
KAZ_CSEC,2050,GL,5494.042078515728
KAZ_CSEC,2100,FRS,13.578745373697002
KAZ_CSEC,2100,GL,5492.423095698458
KAZ_CSPC,2005,FRS,83.59579875357728
KAZ_CSPC,2005,GL,7210.065371929942
KAZ_CSPC,2005,CL,896.6581937199495
KAZ_CSPC,2050,FRS,92.32194818477647
KAZ_CSPC,2050,GL,9769.33957256536
KAZ_CSPC,2050,CL,1278.079134893086
KAZ_CSPC,2100,FRS,117.9342648415953
KAZ_CSPC,2100,GL,23685.99997771481
KAZ_CSPC,2100,CL,2807.708799026914
KAZ_LKBH,2005,FRS,83.31962581605208
KAZ_LKBH,2005,GL,5583.605619436742
KAZ_LKBH,2005,CL,1415.0130307507202
KAZ_LKBH,2050,FRS,85.9736774753325
KAZ_LKBH,2050,GL,6828.287104851903
KAZ_LKBH,2050,CL,2240.01595896067
KAZ_LKBH,2100,FRS,141.0975330790432
KAZ_LKBH,2100,GL,15353.06195189664
KAZ_LKBH,2100,CL,3769.243803502404
KAZ_OBBB,2005,FRS,1663.2900367241114
KAZ_OBBB,2005,GL,9202.85953998814
KAZ_OBBB,2005,CL,11628.615977151268
KAZ_OBBB,2050,FRS,1245.467591339714
KAZ_OBBB,2050,GL,5638.423295638863
KAZ_OBBB,2050,CL,10137.395589217118
KAZ_OBBB,2100,FRS,73.49760347312203
KAZ_OBBB,2100,GL,5853.561629449047
KAZ_OBBB,2100,CL,4817.048270868321
KAZ_SYRD,2005,FRS,66.44239993859779
KAZ_SYRD,2005,GL,17584.309184593832
KAZ_SYRD,2005,CL,2808.368444416821
KAZ_SYRD,2050,FRS,61.60640661230286
KAZ_SYRD,2050,GL,18875.148555633517
KAZ_SYRD,2050,CL,4427.827033593834
KAZ_SYRD,2100,FRS,64.67302629260273
KAZ_SYRD,2100,GL,31700.6015036458
KAZ_SYRD,2100,CL,6292.893910413883
KEN_AECC,2005,FRS,357.75496283833235
KEN_AECC,2005,GL,10159.467655030763
KEN_AECC,2005,CL,1685.3258915503316
KEN_AECC,2050,FRS,199.022657527413
KEN_AECC,2050,GL,3752.916956219806
KEN_AECC,2050,CL,1968.440821434731
KEN_AECC,2100,FRS,190.1581032979666
KEN_AECC,2100,GL,3326.6024018399685
KEN_AECC,2100,CL,1541.4620066663772
KEN_NILE,2005,FRS,596.6634201010492
KEN_NILE,2005,GL,624.5502925674731
KEN_NILE,2005,CL,1266.2860474177928
KEN_NILE,2050,FRS,161.94807335007468
KEN_NILE,2050,GL,186.880919201274
KEN_NILE,2050,CL,1180.078691213552
KEN_NILE,2100,FRS,252.53491852775923
KEN_NILE,2100,GL,344.4363608863221
KEN_NILE,2100,CL,1101.199577684791
KEN_RIFT,2005,FRS,151.43511134158442
KEN_RIFT,2005,GL,4587.510730714187
KEN_RIFT,2005,CL,598.3056745011064
KEN_RIFT,2050,FRS,63.08161765280098
KEN_RIFT,2050,GL,2012.55236986668
KEN_RIFT,2050,CL,556.7296709318503
KEN_RIFT,2100,FRS,63.50133481064413
KEN_RIFT,2100,GL,2142.552175594591
KEN_RIFT,2100,CL,471.4022909439988
KEN_SHJU,2005,FRS,218.1556434976908
KEN_SHJU,2005,GL,11358.396568957012
KEN_SHJU,2005,CL,401.9595030234721
KEN_SHJU,2050,FRS,124.4601007504128
KEN_SHJU,2050,GL,3781.44263781209
KEN_SHJU,2050,CL,409.94084698245575
KEN_SHJU,2100,FRS,142.8985311909552
KEN_SHJU,2100,GL,5993.867927005355
KEN_SHJU,2100,CL,399.1963607484942
KGZ_LKBH,2005,FRS,7.331524035789527
KGZ_LKBH,2005,GL,564.4368806986611
KGZ_LKBH,2005,CL,131.00968791843087
KGZ_LKBH,2050,GL,359.4155512224961
KGZ_LKBH,2050,CL,165.8837312022899
KGZ_LKBH,2100,GL,223.76893016399333
KGZ_LKBH,2100,CL,184.37197677441736
KGZ_SYRD,2005,FRS,1122.189794352961
KGZ_SYRD,2005,GL,4032.056803295947
KGZ_SYRD,2005,CL,1020.5858173269864
KGZ_SYRD,2050,FRS,996.9502805687878
KGZ_SYRD,2050,GL,3488.443169522921
KGZ_SYRD,2050,CL,970.6159437124196
KGZ_SYRD,2100,FRS,1011.4801695526356
KGZ_SYRD,2100,GL,3350.3976325851017
KGZ_SYRD,2100,CL,1063.333877474773
KGZ_TARI,2005,FRS,230.7620570315453
KGZ_TARI,2005,GL,649.095971924451
KGZ_TARI,2050,FRS,230.67325520748648
KGZ_TARI,2050,GL,648.95745882742
KGZ_TARI,2100,FRS,230.38156914531825
KGZ_TARI,2100,GL,648.2422846668704
KHM_GTCC,2005,FRS,1131.687886699791
KHM_GTCC,2005,GL,309.31605676727514
KHM_GTCC,2005,CL,56.15421947081556
KHM_GTCC,2050,FRS,997.1804173869212
KHM_GTCC,2050,GL,306.0879725799268
KHM_GTCC,2050,CL,57.16172304481298
KHM_GTCC,2100,FRS,990.612015580734
KHM_GTCC,2100,GL,305.78632919421267
KHM_GTCC,2100,CL,60.19547042541014
KHM_MEKO,2005,FRS,8021.696920298599
KHM_MEKO,2005,GL,1731.8049967147788
KHM_MEKO,2005,CL,3428.833357530852
KHM_MEKO,2050,FRS,5237.375525829984
KHM_MEKO,2050,GL,871.680681047284
KHM_MEKO,2050,CL,3675.6339783110047
KHM_MEKO,2100,FRS,5309.6047831115575
KHM_MEKO,2100,GL,882.3842476911113
KHM_MEKO,2100,CL,4922.784505681248
