variable,country,year,area
basin_forest,LKA,2010,1503.1837750718146
basin_forest,FSM,2010,0.0
basin_forest,GUY,2010,18641.488088825005
basin_forest,LBR,2010,6522.468309535041
basin_forest,PLW,2010,0.0
basin_forest,MYS,2010,22816.194887383645
basin_forest,MDV,2010,0.0
basin_forest,SUR,2010,14580.029165987944
basin_forest,IDN,2010,116223.75608055986
basin_forest,COD,2010,156323.55603571952
basin_forest,BRN,2010,226.1188111124721
basin_forest,BRA,2010,449207.2262742135
basin_forest,KEN,2010,1775.116326234233
basin_forest,KIR,2010,0.0
basin_forest,GNQ,2010,285.4256350739116
basin_forest,UGA,2010,483.28249148019205
basin_forest,COG,2010,21660.130848098313
basin_forest,GAB,2010,21272.07744656958
basin_forest,STP,2010,0.0
basin_forest,ECU,2010,14806.589794778849
basin_forest,SGP,2010,0.0
basin_forest,PER,2010,74796.48094133983
basin_forest,NRU,2010,0.0
basin_forest,RWA,2010,213.36916827027824
basin_forest,TZA,2010,7251.662788749587
basin_forest,PNG,2010,39089.987990208654
basin_forest,BDI,2010,426.989648163872
basin_forest,SYC,2010,0.0
basin_forest,AGO,2010,17783.811015386415
basin_forest,SLB,2010,393.12598425987517
basin_forest,PYF,2010,0.0
basin_forest,ZMB,2010,6606.367422413251
basin_forest,TLS,2010,671.7181197418926
basin_forest,TUV,2010,0.0
basin_forest,MWI,2010,210.16097385533445
basin_forest,BOL,2010,31405.845427667708
basin_forest,MOZ,2010,2148.322429094757
basin_forest,AUS,2010,16586.362707229124
basin_forest,COM,2010,0.0
basin_forest,MDG,2010,11718.811026856925
basin_forest,FJI,2010,813.9064310290057
basin_forest,WSM,2010,0.0
basin_forest,VUT,2010,191.16829293077737
basin_forest,ASM,2010,0.0
basin_forest,TON,2010,0.0
basin_forest,ZWE,2010,637.01848325397
basin_forest,NAM,2010,7806.894154435937
basin_forest,CHL,2010,16308.314437623194
basin_forest,BWA,2010,16774.626099007604
basin_forest,PRY,2010,3763.4592552858408
basin_forest,MUS,2010,0.0
basin_forest,NCL,2010,0.0
basin_forest,ARG,2010,9700.279446497261
basin_forest,ZAF,2010,490.10439240863235
basin_forest,SWZ,2010,57.605794765645534
basin_forest,LSO,2010,223.9495301783288
basin_forest,NZL,2010,12541.458758013963
basin_forest,URY,2010,2039.6490045891614
basin_forest,GRL,2020,0.0
basin_forest,CAN,2020,551457.4268785048
basin_forest,RUS,2020,868751.4735088712
basin_forest,NOR,2020,27972.386243334164
basin_forest,USA,2020,280407.3332273295
basin_forest,FIN,2020,15833.404049663071
basin_forest,SWE,2020,30915.38812356424
basin_forest,ISL,2020,6147.157847023536
basin_forest,FRO,2020,0.0
basin_forest,GBR,2020,4041.858992369741
basin_forest,EST,2020,918.2431392017604
basin_forest,DNK,2020,432.8534244910804
basin_forest,LVA,2020,1224.480575264388
basin_forest,LTU,2020,1223.1934428950472
basin_forest,BLR,2020,2170.4161946159993
basin_forest,IRL,2020,3296.2890628805253
basin_forest,KAZ,2020,2047.3243484090513
basin_forest,DEU,2020,3646.379691892015
basin_forest,POL,2020,678.7946548190063
basin_forest,NLD,2020,184.3333698398531
basin_forest,CHN,2020,198421.21659646498
basin_forest,UKR,2020,1395.3354587103945
basin_forest,MNG,2020,23410.58349421669
basin_forest,FRA,2020,18444.083331728096
basin_forest,BEL,2020,569.9858343694136
basin_forest,CZE,2020,1068.6622874227176
basin_forest,LUX,2020,73.48177721384171
basin_forest,SVK,2020,2515.422474027931
basin_forest,AUT,2020,3702.661317074351
basin_forest,HUN,2020,481.74486058615247
basin_forest,ROU,2020,3752.610525234192
basin_forest,MDA,2020,411.0532013222586
basin_forest,CHE,2020,1802.1230462833225
basin_forest,ITA,2020,7220.310457892394
basin_forest,SVN,2020,1361.905676404354
basin_forest,HRV,2020,2831.1628095392557
basin_forest,SRB,2020,397.3093285625773
basin_forest,JPN,2020,26775.86594207237
basin_forest,UZB,2020,263.7904675625494
basin_forest,BIH,2020,1807.8500005705032
basin_forest,ESP,2020,6118.265116780123
basin_forest,BGR,2020,3276.4701591830635
basin_forest,MNE,2020,35.33114691620235
basin_forest,GEO,2020,3382.3729551461456
basin_forest,XKX,2020,43.90952763282435
basin_forest,KGZ,2020,1647.7365897705768
basin_forest,PRK,2020,9526.694322746192
basin_forest,ALB,2020,1321.2280200391738
basin_forest,MKD,2020,276.677338665743
basin_forest,TUR,2020,2335.539425742502
basin_forest,TKM,2020,3376.2533305993165
basin_forest,PRT,2020,2020.928168945782
basin_forest,AZE,2020,594.6979495843956
basin_forest,GRC,2020,682.7033857477734
basin_forest,ARM,2020,347.7929991234647
