basin,country,year,Value
LOIR,FRA,2015,2438.443727192332
LOIR,FRA,2016,2457.3108420713133
LOIR,FRA,2017,2464.451672076906
LOIR,FRA,2018,2478.446569516816
LOIR,FRA,2019,2490.077666565584
LOIR,FRA,2020,2610.8364784867867
LOIR,FRA,2021,2654.766067319382
LOIR,FRA,2022,2681.184459497958
LOIR,FRA,2023,2690.4681614372403
LOIR,FRA,2024,2700.784587960317
LOIR,FRA,2025,2715.0113789666343
LOIR,FRA,2026,2735.077856022282
LOIR,FRA,2027,2753.2869951908597
LOIR,FRA,2028,2769.991863814049
LOIR,FRA,2029,2782.479336125391
LOIR,FRA,2030,2784.2052738023967
LOIR,FRA,2031,2781.1112700728445
LOIR,FRA,2032,2770.7097035138695
LOIR,FRA,2033,2752.7047095768385
LOIR,FRA,2034,2727.1523045752383
LOIR,FRA,2035,2695.0727372994734
LOIR,FRA,2036,2658.391694723811
LOIR,FRA,2037,2616.7928778147007
LOIR,FRA,2038,2573.102020877729
LOIR,FRA,2039,2529.2345416836715
LOIR,FRA,2040,2487.4489672103255
LOIR,FRA,2041,2471.138070912216
LOIR,FRA,2042,2463.2925472814286
LOIR,FRA,2043,2455.1743517088416
LOIR,FRA,2044,2444.3948472618563
LOIR,FRA,2045,2434.0210518586887
LOIR,FRA,2046,2420.315892043266
LOIR,FRA,2047,2401.2744482463722
LOIR,FRA,2048,2372.570372422961
LOIR,FRA,2049,2339.0898652951505
LOIR,FRA,2050,2306.737349306615
LOIR,FRA,2051,2272.98627951402
LOIR,FRA,2052,2237.8558890119775
LOIR,FRA,2053,2202.5119161439034
LOIR,FRA,2054,2165.104328509569
LOIR,FRA,2055,2127.1159747781267
LOIR,FRA,2056,2091.9654041680014
LOIR,FRA,2057,2052.1626754005047
LOIR,FRA,2058,2008.0468964608426
LOIR,FRA,2059,1960.5864026554764
LOIR,FRA,2060,1910.45802811314
LOIR,FRA,2061,1859.2166056724652
LOIR,FRA,2062,1807.2632607939404
LOIR,FRA,2063,1754.9268441672305
LOIR,FRA,2064,1703.6502719522057
LOIR,FRA,2065,1653.3753622676065
LOIR,FRA,2066,1613.5128668139753
LOIR,FRA,2067,1578.6055545942243
LOIR,FRA,2068,1545.4339279231444
LOIR,FRA,2069,1513.1969788252115
LOIR,FRA,2070,1481.493988240234
LOIR,FRA,2071,1450.6210002658584
LOIR,FRA,2072,1420.2971185864963
LOIR,FRA,2073,1390.1393613958367
LOIR,FRA,2074,1360.511234583236
LOIR,FRA,2075,1330.9571827990328
LOIR,FRA,2076,1301.2789702082807
LOIR,FRA,2077,1271.2313618739704
LOIR,FRA,2078,1241.0406175432115
LOIR,FRA,2079,1210.8418739203971
LOIR,FRA,2080,1180.5052266030789
LOIR,FRA,2081,1149.0760934655882
LOIR,FRA,2082,1117.0825807158228
LOIR,FRA,2083,1085.0495628193712
LOIR,FRA,2084,1053.3752361515458
LOIR,FRA,2085,1022.0856574675212
LOIR,FRA,2086,990.8772885661465
LOIR,FRA,2087,959.7009827416097
LOIR,FRA,2088,928.6988551047943
LOIR,FRA,2089,898.0852411004516
LOIR,FRA,2090,869.8832149088213
LOIR,FRA,2091,841.3292690375271
LOIR,FRA,2092,813.5976726178518
LOIR,FRA,2093,786.302708090411
LOIR,FRA,2094,759.2453417034028
LOIR,FRA,2095,732.2873281164149
LOIR,FRA,2096,705.1537940741673
LOIR,FRA,2097,674.0626214379313
LOIR,FRA,2098,641.9670269101716
LOIR,FRA,2099,610.6651554201194
LOIR,FRA,2100,580.2297032752339
SEIN,FRA,2015,1406.2256450314803
SEIN,FRA,2016,1417.8695406921763
SEIN,FRA,2017,1423.1040859058235
SEIN,FRA,2018,1431.2203848152906
SEIN,FRA,2019,1437.6703523615972
SEIN,FRA,2020,1500.3908812195727
SEIN,FRA,2021,1528.674608052263
SEIN,FRA,2022,1544.8175592115033
SEIN,FRA,2023,1549.2532083467866
SEIN,FRA,2024,1553.1843898483548
SEIN,FRA,2025,1558.5152165723566
SEIN,FRA,2026,1566.3198727721403
SEIN,FRA,2027,1572.8869764223798
SEIN,FRA,2028,1578.4086577640078
SEIN,FRA,2029,1581.4897261804374
SEIN,FRA,2030,1578.978321878045
SEIN,FRA,2031,1573.5277342533211
SEIN,FRA,2032,1563.7726565646133
SEIN,FRA,2033,1549.474339170836
SEIN,FRA,2034,1530.6276559216205
SEIN,FRA,2035,1507.7436423436268
SEIN,FRA,2036,1481.9299781340694
SEIN,FRA,2037,1452.9984794519821
SEIN,FRA,2038,1422.4386273441849
SEIN,FRA,2039,1391.2928886892826
SEIN,FRA,2040,1360.8166640279685
SEIN,FRA,2041,1343.9515603855255
SEIN,FRA,2042,1331.886715220262
SEIN,FRA,2043,1319.8519720449879
SEIN,FRA,2044,1306.5817254470924
SEIN,FRA,2045,1293.7912937207325
SEIN,FRA,2046,1279.4698989165768
SEIN,FRA,2047,1262.52634940283
SEIN,FRA,2048,1240.6766549044287
SEIN,FRA,2049,1216.892317348218
SEIN,FRA,2050,1194.7846911742972
SEIN,FRA,2051,1173.1147742515545
SEIN,FRA,2052,1150.6543542303916
SEIN,FRA,2053,1128.0115218272315
SEIN,FRA,2054,1104.211020870529
SEIN,FRA,2055,1080.0317164705095
SEIN,FRA,2056,1057.208896640092
SEIN,FRA,2057,1031.823486949692
SEIN,FRA,2058,1004.1418611991613
SEIN,FRA,2059,974.7352945958505
SEIN,FRA,2060,944.0193765342564
SEIN,FRA,2061,912.8548895416226
SEIN,FRA,2062,881.4169122229413
SEIN,FRA,2063,849.892521873023
SEIN,FRA,2064,819.0032021730639
SEIN,FRA,2065,788.7245716629901
SEIN,FRA,2066,763.5910625657706
SEIN,FRA,2067,740.8779804227568
SEIN,FRA,2068,719.0114417481497
SEIN,FRA,2069,697.6195272322211
SEIN,FRA,2070,676.5467222156046
SEIN,FRA,2071,655.9851166546824
SEIN,FRA,2072,635.820416176416
SEIN,FRA,2073,615.8929489530403
SEIN,FRA,2074,596.4134604924545
SEIN,FRA,2075,577.218243697568
SEIN,FRA,2076,558.2554881493055
SEIN,FRA,2077,539.4352400145284
SEIN,FRA,2078,520.8790630279269
SEIN,FRA,2079,502.6588717456772
SEIN,FRA,2080,484.7187931621448
SEIN,FRA,2081,466.6702544641853
SEIN,FRA,2082,448.7242749904981
SEIN,FRA,2083,431.08882166528315
SEIN,FRA,2084,413.90270923146085
SEIN,FRA,2085,397.1324824116047
SEIN,FRA,2086,380.6114583891525
SEIN,FRA,2087,364.43319181586617
SEIN,FRA,2088,348.6361921764245
SEIN,FRA,2089,333.28663791328637
SEIN,FRA,2090,319.16382651107466
SEIN,FRA,2091,305.1566290798908
SEIN,FRA,2092,291.7161064274802
SEIN,FRA,2093,278.67603296688975
SEIN,FRA,2094,265.94947632810613
SEIN,FRA,2095,253.47264672921798
SEIN,FRA,2096,241.14356638355562
SEIN,FRA,2097,227.54035759507764
SEIN,FRA,2098,213.7948382453574
SEIN,FRA,2099,200.56947930569567
SEIN,FRA,2100,187.87671778991933
RHON,FRA,2015,1659.1592186276266
RHON,FRA,2016,1672.6304544654672
RHON,FRA,2017,1678.908958420768
RHON,FRA,2018,1689.661544594492
RHON,FRA,2019,1699.1254342961472
RHON,FRA,2020,1776.5947788243056
RHON,FRA,2021,1809.6846454123624
RHON,FRA,2022,1831.1440042357028
RHON,FRA,2023,1841.0410017814054
RHON,FRA,2024,1852.1723020013787
RHON,FRA,2025,1866.0178461063622
RHON,FRA,2026,1882.9169270188731
RHON,FRA,2027,1898.4917485295707
RHON,FRA,2028,1913.0804843713663
RHON,FRA,2029,1924.8343522686143
RHON,FRA,2030,1929.1050736891636
RHON,FRA,2031,1929.7848679207257
RHON,FRA,2032,1925.272149765891
RHON,FRA,2033,1915.278200687034
RHON,FRA,2034,1899.7412250088862
RHON,FRA,2035,1879.302819815528
RHON,FRA,2036,1855.190084398741
RHON,FRA,2037,1827.0870040671862
RHON,FRA,2038,1797.004452617898
RHON,FRA,2039,1766.3338596155256
RHON,FRA,2040,1736.7416191832888
RHON,FRA,2041,1725.3811041295596
RHON,FRA,2042,1720.0520217854046
RHON,FRA,2043,1714.6424684148344
RHON,FRA,2044,1707.475372293572
RHON,FRA,2045,1700.6542606175767
RHON,FRA,2046,1691.642831091685
RHON,FRA,2047,1678.9382201882481
RHON,FRA,2048,1659.3794826199942
RHON,FRA,2049,1636.616733882702
RHON,FRA,2050,1615.0931527789248
RHON,FRA,2051,1593.1063231313972
RHON,FRA,2052,1570.7068977974893
RHON,FRA,2053,1548.7278949426882
RHON,FRA,2054,1525.9145544299752
RHON,FRA,2055,1503.290552451828
RHON,FRA,2056,1483.0725709123249
RHON,FRA,2057,1460.242537019031
RHON,FRA,2058,1435.0020831595575
RHON,FRA,2059,1408.0094238468712
RHON,FRA,2060,1379.7469554754523
RHON,FRA,2061,1351.283270872252
RHON,FRA,2062,1322.8809963967128
RHON,FRA,2063,1294.7533822359221
RHON,FRA,2064,1267.8635820094562
RHON,FRA,2065,1242.1471759000683
RHON,FRA,2066,1223.8367585646106
RHON,FRA,2067,1209.3144529815793
RHON,FRA,2068,1196.3995142968852
RHON,FRA,2069,1184.5842961891867
RHON,FRA,2070,1173.5637789571695
RHON,FRA,2071,1163.4839161087843
RHON,FRA,2072,1154.7037505044837
RHON,FRA,2073,1145.8786442747441
RHON,FRA,2074,1136.9363603963982
RHON,FRA,2075,1127.5162408078518
RHON,FRA,2076,1117.4382465884055
RHON,FRA,2077,1106.5358808766262
RHON,FRA,2078,1094.9493283955012
RHON,FRA,2079,1082.730060355102
RHON,FRA,2080,1069.7880934773264
RHON,FRA,2081,1055.4424951270946
RHON,FRA,2082,1040.0676472331024
RHON,FRA,2083,1024.0438840227707
RHON,FRA,2084,1007.637626547499
RHON,FRA,2085,990.8805372277915
RHON,FRA,2086,973.5038093349264
RHON,FRA,2087,955.7278816208265
RHON,FRA,2088,937.6795363866518
RHON,FRA,2089,919.5072238011688
RHON,FRA,2090,902.4408001620925
RHON,FRA,2091,884.7781018923899
RHON,FRA,2092,867.387018140664
RHON,FRA,2093,849.9891988120797
RHON,FRA,2094,832.4682690689334
RHON,FRA,2095,814.7351988301283
RHON,FRA,2096,796.6080003758012
RHON,FRA,2097,775.5718689246041
RHON,FRA,2098,753.5948193006958
RHON,FRA,2099,731.9200390295022
RHON,FRA,2100,710.6226151903236
RHON,CHE,2015,157.9504214487855
RHON,CHE,2016,158.9865696033038
RHON,CHE,2017,160.86797906306717
RHON,CHE,2018,161.9235225483922
RHON,CHE,2019,163.99322182559456
RHON,CHE,2020,166.04025062943282
RHON,CHE,2021,167.05964975766847
RHON,CHE,2022,168.63318229972512
RHON,CHE,2023,170.2108835808599
RHON,CHE,2024,171.92485743367936
RHON,CHE,2025,173.91016349805687
RHON,CHE,2026,176.7525080754511
RHON,CHE,2027,179.53062617922373
RHON,CHE,2028,182.14488164611453
RHON,CHE,2029,184.43293668086017
RHON,CHE,2030,185.04506999691822
RHON,CHE,2031,184.9211360729486
RHON,CHE,2032,184.20878639880627
RHON,CHE,2033,182.93546423666348
RHON,CHE,2034,181.23499054028343
RHON,CHE,2035,179.22904554108064
RHON,CHE,2036,177.00445731454178
RHON,CHE,2037,174.3773530993611
RHON,CHE,2038,171.5758949098726
RHON,CHE,2039,168.74939729314158
RHON,CHE,2040,165.9108680331319
RHON,CHE,2041,163.10572985334068
RHON,CHE,2042,160.25631525889875
RHON,CHE,2043,157.41790961319938
RHON,CHE,2044,154.65686359273295
RHON,CHE,2045,152.00976169027817
RHON,CHE,2046,149.56917795207693
RHON,CHE,2047,147.28550091357818
RHON,CHE,2048,145.15082665211537
RHON,CHE,2049,143.17477358263534
RHON,CHE,2050,141.36118597185393
RHON,CHE,2051,139.66797970085943
RHON,CHE,2052,138.12538310162543
RHON,CHE,2053,136.72171270276806
RHON,CHE,2054,135.43953660366338
RHON,CHE,2055,134.31223307345638
RHON,CHE,2056,133.34491283103682
RHON,CHE,2057,132.49779541825347
RHON,CHE,2058,131.7655623854794
RHON,CHE,2059,131.07338226275883
RHON,CHE,2060,130.43949081566237
RHON,CHE,2061,129.76843647513448
RHON,CHE,2062,129.14145405664226
RHON,CHE,2063,128.5514849545957
RHON,CHE,2064,127.96259252540388
RHON,CHE,2065,127.34399665925615
RHON,CHE,2066,126.69657849233347
RHON,CHE,2067,126.04800040251281
RHON,CHE,2068,125.43384706582472
RHON,CHE,2069,124.8490519308208
RHON,CHE,2070,124.2954875648293
RHON,CHE,2071,123.76120875320751
RHON,CHE,2072,123.25774013655966
RHON,CHE,2073,122.24356042628058
RHON,CHE,2074,121.20157868120634
RHON,CHE,2075,120.3066180780903
RHON,CHE,2076,119.45844661762474
RHON,CHE,2077,118.64841194842353
RHON,CHE,2078,117.87432928818643
RHON,CHE,2079,117.13342661916221
RHON,CHE,2080,116.42453829589233
RHON,CHE,2081,115.72019777637449
RHON,CHE,2082,115.0431342555454
RHON,CHE,2083,114.39996576286553
RHON,CHE,2084,113.79327052681724
RHON,CHE,2085,113.2279601695784
RHON,CHE,2086,112.62812061837474
RHON,CHE,2087,112.01204042528117
RHON,CHE,2088,111.39147804157149
RHON,CHE,2089,110.77053345919806
RHON,CHE,2090,110.1532173195453
RHON,CHE,2091,109.50772346584873
RHON,CHE,2092,108.8646899910621
RHON,CHE,2093,108.24686973019845
RHON,CHE,2094,107.65898573904651
RHON,CHE,2095,107.10122139374396
RHON,CHE,2096,106.54024624572764
RHON,CHE,2097,106.0002759205631
RHON,CHE,2098,105.47955894144987
RHON,CHE,2099,104.9638039517594
RHON,CHE,2100,104.45468307894444
EAWC,GBR,2015,5096.531248271166
EAWC,GBR,2016,5124.560299021417
EAWC,GBR,2017,5142.761358077503
EAWC,GBR,2018,5185.813332364311
EAWC,GBR,2019,5234.073348683841
EAWC,GBR,2020,5471.311880716346
EAWC,GBR,2021,5531.011161604027
EAWC,GBR,2022,5582.166450473483
EAWC,GBR,2023,5601.703366671495
EAWC,GBR,2024,5605.816104691996
EAWC,GBR,2025,5604.9378100601125
EAWC,GBR,2026,5633.2840073613625
EAWC,GBR,2027,5664.6133868376955
EAWC,GBR,2028,5694.70329068242
EAWC,GBR,2029,5721.355579585516
EAWC,GBR,2030,5741.2390612069885
EAWC,GBR,2031,5754.188485026086
EAWC,GBR,2032,5757.5919083431345
EAWC,GBR,2033,5747.837080702558
EAWC,GBR,2034,5724.897319091319
EAWC,GBR,2035,5688.44636320475
EAWC,GBR,2036,5638.041605761261
EAWC,GBR,2037,5575.777529351907
EAWC,GBR,2038,5499.0862451240755
EAWC,GBR,2039,5411.086403453287
EAWC,GBR,2040,5314.44532315871
EAWC,GBR,2041,5209.230031450513
EAWC,GBR,2042,5097.7661337347035
EAWC,GBR,2043,4980.89291938837
EAWC,GBR,2044,4870.512692534977
EAWC,GBR,2045,4770.300457823622
EAWC,GBR,2046,4674.267300391473
EAWC,GBR,2047,4580.200290169563
EAWC,GBR,2048,4482.522900751684
EAWC,GBR,2049,4388.435943238212
EAWC,GBR,2050,4305.841723926902
EAWC,GBR,2051,4227.83190189104
EAWC,GBR,2052,4155.467956958368
EAWC,GBR,2053,4089.508876379249
EAWC,GBR,2054,4026.573355536157
EAWC,GBR,2055,3968.384822138261
EAWC,GBR,2056,3917.5025549616985
EAWC,GBR,2057,3861.9747376425403
EAWC,GBR,2058,3694.119460008755
EAWC,GBR,2059,3540.3023567640435
EAWC,GBR,2060,3406.9971615266036
EAWC,GBR,2061,3288.3567773713953
EAWC,GBR,2062,3181.4968391438197
EAWC,GBR,2063,3083.7457449541175
EAWC,GBR,2064,2995.49075390395
EAWC,GBR,2065,2914.269349615803
EAWC,GBR,2066,2848.3107813052125
EAWC,GBR,2067,2790.698500909446
EAWC,GBR,2068,2737.346000293912
EAWC,GBR,2069,2687.1301456984493
EAWC,GBR,2070,2639.418143250978
EAWC,GBR,2071,2594.980571244254
EAWC,GBR,2072,2552.865352624527
EAWC,GBR,2073,2512.533148245459
EAWC,GBR,2074,2474.2571175319554
EAWC,GBR,2075,2437.5764537490454
EAWC,GBR,2076,2402.5056722214504
EAWC,GBR,2077,2368.5961997028376
EAWC,GBR,2078,2335.968390634856
EAWC,GBR,2079,2304.6308314293888
EAWC,GBR,2080,2274.3715606309947
EAWC,GBR,2081,2244.159179377117
EAWC,GBR,2082,2214.493105266909
EAWC,GBR,2083,2185.730962086829
EAWC,GBR,2084,2157.986183992003
EAWC,GBR,2085,2131.167339617198
EAWC,GBR,2086,2104.6030410275293
EAWC,GBR,2087,2078.767058949962
EAWC,GBR,2088,2053.6253852090326
EAWC,GBR,2089,2029.3315774589826
EAWC,GBR,2090,2007.1343924761009
EAWC,GBR,2091,1985.2233684841606
EAWC,GBR,2092,1964.2249995324275
EAWC,GBR,2093,1943.9268654968541
EAWC,GBR,2094,1924.1789126366054
EAWC,GBR,2095,1904.8361226149136
EAWC,GBR,2096,1886.0560492548366
EAWC,GBR,2097,1865.3031736666123
EAWC,GBR,2098,1844.136850408055
EAWC,GBR,2099,1823.5205780361885
EAWC,GBR,2100,1803.512863991222
IREL,IRL,2015,3374.903894904663
IREL,IRL,2016,3398.8894785466864
IREL,IRL,2017,3187.3926430072847
IREL,IRL,2018,2893.4380052785955
IREL,IRL,2019,2628.466518996625
IREL,IRL,2020,2253.7091979958504
IREL,IRL,2021,1893.155616889469
IREL,IRL,2022,1554.7484313062403
IREL,IRL,2023,1246.2904700275553
IREL,IRL,2024,1003.139882211065
IREL,IRL,2025,876.6138677896693
IREL,IRL,2026,778.1670614249583
IREL,IRL,2027,696.6432608827256
IREL,IRL,2028,630.2684717412973
IREL,IRL,2029,575.3129993002473
IREL,IRL,2030,528.5232232978095
IREL,IRL,2031,488.1770219873657
IREL,IRL,2032,450.58213479232165
IREL,IRL,2033,413.9245431576628
IREL,IRL,2034,384.8045338746406
IREL,IRL,2035,367.62183988328894
IREL,IRL,2036,358.87012346851503
IREL,IRL,2037,352.4506123567955
IREL,IRL,2038,348.8802528979287
IREL,IRL,2039,348.6201048016231
IREL,IRL,2040,351.83956841958087
IREL,IRL,2041,358.31484732535057
IREL,IRL,2042,367.05050091958833
IREL,IRL,2043,376.95411665737515
IREL,IRL,2044,387.72018350811106
IREL,IRL,2045,398.82994803992796
IREL,IRL,2046,398.9907853926361
IREL,IRL,2047,294.3139353374153
IREL,IRL,2048,197.5348164381637
IREL,IRL,2049,123.37828245741282
IREL,IRL,2050,72.04170868308167
IREL,IRL,2051,54.127477487022865
IREL,IRL,2052,39.27901248989699
IREL,IRL,2053,28.76784915817789
IREL,IRL,2054,22.006130880508728
IREL,IRL,2055,17.998085707385133
IREL,IRL,2056,15.79459927814413
IREL,IRL,2057,14.640160840884128
IREL,IRL,2058,14.177432989440863
IREL,IRL,2059,14.082594554012454
IREL,IRL,2060,14.013965238343127
IREL,IRL,2061,13.933886943580648
IREL,IRL,2062,13.848227607890164
IREL,IRL,2063,13.761299901351666
IREL,IRL,2064,13.674021326747019
IREL,IRL,2065,13.588169567907213
IREL,IRL,2066,13.512017286617267
IREL,IRL,2067,13.436680102580409
IREL,IRL,2068,13.36257387801223
IREL,IRL,2069,13.289833942593104
IREL,IRL,2070,13.218238683200775
IREL,IRL,2071,13.165033276688266
IREL,IRL,2072,13.116486798100954
IREL,IRL,2073,13.070090132350565
IREL,IRL,2074,13.024945541304252
IREL,IRL,2075,12.980967290036926
IREL,IRL,2076,12.954849586699925
IREL,IRL,2077,12.933787538766003
IREL,IRL,2078,12.915215613143616
IREL,IRL,2079,12.898190797032663
IREL,IRL,2080,12.881395290811032
IREL,IRL,2081,12.87628583907317
IREL,IRL,2082,12.874524191928128
IREL,IRL,2083,12.873607196233422
IREL,IRL,2084,12.873720067704017
IREL,IRL,2085,12.874259359409706
IREL,IRL,2086,12.874174753035746
IREL,IRL,2087,12.872805206094784
IREL,IRL,2088,12.871141173040485
IREL,IRL,2089,12.86924178548541
IREL,IRL,2090,12.867810913834408
IREL,IRL,2091,12.855461641324004
IREL,IRL,2092,12.837473404168174
IREL,IRL,2093,12.816416796667072
IREL,IRL,2094,12.795082569403656
IREL,IRL,2095,12.77372473561772
IREL,IRL,2096,12.738249799005521
IREL,IRL,2097,12.696273939206344
IREL,IRL,2098,12.651219580814201
IREL,IRL,2099,12.604915229300033
IREL,IRL,2100,12.558119585272342
IREL,GBR,2015,884.5341019705437
IREL,GBR,2016,888.500442353069
IREL,GBR,2017,892.4493109295274
IREL,GBR,2018,901.57597867743
IREL,GBR,2019,911.2561486090378
IREL,GBR,2020,953.9894002637035
IREL,GBR,2021,944.1436889125849
IREL,GBR,2022,940.7584006245206
IREL,GBR,2023,938.2954863132647
IREL,GBR,2024,937.7831036797212
IREL,GBR,2025,939.7663448484103
IREL,GBR,2026,948.5594707612584
IREL,GBR,2027,957.2445270528444
IREL,GBR,2028,965.1079199849898
IREL,GBR,2029,971.89512037761
IREL,GBR,2030,977.2520272562881
IREL,GBR,2031,981.4902792552978
IREL,GBR,2032,984.6271555338242
IREL,GBR,2033,986.222357635141
IREL,GBR,2034,986.4938986937558
IREL,GBR,2035,985.5099280277354
IREL,GBR,2036,983.4150762067777
IREL,GBR,2037,980.8565850954328
IREL,GBR,2038,977.2381768414032
IREL,GBR,2039,973.0221107150413
IREL,GBR,2040,968.5029267204666
IREL,GBR,2041,963.6663249024682
IREL,GBR,2042,958.9861179375237
IREL,GBR,2043,954.3197343742628
IREL,GBR,2044,951.633166960703
IREL,GBR,2045,951.1481140507946
IREL,GBR,2046,951.3201168282415
IREL,GBR,2047,951.6871600394173
IREL,GBR,2048,951.0028795395187
IREL,GBR,2049,951.0500765165476
IREL,GBR,2050,953.3622062273006
IREL,GBR,2051,956.2928390266272
IREL,GBR,2052,960.0812125485319
IREL,GBR,2053,964.7860274749513
IREL,GBR,2054,969.4977340102424
IREL,GBR,2055,974.6609804030684
IREL,GBR,2056,981.0447954682738
IREL,GBR,2057,985.8457518030937
IREL,GBR,2058,969.7137288781837
IREL,GBR,2059,959.1196114996787
IREL,GBR,2060,953.8462298748659
IREL,GBR,2061,951.7186660272466
IREL,GBR,2062,951.4759232445946
IREL,GBR,2063,952.2116653430367
IREL,GBR,2064,954.0215749531234
IREL,GBR,2065,956.1804944844561
IREL,GBR,2066,962.088690878735
IREL,GBR,2067,968.4288178267252
IREL,GBR,2068,973.6387226021805
IREL,GBR,2069,977.7426006219536
IREL,GBR,2070,980.9404596939538
IREL,GBR,2071,983.8786434376175
IREL,GBR,2072,986.3565229427645
IREL,GBR,2073,988.3325899353879
IREL,GBR,2074,990.2341841211083
IREL,GBR,2075,991.9039121600606
IREL,GBR,2076,993.5587576089679
IREL,GBR,2077,994.9202150711956
IREL,GBR,2078,996.2191044750641
IREL,GBR,2079,997.5536761220203
IREL,GBR,2080,998.8336145495949
IREL,GBR,2081,999.6761282805936
IREL,GBR,2082,1000.3452598492555
IREL,GBR,2083,1001.1950676681746
IREL,GBR,2084,1002.319574359541
IREL,GBR,2085,1003.5705072272801
IREL,GBR,2086,1004.8337932168301
IREL,GBR,2087,1006.1754151166685
IREL,GBR,2088,1007.5182979807171
IREL,GBR,2089,1009.0499590989215
IREL,GBR,2090,1012.5287709668874
IREL,GBR,2091,1015.0741894403243
IREL,GBR,2092,1017.9184361245833
IREL,GBR,2093,1020.5986136091874
IREL,GBR,2094,1022.8944520516072
IREL,GBR,2095,1024.7520371772002
IREL,GBR,2096,1026.287100558097
IREL,GBR,2097,1022.4090801272713
IREL,GBR,2098,1018.1750195498275
IREL,GBR,2099,1015.6579050545561
IREL,GBR,2100,1014.0970433494778
SCTD,GBR,2015,3347.5298299837345
SCTD,GBR,2016,3362.8201234604585
SCTD,GBR,2017,3375.019069128519
SCTD,GBR,2018,3409.206950198841
SCTD,GBR,2019,3449.5132779562823
SCTD,GBR,2020,3649.317612504282
SCTD,GBR,2021,3631.1042582902282
SCTD,GBR,2022,3649.8590687505066
SCTD,GBR,2023,3653.9081917541907
SCTD,GBR,2024,3654.969381364296
SCTD,GBR,2025,3661.439469692739
SCTD,GBR,2026,3690.6021023094486
SCTD,GBR,2027,3721.6319436068275
SCTD,GBR,2028,3751.4277650439485
SCTD,GBR,2029,3778.1797216058317
SCTD,GBR,2030,3799.4108916626765
SCTD,GBR,2031,3815.097861375291
SCTD,GBR,2032,3823.9482858779047
SCTD,GBR,2033,3823.550336373371
SCTD,GBR,2034,3814.1283058602667
SCTD,GBR,2035,3795.6051145895894
SCTD,GBR,2036,3767.6760011034917
SCTD,GBR,2037,3732.2974948174765
SCTD,GBR,2038,3687.646024517498
SCTD,GBR,2039,3635.9267563212707
SCTD,GBR,2040,3578.9904707737337
SCTD,GBR,2041,3516.9968396202758
SCTD,GBR,2042,3451.932548023838
SCTD,GBR,2043,3384.195772529578
SCTD,GBR,2044,3322.0427120840463
SCTD,GBR,2045,3267.7586431889486
SCTD,GBR,2046,3216.502154269475
SCTD,GBR,2047,3166.4990638094046
SCTD,GBR,2048,3113.2210793969643
SCTD,GBR,2049,3062.2240892495806
SCTD,GBR,2050,3019.4848112351124
SCTD,GBR,2051,2980.1266772873287
SCTD,GBR,2052,2944.3156759082663
SCTD,GBR,2053,2912.504992047574
SCTD,GBR,2054,2881.9633483610937
SCTD,GBR,2055,2854.0188829400827
SCTD,GBR,2056,2830.916607509138
SCTD,GBR,2057,2803.221911740164
SCTD,GBR,2058,2688.7233464460414
SCTD,GBR,2059,2583.553291434443
SCTD,GBR,2060,2493.432719602362
SCTD,GBR,2061,2413.974328845789
SCTD,GBR,2062,2342.91611609247
SCTD,GBR,2063,2278.355747918389
SCTD,GBR,2064,2220.4633875811537
SCTD,GBR,2065,2167.4334016260955
SCTD,GBR,2066,2126.383616426994
SCTD,GBR,2067,2091.3519435321327
SCTD,GBR,2068,2058.7970064990864
SCTD,GBR,2069,2027.787782152977
SCTD,GBR,2070,1997.8389511089658
SCTD,GBR,2071,1969.6700698720629
SCTD,GBR,2072,1942.527510286029
SCTD,GBR,2073,1915.9743013432844
SCTD,GBR,2074,1890.3347620492532
SCTD,GBR,2075,1865.2300632402203
SCTD,GBR,2076,1840.7982675025091
SCTD,GBR,2077,1816.6041058884675
SCTD,GBR,2078,1792.8056895829768
SCTD,GBR,2079,1769.461647084901
SCTD,GBR,2080,1746.4093477192087
SCTD,GBR,2081,1722.8567190906008
SCTD,GBR,2082,1699.1842409562803
SCTD,GBR,2083,1675.7796452261455
SCTD,GBR,2084,1652.8036281148463
SCTD,GBR,2085,1630.189226175149
SCTD,GBR,2086,1607.5284699341196
SCTD,GBR,2087,1585.2710494392384
SCTD,GBR,2088,1562.908684685216
SCTD,GBR,2089,1540.7195288733287
SCTD,GBR,2090,1520.301751431898
SCTD,GBR,2091,1499.690923054878
SCTD,GBR,2092,1479.6891222303097
SCTD,GBR,2093,1460.0531998236138
SCTD,GBR,2094,1440.5651142790184
SCTD,GBR,2095,1421.122809368794
SCTD,GBR,2096,1401.9387536418828
SCTD,GBR,2097,1379.871159934193
SCTD,GBR,2098,1357.1539953490872
SCTD,GBR,2099,1335.146791185649
SCTD,GBR,2100,1313.933028741784
SCHE,NLD,2015,47.224624770759824
SCHE,NLD,2016,47.355919152920606
SCHE,NLD,2017,47.310424849905274
SCHE,NLD,2018,47.42230859697526
SCHE,NLD,2019,47.657275671331966
SCHE,NLD,2020,49.11750357068649
SCHE,NLD,2021,49.494213929298205
SCHE,NLD,2022,49.817098244208076
SCHE,NLD,2023,49.94435760089808
SCHE,NLD,2024,49.92625468926645
SCHE,NLD,2025,49.90615651043857
SCHE,NLD,2026,50.07750893655236
SCHE,NLD,2027,50.26256218952175
SCHE,NLD,2028,50.44511291339823
SCHE,NLD,2029,50.57253969972037
SCHE,NLD,2030,50.56863651375528
