basin,year,land,Value
MEX_RIVE,2090,CEREAL,3.868
MEX_RIVE,2100,CROP_FLW,9.407
MEX_RIVE,2100,PDR,5.934
MEX_RIVE,2100,WHT,3.135
MEX_RIVE,2100,GRO,3.827
MEX_RIVE,2100,OSD,4.339
MEX_RIVE,2100,C_B,71.587
MEX_RIVE,2100,OTH_A,4.292
MEX_RIVE,2100,CEREAL,3.808
MEX_RLER,2005,CROP_FLW,7.056
MEX_RLER,2005,PDR,4.79
MEX_RLER,2005,WHT,3.197
MEX_RLER,2005,GRO,3.466
MEX_RLER,2005,C_B,65.048
MEX_RLER,2005,OTH_A,3.277
MEX_RLER,2005,CEREAL,3.454
MEX_RLER,2010,CROP_FLW,7.056
MEX_RLER,2010,PDR,5.297
MEX_RLER,2010,WHT,3.211
MEX_RLER,2010,GRO,3.492
MEX_RLER,2010,C_B,65.045
MEX_RLER,2010,OTH_A,3.404
MEX_RLER,2010,CEREAL,3.48
MEX_RLER,2020,CROP_FLW,7.024
MEX_RLER,2020,PDR,5.323
MEX_RLER,2020,WHT,3.297
MEX_RLER,2020,GRO,3.518
MEX_RLER,2020,C_B,64.682
MEX_RLER,2020,OTH_A,3.506
MEX_RLER,2020,CEREAL,3.507
MEX_RLER,2030,CROP_FLW,6.969
MEX_RLER,2030,PDR,5.34
MEX_RLER,2030,WHT,3.333
MEX_RLER,2030,GRO,3.579
MEX_RLER,2030,C_B,67.973
MEX_RLER,2030,OTH_A,3.605
MEX_RLER,2030,CEREAL,3.568
MEX_RLER,2040,CROP_FLW,6.961
MEX_RLER,2040,PDR,5.414
MEX_RLER,2040,WHT,3.378
MEX_RLER,2040,GRO,3.596
MEX_RLER,2040,C_B,67.713
MEX_RLER,2040,OTH_A,3.676
MEX_RLER,2040,CEREAL,3.587
MEX_RLER,2050,CROP_FLW,6.961
MEX_RLER,2050,PDR,5.515
MEX_RLER,2050,WHT,3.386
MEX_RLER,2050,GRO,3.604
MEX_RLER,2050,C_B,67.062
MEX_RLER,2050,OTH_A,3.778
MEX_RLER,2050,CEREAL,3.596
MEX_RLER,2060,CROP_FLW,6.904
MEX_RLER,2060,PDR,5.665
MEX_RLER,2060,WHT,3.314
MEX_RLER,2060,GRO,3.636
MEX_RLER,2060,C_B,65.051
MEX_RLER,2060,OTH_A,3.855
MEX_RLER,2060,CEREAL,3.621
MEX_RLER,2070,CROP_FLW,6.866
MEX_RLER,2070,PDR,5.763
MEX_RLER,2070,WHT,3.151
MEX_RLER,2070,GRO,3.659
MEX_RLER,2070,C_B,62.298
MEX_RLER,2070,OTH_A,3.879
MEX_RLER,2070,CEREAL,3.627
MEX_RLER,2080,CROP_FLW,6.866
MEX_RLER,2080,PDR,5.819
MEX_RLER,2080,WHT,2.916
MEX_RLER,2080,GRO,3.655
MEX_RLER,2080,C_B,60.179
MEX_RLER,2080,OTH_A,3.922
MEX_RLER,2080,CEREAL,3.596
MEX_RLER,2090,CROP_FLW,6.866
MEX_RLER,2090,PDR,5.835
MEX_RLER,2090,WHT,2.848
MEX_RLER,2090,GRO,3.645
MEX_RLER,2090,C_B,60.116
MEX_RLER,2090,OTH_A,4.016
MEX_RLER,2090,CEREAL,3.578
MEX_RLER,2100,CROP_FLW,6.886
MEX_RLER,2100,PDR,5.87
MEX_RLER,2100,WHT,2.876
MEX_RLER,2100,GRO,3.631
MEX_RLER,2100,C_B,60.131
MEX_RLER,2100,OTH_A,4.071
MEX_RLER,2100,CEREAL,3.568
MEX_YUPA,2005,CROP_FLW,11.533
MEX_YUPA,2005,PDR,4.987
MEX_YUPA,2005,GRO,3.719
MEX_YUPA,2005,OSD,4.096
MEX_YUPA,2005,C_B,70.451
MEX_YUPA,2005,OTH_A,3.427
MEX_YUPA,2005,CEREAL,3.74
MEX_YUPA,2010,CROP_FLW,11.527
MEX_YUPA,2010,PDR,5.372
MEX_YUPA,2010,GRO,3.739
MEX_YUPA,2010,OSD,4.189
MEX_YUPA,2010,C_B,70.486
MEX_YUPA,2010,OTH_A,3.374
MEX_YUPA,2010,CEREAL,3.757
MEX_YUPA,2020,CROP_FLW,11.526
MEX_YUPA,2020,PDR,5.444
MEX_YUPA,2020,GRO,3.765
MEX_YUPA,2020,OSD,4.366
MEX_YUPA,2020,C_B,76.36
MEX_YUPA,2020,OTH_A,3.386
MEX_YUPA,2020,CEREAL,3.784
MEX_YUPA,2030,CROP_FLW,11.522
MEX_YUPA,2030,PDR,5.516
MEX_YUPA,2030,GRO,3.768
MEX_YUPA,2030,OSD,4.39
MEX_YUPA,2030,C_B,77.815
MEX_YUPA,2030,OTH_A,3.412
MEX_YUPA,2030,CEREAL,3.787
MEX_YUPA,2040,CROP_FLW,11.524
MEX_YUPA,2040,PDR,5.564
MEX_YUPA,2040,GRO,3.712
MEX_YUPA,2040,OSD,4.44
MEX_YUPA,2040,C_B,80.497
MEX_YUPA,2040,OTH_A,3.395
MEX_YUPA,2040,CEREAL,3.734
MEX_YUPA,2050,CROP_FLW,11.525
MEX_YUPA,2050,PDR,5.625
MEX_YUPA,2050,GRO,3.713
MEX_YUPA,2050,OSD,4.481
MEX_YUPA,2050,C_B,83.236
MEX_YUPA,2050,OTH_A,3.417
MEX_YUPA,2050,CEREAL,3.738
MEX_YUPA,2060,CROP_FLW,11.498
MEX_YUPA,2060,PDR,5.642
MEX_YUPA,2060,GRO,3.825
MEX_YUPA,2060,OSD,4.421
MEX_YUPA,2060,C_B,88.921
MEX_YUPA,2060,OTH_A,3.301
MEX_YUPA,2060,CEREAL,3.859
MEX_YUPA,2070,CROP_FLW,11.455
MEX_YUPA,2070,PDR,6.0
MEX_YUPA,2070,GRO,3.829
MEX_YUPA,2070,OSD,4.604
MEX_YUPA,2070,C_B,95.084
MEX_YUPA,2070,OTH_A,4.01
MEX_YUPA,2070,CEREAL,3.885
MEX_YUPA,2080,CROP_FLW,11.464
MEX_YUPA,2080,PDR,5.972
MEX_YUPA,2080,GRO,3.861
MEX_YUPA,2080,OSD,4.639
MEX_YUPA,2080,C_B,101.13
MEX_YUPA,2080,OTH_A,4.387
MEX_YUPA,2080,CEREAL,3.929
MEX_YUPA,2090,CROP_FLW,11.47
MEX_YUPA,2090,PDR,5.816
MEX_YUPA,2090,GRO,3.841
MEX_YUPA,2090,OSD,4.661
MEX_YUPA,2090,C_B,104.486
MEX_YUPA,2090,OTH_A,4.594
MEX_YUPA,2090,CEREAL,3.908
MEX_YUPA,2100,CROP_FLW,11.445
MEX_YUPA,2100,PDR,5.747
MEX_YUPA,2100,GRO,3.84
MEX_YUPA,2100,OSD,4.671
MEX_YUPA,2100,C_B,105.489
MEX_YUPA,2100,OTH_A,4.722
MEX_YUPA,2100,CEREAL,3.905
MKD_AGBS,2005,CROP_FLW,6.227
MKD_AGBS,2005,PDR,9.801
MKD_AGBS,2005,WHT,1.938
MKD_AGBS,2005,GRO,2.698
MKD_AGBS,2005,OSD,1.288
MKD_AGBS,2005,C_B,9.864
MKD_AGBS,2005,OTH_A,0.515
MKD_AGBS,2005,CEREAL,2.392
MKD_AGBS,2010,CROP_FLW,6.196
MKD_AGBS,2010,PDR,10.604
MKD_AGBS,2010,WHT,2.023
MKD_AGBS,2010,GRO,2.789
MKD_AGBS,2010,OSD,1.29
MKD_AGBS,2010,C_B,14.369
MKD_AGBS,2010,OTH_A,0.515
MKD_AGBS,2010,CEREAL,2.624
MKD_AGBS,2020,CROP_FLW,6.201
MKD_AGBS,2020,PDR,10.815
MKD_AGBS,2020,WHT,2.058
MKD_AGBS,2020,GRO,2.801
MKD_AGBS,2020,OSD,1.294
MKD_AGBS,2020,C_B,16.951
MKD_AGBS,2020,OTH_A,0.517
MKD_AGBS,2020,CEREAL,2.736
MKD_AGBS,2030,CROP_FLW,6.201
MKD_AGBS,2030,PDR,10.95
MKD_AGBS,2030,WHT,2.082
MKD_AGBS,2030,GRO,2.812
MKD_AGBS,2030,OSD,1.299
MKD_AGBS,2030,C_B,16.603
MKD_AGBS,2030,OTH_A,0.515
MKD_AGBS,2030,CEREAL,2.771
MKD_AGBS,2040,CROP_FLW,6.201
MKD_AGBS,2040,PDR,11.16
MKD_AGBS,2040,WHT,2.095
MKD_AGBS,2040,GRO,2.811
MKD_AGBS,2040,OSD,1.308
MKD_AGBS,2040,C_B,15.964
MKD_AGBS,2040,OTH_A,0.509
MKD_AGBS,2040,CEREAL,2.84
MKD_AGBS,2050,CROP_FLW,6.201
MKD_AGBS,2050,PDR,11.341
MKD_AGBS,2050,WHT,2.125
MKD_AGBS,2050,GRO,2.812
MKD_AGBS,2050,OSD,1.317
MKD_AGBS,2050,C_B,15.329
MKD_AGBS,2050,OTH_A,0.505
MKD_AGBS,2050,CEREAL,2.911
MKD_AGBS,2060,CROP_FLW,6.203
MKD_AGBS,2060,PDR,11.428
MKD_AGBS,2060,WHT,2.129
MKD_AGBS,2060,GRO,2.814
MKD_AGBS,2060,OSD,1.32
MKD_AGBS,2060,C_B,14.997
MKD_AGBS,2060,OTH_A,0.501
MKD_AGBS,2060,CEREAL,2.999
MKD_AGBS,2070,CROP_FLW,6.207
MKD_AGBS,2070,PDR,11.488
MKD_AGBS,2070,WHT,2.132
MKD_AGBS,2070,GRO,2.815
MKD_AGBS,2070,OSD,1.324
MKD_AGBS,2070,C_B,14.702
MKD_AGBS,2070,OTH_A,0.501
MKD_AGBS,2070,CEREAL,3.121
MKD_AGBS,2080,CROP_FLW,6.216
MKD_AGBS,2080,PDR,11.547
MKD_AGBS,2080,WHT,2.126
MKD_AGBS,2080,GRO,2.831
MKD_AGBS,2080,OSD,1.328
MKD_AGBS,2080,C_B,14.384
MKD_AGBS,2080,OTH_A,0.502
MKD_AGBS,2080,CEREAL,3.307
MKD_AGBS,2090,CROP_FLW,6.229
MKD_AGBS,2090,PDR,11.569
MKD_AGBS,2090,WHT,2.113
MKD_AGBS,2090,GRO,2.833
MKD_AGBS,2090,OSD,1.332
MKD_AGBS,2090,C_B,14.138
MKD_AGBS,2090,OTH_A,0.498
MKD_AGBS,2090,CEREAL,3.416
MKD_AGBS,2100,CROP_FLW,6.233
MKD_AGBS,2100,PDR,11.612
MKD_AGBS,2100,WHT,2.108
MKD_AGBS,2100,GRO,2.833
MKD_AGBS,2100,OSD,1.332
MKD_AGBS,2100,C_B,13.976
MKD_AGBS,2100,OTH_A,0.493
MKD_AGBS,2100,CEREAL,3.625
MLI_ANIN,2005,CROP_FLW,4.925
MLI_ANIN,2010,CROP_FLW,4.925
MLI_ANIN,2020,CROP_FLW,4.925
MLI_ANIN,2030,CROP_FLW,4.925
MLI_ANIN,2040,CROP_FLW,4.925
MLI_ANIN,2050,CROP_FLW,4.925
MLI_ANIN,2060,CROP_FLW,4.925
MLI_ANIN,2070,CROP_FLW,4.925
MLI_ANIN,2080,CROP_FLW,4.925
MLI_ANIN,2090,CROP_FLW,4.925
MLI_ANIN,2100,CROP_FLW,4.925
MLI_NIGE,2005,CROP_FLW,5.264
MLI_NIGE,2005,PDR,1.687
MLI_NIGE,2005,WHT,2.135
MLI_NIGE,2005,GRO,0.949
MLI_NIGE,2005,OSD,0.908
MLI_NIGE,2005,C_B,52.004
MLI_NIGE,2005,OTH_A,0.845
MLI_NIGE,2005,CEREAL,1.074
MLI_NIGE,2010,CROP_FLW,5.263
MLI_NIGE,2010,PDR,1.941
MLI_NIGE,2010,WHT,6.671
MLI_NIGE,2010,GRO,1.086
MLI_NIGE,2010,OSD,0.989
MLI_NIGE,2010,C_B,51.664
MLI_NIGE,2010,OTH_A,1.035
MLI_NIGE,2010,CEREAL,1.273
MLI_NIGE,2020,CROP_FLW,5.243
MLI_NIGE,2020,PDR,1.966
MLI_NIGE,2020,WHT,10.747
MLI_NIGE,2020,GRO,1.21
MLI_NIGE,2020,OSD,1.042
MLI_NIGE,2020,C_B,56.028
MLI_NIGE,2020,OTH_A,1.091
MLI_NIGE,2020,CEREAL,1.391
MLI_NIGE,2030,CROP_FLW,5.183
MLI_NIGE,2030,PDR,2.08
MLI_NIGE,2030,WHT,11.62
MLI_NIGE,2030,GRO,1.298
MLI_NIGE,2030,OSD,1.059
MLI_NIGE,2030,C_B,56.718
MLI_NIGE,2030,OTH_A,1.197
MLI_NIGE,2030,CEREAL,1.49
MLI_NIGE,2040,CROP_FLW,5.171
MLI_NIGE,2040,PDR,2.207
MLI_NIGE,2040,WHT,14.521
MLI_NIGE,2040,GRO,1.476
MLI_NIGE,2040,OSD,1.089
MLI_NIGE,2040,C_B,60.719
MLI_NIGE,2040,OTH_A,1.343
MLI_NIGE,2040,CEREAL,1.678
MLI_NIGE,2050,CROP_FLW,5.294
MLI_NIGE,2050,PDR,2.244
MLI_NIGE,2050,WHT,14.521
MLI_NIGE,2050,GRO,1.606
MLI_NIGE,2050,OSD,1.119
MLI_NIGE,2050,C_B,66.381
MLI_NIGE,2050,OTH_A,1.482
MLI_NIGE,2050,CEREAL,1.808
MLI_NIGE,2060,CROP_FLW,5.296
MLI_NIGE,2060,PDR,2.308
MLI_NIGE,2060,WHT,14.521
MLI_NIGE,2060,GRO,1.721
MLI_NIGE,2060,OSD,1.15
MLI_NIGE,2060,C_B,70.311
MLI_NIGE,2060,OTH_A,1.651
MLI_NIGE,2060,CEREAL,1.932
MLI_NIGE,2070,CROP_FLW,5.39
MLI_NIGE,2070,PDR,2.469
MLI_NIGE,2070,WHT,14.521
MLI_NIGE,2070,GRO,1.836
MLI_NIGE,2070,OSD,1.193
MLI_NIGE,2070,C_B,76.039
MLI_NIGE,2070,OTH_A,1.866
MLI_NIGE,2070,CEREAL,2.084
MLI_NIGE,2080,CROP_FLW,5.214
MLI_NIGE,2080,PDR,2.603
MLI_NIGE,2080,WHT,14.521
MLI_NIGE,2080,GRO,1.965
MLI_NIGE,2080,OSD,1.222
MLI_NIGE,2080,C_B,78.478
MLI_NIGE,2080,OTH_A,1.968
MLI_NIGE,2080,CEREAL,2.231
MLI_NIGE,2090,CROP_FLW,5.308
MLI_NIGE,2090,PDR,2.766
MLI_NIGE,2090,WHT,14.521
MLI_NIGE,2090,GRO,2.121
MLI_NIGE,2090,OSD,1.24
MLI_NIGE,2090,C_B,80.119
MLI_NIGE,2090,OTH_A,1.991
MLI_NIGE,2090,CEREAL,2.416
MLI_NIGE,2100,CROP_FLW,4.865
MLI_NIGE,2100,PDR,2.899
MLI_NIGE,2100,WHT,14.521
MLI_NIGE,2100,GRO,2.237
MLI_NIGE,2100,OSD,1.253
MLI_NIGE,2100,C_B,82.249
MLI_NIGE,2100,OTH_A,2.002
MLI_NIGE,2100,CEREAL,2.58
MLI_SENE,2005,CROP_FLW,4.787
MLI_SENE,2005,PDR,1.789
MLI_SENE,2005,GRO,1.033
MLI_SENE,2005,OSD,0.949
MLI_SENE,2005,OTH_A,0.888
MLI_SENE,2005,CEREAL,1.058
MLI_SENE,2010,CROP_FLW,4.828
MLI_SENE,2010,PDR,2.327
MLI_SENE,2010,GRO,1.065
MLI_SENE,2010,OSD,0.989
MLI_SENE,2010,OTH_A,0.894
MLI_SENE,2010,CEREAL,1.119
MLI_SENE,2020,CROP_FLW,4.904
MLI_SENE,2020,PDR,2.36
MLI_SENE,2020,GRO,1.288
MLI_SENE,2020,OSD,1.042
MLI_SENE,2020,OTH_A,1.081
MLI_SENE,2020,CEREAL,1.335
MLI_SENE,2030,CROP_FLW,4.928
MLI_SENE,2030,PDR,2.738
MLI_SENE,2030,GRO,1.467
MLI_SENE,2030,OSD,1.079
MLI_SENE,2030,OTH_A,1.306
MLI_SENE,2030,CEREAL,1.523
MLI_SENE,2040,CROP_FLW,4.963
MLI_SENE,2040,PDR,3.048
MLI_SENE,2040,GRO,1.741
MLI_SENE,2040,OSD,1.126
MLI_SENE,2040,OTH_A,1.577
MLI_SENE,2040,CEREAL,1.805
MLI_SENE,2050,CROP_FLW,4.999
MLI_SENE,2050,PDR,3.154
MLI_SENE,2050,GRO,1.992
MLI_SENE,2050,OSD,1.159
MLI_SENE,2050,OTH_A,1.81
MLI_SENE,2050,CEREAL,2.061
MLI_SENE,2060,CROP_FLW,5.125
MLI_SENE,2060,PDR,3.221
MLI_SENE,2060,GRO,2.191
MLI_SENE,2060,OSD,1.186
MLI_SENE,2060,OTH_A,2.081
MLI_SENE,2060,CEREAL,2.264
MLI_SENE,2070,CROP_FLW,5.658
MLI_SENE,2070,PDR,3.307
MLI_SENE,2070,GRO,2.314
MLI_SENE,2070,OSD,1.216
MLI_SENE,2070,OTH_A,2.341
MLI_SENE,2070,CEREAL,2.388
MLI_SENE,2080,CROP_FLW,6.148
MLI_SENE,2080,PDR,3.363
MLI_SENE,2080,GRO,2.334
MLI_SENE,2080,OSD,1.229
MLI_SENE,2080,OTH_A,2.398
MLI_SENE,2080,CEREAL,2.409
MLI_SENE,2090,CROP_FLW,6.311
MLI_SENE,2090,PDR,3.422
MLI_SENE,2090,GRO,2.341
MLI_SENE,2090,OSD,1.231
MLI_SENE,2090,OTH_A,2.398
MLI_SENE,2090,CEREAL,2.419
MLI_SENE,2100,CROP_FLW,6.291
MLI_SENE,2100,PDR,3.433
MLI_SENE,2100,GRO,2.346
MLI_SENE,2100,OSD,1.231
MLI_SENE,2100,OTH_A,2.398
MLI_SENE,2100,CEREAL,2.437
MLT_MSII,2005,CROP_FLW,3.982
MLT_MSII,2010,CROP_FLW,3.982
MLT_MSII,2020,CROP_FLW,3.982
MLT_MSII,2030,CROP_FLW,3.982
MLT_MSII,2040,CROP_FLW,3.982
MLT_MSII,2050,CROP_FLW,3.982
MLT_MSII,2060,CROP_FLW,3.982
MLT_MSII,2070,CROP_FLW,3.982
MLT_MSII,2080,CROP_FLW,3.982
MLT_MSII,2090,CROP_FLW,3.982
MLT_MSII,2100,CROP_FLW,3.982
MMR_BBCN,2005,CROP_FLW,5.559
MMR_BBCN,2005,PDR,3.443
MMR_BBCN,2005,WHT,1.84
MMR_BBCN,2005,GRO,2.662
MMR_BBCN,2005,OSD,8.371
MMR_BBCN,2005,OTH_A,1.673
MMR_BBCN,2005,CEREAL,3.372
MMR_BBCN,2010,CROP_FLW,5.561
MMR_BBCN,2010,PDR,3.774
MMR_BBCN,2010,WHT,1.981
MMR_BBCN,2010,GRO,2.94
MMR_BBCN,2010,OSD,9.605
MMR_BBCN,2010,OTH_A,1.961
MMR_BBCN,2010,CEREAL,3.701
MMR_BBCN,2020,CROP_FLW,5.812
MMR_BBCN,2020,PDR,4.298
MMR_BBCN,2020,WHT,2.058
MMR_BBCN,2020,GRO,4.555
MMR_BBCN,2020,OSD,10.132
MMR_BBCN,2020,OTH_A,2.321
MMR_BBCN,2020,CEREAL,4.314
MMR_BBCN,2030,CROP_FLW,5.809
MMR_BBCN,2030,PDR,4.826
MMR_BBCN,2030,WHT,2.431
MMR_BBCN,2030,GRO,4.864
MMR_BBCN,2030,OSD,10.5
MMR_BBCN,2030,OTH_A,2.426
MMR_BBCN,2030,CEREAL,4.82
MMR_BBCN,2040,CROP_FLW,5.775
MMR_BBCN,2040,PDR,5.099
MMR_BBCN,2040,WHT,2.749
MMR_BBCN,2040,GRO,4.995
MMR_BBCN,2040,OSD,10.73
MMR_BBCN,2040,OTH_A,2.474
MMR_BBCN,2040,CEREAL,5.081
MMR_BBCN,2050,CROP_FLW,5.776
MMR_BBCN,2050,PDR,5.289
MMR_BBCN,2050,WHT,2.859
MMR_BBCN,2050,GRO,5.173
MMR_BBCN,2050,OSD,10.819
MMR_BBCN,2050,OTH_A,2.503
MMR_BBCN,2050,CEREAL,5.271
MMR_BBCN,2060,CROP_FLW,5.812
MMR_BBCN,2060,PDR,5.372
MMR_BBCN,2060,WHT,3.197
MMR_BBCN,2060,GRO,5.229
MMR_BBCN,2060,OSD,10.838
MMR_BBCN,2060,OTH_A,2.517
MMR_BBCN,2060,CEREAL,5.351
MMR_BBCN,2070,CROP_FLW,5.837
MMR_BBCN,2070,PDR,5.468
MMR_BBCN,2070,WHT,3.408
MMR_BBCN,2070,GRO,5.244
MMR_BBCN,2070,OSD,10.908
MMR_BBCN,2070,OTH_A,2.565
MMR_BBCN,2070,CEREAL,5.441
MMR_BBCN,2080,CROP_FLW,5.86
MMR_BBCN,2080,PDR,5.576
MMR_BBCN,2080,WHT,3.591
MMR_BBCN,2080,GRO,5.361
MMR_BBCN,2080,OSD,11.005
MMR_BBCN,2080,OTH_A,2.617
MMR_BBCN,2080,CEREAL,5.549
MMR_BBCN,2090,CROP_FLW,5.882
MMR_BBCN,2090,PDR,5.655
MMR_BBCN,2090,WHT,3.714
MMR_BBCN,2090,GRO,5.556
MMR_BBCN,2090,OSD,11.042
MMR_BBCN,2090,OTH_A,2.628
MMR_BBCN,2090,CEREAL,5.636
MMR_BBCN,2100,CROP_FLW,5.925
MMR_BBCN,2100,PDR,5.706
MMR_BBCN,2100,WHT,3.758
MMR_BBCN,2100,GRO,5.758
MMR_BBCN,2100,OSD,11.121
MMR_BBCN,2100,OTH_A,2.63
MMR_BBCN,2100,CEREAL,5.7
MMR_IRRA,2005,CROP_FLW,6.043
MMR_IRRA,2005,PDR,3.49
MMR_IRRA,2005,WHT,1.438
MMR_IRRA,2005,GRO,2.549
MMR_IRRA,2005,OSD,8.351
MMR_IRRA,2005,C_B,72.119
MMR_IRRA,2005,OTH_A,1.958
MMR_IRRA,2005,CEREAL,3.305
MMR_IRRA,2010,CROP_FLW,6.012
MMR_IRRA,2010,PDR,4.64
MMR_IRRA,2010,WHT,1.573
MMR_IRRA,2010,GRO,2.497
MMR_IRRA,2010,OSD,9.77
MMR_IRRA,2010,C_B,74.403
MMR_IRRA,2010,OTH_A,2.32
MMR_IRRA,2010,CEREAL,4.277
MMR_IRRA,2020,CROP_FLW,5.841
MMR_IRRA,2020,PDR,5.18
MMR_IRRA,2020,WHT,1.644
MMR_IRRA,2020,GRO,3.443
MMR_IRRA,2020,OSD,10.161
MMR_IRRA,2020,C_B,77.647
MMR_IRRA,2020,OTH_A,2.616
MMR_IRRA,2020,CEREAL,4.812
MMR_IRRA,2030,CROP_FLW,5.853
MMR_IRRA,2030,PDR,5.438
MMR_IRRA,2030,WHT,2.031
MMR_IRRA,2030,GRO,3.413
MMR_IRRA,2030,OSD,10.407
MMR_IRRA,2030,C_B,78.955
MMR_IRRA,2030,OTH_A,2.631
MMR_IRRA,2030,CEREAL,5.057
MMR_IRRA,2040,CROP_FLW,5.861
MMR_IRRA,2040,PDR,6.145
MMR_IRRA,2040,WHT,2.453
MMR_IRRA,2040,GRO,3.504
MMR_IRRA,2040,OSD,10.816
MMR_IRRA,2040,C_B,80.505
MMR_IRRA,2040,OTH_A,2.746
MMR_IRRA,2040,CEREAL,5.725
MMR_IRRA,2050,CROP_FLW,5.859
MMR_IRRA,2050,PDR,6.541
MMR_IRRA,2050,WHT,2.699
MMR_IRRA,2050,GRO,3.561
MMR_IRRA,2050,OSD,10.979
MMR_IRRA,2050,C_B,81.312
MMR_IRRA,2050,OTH_A,2.791
MMR_IRRA,2050,CEREAL,6.092
MMR_IRRA,2060,CROP_FLW,5.857
MMR_IRRA,2060,PDR,6.556
MMR_IRRA,2060,WHT,3.001
MMR_IRRA,2060,GRO,3.573
MMR_IRRA,2060,OSD,11.027
MMR_IRRA,2060,C_B,81.626
MMR_IRRA,2060,OTH_A,2.793
MMR_IRRA,2060,CEREAL,6.116
MMR_IRRA,2070,CROP_FLW,5.82
MMR_IRRA,2070,PDR,6.525
MMR_IRRA,2070,WHT,3.248
MMR_IRRA,2070,GRO,3.715
MMR_IRRA,2070,OSD,11.036
MMR_IRRA,2070,C_B,82.11
MMR_IRRA,2070,OTH_A,2.825
MMR_IRRA,2070,CEREAL,6.101
MMR_IRRA,2080,CROP_FLW,5.818
MMR_IRRA,2080,PDR,6.557
MMR_IRRA,2080,WHT,3.445
MMR_IRRA,2080,GRO,3.754
MMR_IRRA,2080,OSD,11.066
MMR_IRRA,2080,C_B,82.21
MMR_IRRA,2080,OTH_A,2.834
MMR_IRRA,2080,CEREAL,6.121
MMR_IRRA,2090,CROP_FLW,5.816
MMR_IRRA,2090,PDR,6.586
MMR_IRRA,2090,WHT,3.594
MMR_IRRA,2090,GRO,3.754
MMR_IRRA,2090,OSD,11.108
MMR_IRRA,2090,C_B,82.377
MMR_IRRA,2090,OTH_A,2.844
MMR_IRRA,2090,CEREAL,6.13
MMR_IRRA,2100,CROP_FLW,5.817
MMR_IRRA,2100,PDR,6.619
MMR_IRRA,2100,WHT,3.657
MMR_IRRA,2100,GRO,3.757
MMR_IRRA,2100,OSD,11.132
MMR_IRRA,2100,C_B,82.426
MMR_IRRA,2100,OTH_A,2.852
MMR_IRRA,2100,CEREAL,6.144
MMR_PMAL,2005,CROP_FLW,6.275
MMR_PMAL,2005,PDR,3.19
MMR_PMAL,2005,WHT,2.049
MMR_PMAL,2005,GRO,2.587
MMR_PMAL,2005,OSD,8.487
MMR_PMAL,2005,C_B,56.396
MMR_PMAL,2005,OTH_A,1.701
MMR_PMAL,2005,CEREAL,3.164
MMR_PMAL,2010,CROP_FLW,6.255
MMR_PMAL,2010,PDR,3.378
MMR_PMAL,2010,WHT,2.197
MMR_PMAL,2010,GRO,2.654
MMR_PMAL,2010,OSD,8.951
MMR_PMAL,2010,C_B,58.694
MMR_PMAL,2010,OTH_A,2.045
MMR_PMAL,2010,CEREAL,3.35
MMR_PMAL,2020,CROP_FLW,6.388
MMR_PMAL,2020,PDR,3.729
MMR_PMAL,2020,WHT,2.284
MMR_PMAL,2020,GRO,3.205
MMR_PMAL,2020,OSD,9.198
MMR_PMAL,2020,C_B,62.004
MMR_PMAL,2020,OTH_A,2.402
MMR_PMAL,2020,CEREAL,3.704
MMR_PMAL,2030,CROP_FLW,6.432
MMR_PMAL,2030,PDR,4.13
MMR_PMAL,2030,WHT,2.723
MMR_PMAL,2030,GRO,3.371
MMR_PMAL,2030,OSD,9.452
MMR_PMAL,2030,C_B,63.554
MMR_PMAL,2030,OTH_A,2.497
MMR_PMAL,2030,CEREAL,4.1
MMR_PMAL,2040,CROP_FLW,6.459
MMR_PMAL,2040,PDR,4.237
MMR_PMAL,2040,WHT,3.255
MMR_PMAL,2040,GRO,3.403
MMR_PMAL,2040,OSD,9.618
MMR_PMAL,2040,C_B,64.932
MMR_PMAL,2040,OTH_A,2.492
MMR_PMAL,2040,CEREAL,4.211
MMR_PMAL,2050,CROP_FLW,6.463
MMR_PMAL,2050,PDR,4.368
MMR_PMAL,2050,WHT,3.667
MMR_PMAL,2050,GRO,3.62
MMR_PMAL,2050,OSD,9.656
MMR_PMAL,2050,C_B,65.542
MMR_PMAL,2050,OTH_A,2.514
MMR_PMAL,2050,CEREAL,4.346
MMR_PMAL,2060,CROP_FLW,6.471
MMR_PMAL,2060,PDR,4.452
MMR_PMAL,2060,WHT,3.99
MMR_PMAL,2060,GRO,3.851
MMR_PMAL,2060,OSD,9.696
MMR_PMAL,2060,C_B,65.661
MMR_PMAL,2060,OTH_A,2.517
MMR_PMAL,2060,CEREAL,4.433
MMR_PMAL,2070,CROP_FLW,6.404
MMR_PMAL,2070,PDR,4.49
MMR_PMAL,2070,WHT,4.21
MMR_PMAL,2070,GRO,4.004
MMR_PMAL,2070,OSD,9.714
MMR_PMAL,2070,C_B,66.355
MMR_PMAL,2070,OTH_A,2.554
MMR_PMAL,2070,CEREAL,4.474
MMR_PMAL,2080,CROP_FLW,6.325
MMR_PMAL,2080,PDR,4.513
MMR_PMAL,2080,WHT,4.4
MMR_PMAL,2080,GRO,4.213
MMR_PMAL,2080,OSD,9.721
MMR_PMAL,2080,C_B,66.459
MMR_PMAL,2080,OTH_A,2.573
MMR_PMAL,2080,CEREAL,4.503
MMR_PMAL,2090,CROP_FLW,6.356
MMR_PMAL,2090,PDR,4.523
MMR_PMAL,2090,WHT,4.528
