basin,year,land,Value
TUR,2100,CROP_FLW,4.377
TUR,2100,PDR,7.597
TUR,2100,WHT,2.505
TUR,2100,GRO,4.214
TUR,2100,OSD,2.702
TUR,2100,C_B,58.413
TUR,2100,OTH_A,9.325
TUR,2100,CEREAL,2.859
USA,2005,CROP_FLW,7.420
USA,2005,PDR,7.861
USA,2005,WHT,3.624
USA,2005,GRO,8.413
USA,2005,OSD,3.221
USA,2005,C_B,60.751
USA,2005,OTH_A,15.930
USA,2005,CEREAL,6.818
USA,2006,CROP_FLW,7.317
USA,2006,PDR,7.860
USA,2006,WHT,3.654
USA,2006,GRO,8.437
USA,2006,OSD,3.235
USA,2006,C_B,61.978
USA,2006,OTH_A,15.989
USA,2006,CEREAL,6.863
USA,2007,CROP_FLW,7.215
USA,2007,PDR,7.858
USA,2007,WHT,3.684
USA,2007,GRO,8.461
USA,2007,OSD,3.249
USA,2007,C_B,63.230
USA,2007,OTH_A,16.049
USA,2007,CEREAL,6.908
USA,2008,CROP_FLW,7.115
USA,2008,PDR,7.857
USA,2008,WHT,3.715
USA,2008,GRO,8.486
USA,2008,OSD,3.263
USA,2008,C_B,64.508
USA,2008,OTH_A,16.109
USA,2008,CEREAL,6.953
USA,2009,CROP_FLW,7.016
USA,2009,PDR,7.855
USA,2009,WHT,3.746
USA,2009,GRO,8.510
USA,2009,OSD,3.277
USA,2009,C_B,65.811
USA,2009,OTH_A,16.169
USA,2009,CEREAL,6.998
USA,2010,CROP_FLW,6.919
USA,2010,PDR,7.854
USA,2010,WHT,3.777
USA,2010,GRO,8.534
USA,2010,OSD,3.291
USA,2010,C_B,67.140
USA,2010,OTH_A,16.229
USA,2010,CEREAL,7.044
USA,2011,CROP_FLW,6.923
USA,2011,PDR,7.922
USA,2011,WHT,3.785
USA,2011,GRO,8.537
USA,2011,OSD,3.289
USA,2011,C_B,67.289
USA,2011,OTH_A,16.271
USA,2011,CEREAL,7.055
USA,2012,CROP_FLW,6.927
USA,2012,PDR,7.990
USA,2012,WHT,3.793
USA,2012,GRO,8.539
USA,2012,OSD,3.287
USA,2012,C_B,67.437
USA,2012,OTH_A,16.313
USA,2012,CEREAL,7.067
USA,2013,CROP_FLW,6.930
USA,2013,PDR,8.058
USA,2013,WHT,3.801
USA,2013,GRO,8.542
USA,2013,OSD,3.286
USA,2013,C_B,67.587
USA,2013,OTH_A,16.355
USA,2013,CEREAL,7.078
USA,2014,CROP_FLW,6.934
USA,2014,PDR,8.128
USA,2014,WHT,3.809
USA,2014,GRO,8.544
USA,2014,OSD,3.284
USA,2014,C_B,67.736
USA,2014,OTH_A,16.397
USA,2014,CEREAL,7.089
USA,2015,CROP_FLW,6.938
USA,2015,PDR,8.197
USA,2015,WHT,3.817
USA,2015,GRO,8.547
USA,2015,OSD,3.282
USA,2015,C_B,67.886
USA,2015,OTH_A,16.439
USA,2015,CEREAL,7.101
USA,2016,CROP_FLW,6.942
USA,2016,PDR,8.268
USA,2016,WHT,3.825
USA,2016,GRO,8.549
USA,2016,OSD,3.281
USA,2016,C_B,68.036
USA,2016,OTH_A,16.482
USA,2016,CEREAL,7.112
USA,2017,CROP_FLW,6.946
USA,2017,PDR,8.339
USA,2017,WHT,3.833
USA,2017,GRO,8.552
USA,2017,OSD,3.279
USA,2017,C_B,68.186
USA,2017,OTH_A,16.524
USA,2017,CEREAL,7.124
USA,2018,CROP_FLW,6.950
USA,2018,PDR,8.411
USA,2018,WHT,3.842
USA,2018,GRO,8.554
USA,2018,OSD,3.277
USA,2018,C_B,68.337
USA,2018,OTH_A,16.567
USA,2018,CEREAL,7.135
USA,2019,CROP_FLW,6.954
USA,2019,PDR,8.483
USA,2019,WHT,3.850
USA,2019,GRO,8.557
USA,2019,OSD,3.276
USA,2019,C_B,68.488
USA,2019,OTH_A,16.610
USA,2019,CEREAL,7.146
USA,2020,CROP_FLW,6.958
USA,2020,PDR,8.556
USA,2020,WHT,3.858
USA,2020,GRO,8.559
USA,2020,OSD,3.274
USA,2020,C_B,68.640
USA,2020,OTH_A,16.652
USA,2020,CEREAL,7.158
USA,2021,CROP_FLW,6.940
USA,2021,PDR,8.576
USA,2021,WHT,3.862
USA,2021,GRO,8.574
USA,2021,OSD,3.278
USA,2021,C_B,69.132
USA,2021,OTH_A,16.741
USA,2021,CEREAL,7.170
USA,2022,CROP_FLW,6.923
USA,2022,PDR,8.597
USA,2022,WHT,3.867
USA,2022,GRO,8.588
USA,2022,OSD,3.282
USA,2022,C_B,69.627
USA,2022,OTH_A,16.829
USA,2022,CEREAL,7.182
USA,2023,CROP_FLW,6.906
USA,2023,PDR,8.618
USA,2023,WHT,3.871
USA,2023,GRO,8.603
USA,2023,OSD,3.285
USA,2023,C_B,70.126
USA,2023,OTH_A,16.918
USA,2023,CEREAL,7.194
USA,2024,CROP_FLW,6.888
USA,2024,PDR,8.639
USA,2024,WHT,3.876
USA,2024,GRO,8.617
USA,2024,OSD,3.289
USA,2024,C_B,70.629
USA,2024,OTH_A,17.008
USA,2024,CEREAL,7.206
USA,2025,CROP_FLW,6.871
USA,2025,PDR,8.660
USA,2025,WHT,3.880
USA,2025,GRO,8.632
USA,2025,OSD,3.293
USA,2025,C_B,71.135
USA,2025,OTH_A,17.098
USA,2025,CEREAL,7.218
USA,2026,CROP_FLW,6.854
USA,2026,PDR,8.680
USA,2026,WHT,3.885
USA,2026,GRO,8.647
USA,2026,OSD,3.297
USA,2026,C_B,71.645
USA,2026,OTH_A,17.188
USA,2026,CEREAL,7.231
USA,2027,CROP_FLW,6.837
USA,2027,PDR,8.701
USA,2027,WHT,3.889
USA,2027,GRO,8.661
USA,2027,OSD,3.301
USA,2027,C_B,72.158
USA,2027,OTH_A,17.279
USA,2027,CEREAL,7.243
USA,2028,CROP_FLW,6.820
USA,2028,PDR,8.722
USA,2028,WHT,3.894
USA,2028,GRO,8.676
USA,2028,OSD,3.305
USA,2028,C_B,72.676
USA,2028,OTH_A,17.370
USA,2028,CEREAL,7.255
USA,2029,CROP_FLW,6.803
USA,2029,PDR,8.743
USA,2029,WHT,3.899
USA,2029,GRO,8.691
USA,2029,OSD,3.308
USA,2029,C_B,73.196
USA,2029,OTH_A,17.462
USA,2029,CEREAL,7.267
USA,2030,CROP_FLW,6.786
USA,2030,PDR,8.765
USA,2030,WHT,3.903
USA,2030,GRO,8.705
USA,2030,OSD,3.312
USA,2030,C_B,73.721
USA,2030,OTH_A,17.555
USA,2030,CEREAL,7.280
USA,2031,CROP_FLW,6.788
USA,2031,PDR,8.762
USA,2031,WHT,3.904
USA,2031,GRO,8.705
USA,2031,OSD,3.315
USA,2031,C_B,73.772
USA,2031,OTH_A,17.564
USA,2031,CEREAL,7.279
USA,2032,CROP_FLW,6.790
USA,2032,PDR,8.760
USA,2032,WHT,3.905
USA,2032,GRO,8.705
USA,2032,OSD,3.319
USA,2032,C_B,73.824
USA,2032,OTH_A,17.573
USA,2032,CEREAL,7.279
USA,2033,CROP_FLW,6.793
USA,2033,PDR,8.758
USA,2033,WHT,3.906
USA,2033,GRO,8.704
USA,2033,OSD,3.322
USA,2033,C_B,73.875
USA,2033,OTH_A,17.582
USA,2033,CEREAL,7.278
USA,2034,CROP_FLW,6.795
USA,2034,PDR,8.756
USA,2034,WHT,3.907
USA,2034,GRO,8.704
USA,2034,OSD,3.325
USA,2034,C_B,73.927
USA,2034,OTH_A,17.592
USA,2034,CEREAL,7.278
USA,2035,CROP_FLW,6.797
USA,2035,PDR,8.754
USA,2035,WHT,3.908
USA,2035,GRO,8.703
USA,2035,OSD,3.328
USA,2035,C_B,73.978
USA,2035,OTH_A,17.601
USA,2035,CEREAL,7.278
USA,2036,CROP_FLW,6.799
USA,2036,PDR,8.752
USA,2036,WHT,3.909
USA,2036,GRO,8.703
USA,2036,OSD,3.331
USA,2036,C_B,74.030
USA,2036,OTH_A,17.610
USA,2036,CEREAL,7.277
USA,2037,CROP_FLW,6.802
USA,2037,PDR,8.750
USA,2037,WHT,3.909
USA,2037,GRO,8.703
USA,2037,OSD,3.335
USA,2037,C_B,74.081
USA,2037,OTH_A,17.620
USA,2037,CEREAL,7.277
USA,2038,CROP_FLW,6.804
USA,2038,PDR,8.748
USA,2038,WHT,3.910
USA,2038,GRO,8.702
USA,2038,OSD,3.338
USA,2038,C_B,74.133
USA,2038,OTH_A,17.629
USA,2038,CEREAL,7.276
USA,2039,CROP_FLW,6.806
USA,2039,PDR,8.746
USA,2039,WHT,3.911
USA,2039,GRO,8.702
USA,2039,OSD,3.341
USA,2039,C_B,74.184
USA,2039,OTH_A,17.638
USA,2039,CEREAL,7.276
USA,2040,CROP_FLW,6.809
USA,2040,PDR,8.744
USA,2040,WHT,3.912
USA,2040,GRO,8.702
USA,2040,OSD,3.344
USA,2040,C_B,74.236
USA,2040,OTH_A,17.648
USA,2040,CEREAL,7.276
USA,2041,CROP_FLW,6.812
USA,2041,PDR,8.744
USA,2041,WHT,3.912
USA,2041,GRO,8.703
USA,2041,OSD,3.349
USA,2041,C_B,74.299
USA,2041,OTH_A,17.664
USA,2041,CEREAL,7.276
USA,2042,CROP_FLW,6.814
USA,2042,PDR,8.744
USA,2042,WHT,3.912
USA,2042,GRO,8.704
USA,2042,OSD,3.354
USA,2042,C_B,74.363
USA,2042,OTH_A,17.681
USA,2042,CEREAL,7.277
USA,2043,CROP_FLW,6.817
USA,2043,PDR,8.744
USA,2043,WHT,3.912
USA,2043,GRO,8.705
USA,2043,OSD,3.358
USA,2043,C_B,74.426
USA,2043,OTH_A,17.697
USA,2043,CEREAL,7.277
USA,2044,CROP_FLW,6.820
USA,2044,PDR,8.744
USA,2044,WHT,3.912
USA,2044,GRO,8.706
USA,2044,OSD,3.363
USA,2044,C_B,74.490
USA,2044,OTH_A,17.714
USA,2044,CEREAL,7.278
USA,2045,CROP_FLW,6.823
USA,2045,PDR,8.744
USA,2045,WHT,3.911
USA,2045,GRO,8.707
USA,2045,OSD,3.368
USA,2045,C_B,74.553
USA,2045,OTH_A,17.731
USA,2045,CEREAL,7.279
USA,2046,CROP_FLW,6.826
USA,2046,PDR,8.744
USA,2046,WHT,3.911
USA,2046,GRO,8.708
USA,2046,OSD,3.372
USA,2046,C_B,74.617
USA,2046,OTH_A,17.747
USA,2046,CEREAL,7.279
USA,2047,CROP_FLW,6.829
USA,2047,PDR,8.744
USA,2047,WHT,3.911
USA,2047,GRO,8.709
USA,2047,OSD,3.377
USA,2047,C_B,74.680
USA,2047,OTH_A,17.764
USA,2047,CEREAL,7.280
USA,2048,CROP_FLW,6.832
USA,2048,PDR,8.744
USA,2048,WHT,3.911
USA,2048,GRO,8.710
USA,2048,OSD,3.382
USA,2048,C_B,74.744
USA,2048,OTH_A,17.780
USA,2048,CEREAL,7.280
USA,2049,CROP_FLW,6.835
USA,2049,PDR,8.744
USA,2049,WHT,3.911
USA,2049,GRO,8.711
USA,2049,OSD,3.386
USA,2049,C_B,74.808
USA,2049,OTH_A,17.797
USA,2049,CEREAL,7.281
USA,2050,CROP_FLW,6.838
USA,2050,PDR,8.744
USA,2050,WHT,3.911
USA,2050,GRO,8.712
USA,2050,OSD,3.391
USA,2050,C_B,74.872
USA,2050,OTH_A,17.814
USA,2050,CEREAL,7.282
USA,2051,CROP_FLW,6.846
USA,2051,PDR,8.744
USA,2051,WHT,3.911
USA,2051,GRO,8.714
USA,2051,OSD,3.395
USA,2051,C_B,74.924
USA,2051,OTH_A,17.831
USA,2051,CEREAL,7.279
USA,2052,CROP_FLW,6.853
USA,2052,PDR,8.745
USA,2052,WHT,3.911
USA,2052,GRO,8.716
USA,2052,OSD,3.400
USA,2052,C_B,74.977
USA,2052,OTH_A,17.848
USA,2052,CEREAL,7.277
USA,2053,CROP_FLW,6.861
USA,2053,PDR,8.745
USA,2053,WHT,3.912
USA,2053,GRO,8.718
USA,2053,OSD,3.404
USA,2053,C_B,75.030
USA,2053,OTH_A,17.865
USA,2053,CEREAL,7.275
USA,2054,CROP_FLW,6.869
USA,2054,PDR,8.746
USA,2054,WHT,3.912
USA,2054,GRO,8.721
USA,2054,OSD,3.408
USA,2054,C_B,75.083
USA,2054,OTH_A,17.882
USA,2054,CEREAL,7.273
USA,2055,CROP_FLW,6.876
USA,2055,PDR,8.746
USA,2055,WHT,3.912
USA,2055,GRO,8.723
USA,2055,OSD,3.413
USA,2055,C_B,75.136
USA,2055,OTH_A,17.900
USA,2055,CEREAL,7.271
USA,2056,CROP_FLW,6.884
USA,2056,PDR,8.747
USA,2056,WHT,3.912
USA,2056,GRO,8.725
USA,2056,OSD,3.417
USA,2056,C_B,75.189
USA,2056,OTH_A,17.917
USA,2056,CEREAL,7.268
USA,2057,CROP_FLW,6.891
USA,2057,PDR,8.747
USA,2057,WHT,3.912
USA,2057,GRO,8.727
USA,2057,OSD,3.421
USA,2057,C_B,75.242
USA,2057,OTH_A,17.934
USA,2057,CEREAL,7.266
USA,2058,CROP_FLW,6.899
USA,2058,PDR,8.748
USA,2058,WHT,3.913
USA,2058,GRO,8.729
USA,2058,OSD,3.426
USA,2058,C_B,75.295
USA,2058,OTH_A,17.951
USA,2058,CEREAL,7.264
USA,2059,CROP_FLW,6.907
USA,2059,PDR,8.748
USA,2059,WHT,3.913
USA,2059,GRO,8.731
USA,2059,OSD,3.430
USA,2059,C_B,75.349
USA,2059,OTH_A,17.969
USA,2059,CEREAL,7.262
USA,2060,CROP_FLW,6.914
USA,2060,PDR,8.748
USA,2060,WHT,3.913
USA,2060,GRO,8.733
USA,2060,OSD,3.434
USA,2060,C_B,75.402
USA,2060,OTH_A,17.986
USA,2060,CEREAL,7.260
USA,2061,CROP_FLW,6.920
USA,2061,PDR,8.747
USA,2061,WHT,3.914
USA,2061,GRO,8.737
USA,2061,OSD,3.438
USA,2061,C_B,75.400
USA,2061,OTH_A,18.007
USA,2061,CEREAL,7.254
USA,2062,CROP_FLW,6.926
USA,2062,PDR,8.746
USA,2062,WHT,3.914
USA,2062,GRO,8.741
USA,2062,OSD,3.441
USA,2062,C_B,75.398
USA,2062,OTH_A,18.027
USA,2062,CEREAL,7.248
USA,2063,CROP_FLW,6.932
USA,2063,PDR,8.744
USA,2063,WHT,3.915
USA,2063,GRO,8.745
USA,2063,OSD,3.445
USA,2063,C_B,75.396
USA,2063,OTH_A,18.048
USA,2063,CEREAL,7.241
USA,2064,CROP_FLW,6.937
USA,2064,PDR,8.743
USA,2064,WHT,3.915
USA,2064,GRO,8.748
USA,2064,OSD,3.448
USA,2064,C_B,75.394
USA,2064,OTH_A,18.069
USA,2064,CEREAL,7.235
USA,2065,CROP_FLW,6.943
USA,2065,PDR,8.741
USA,2065,WHT,3.916
USA,2065,GRO,8.752
USA,2065,OSD,3.452
USA,2065,C_B,75.392
USA,2065,OTH_A,18.090
USA,2065,CEREAL,7.229
USA,2066,CROP_FLW,6.949
USA,2066,PDR,8.740
USA,2066,WHT,3.916
USA,2066,GRO,8.756
USA,2066,OSD,3.455
USA,2066,C_B,75.390
USA,2066,OTH_A,18.111
USA,2066,CEREAL,7.223
USA,2067,CROP_FLW,6.955
USA,2067,PDR,8.739
USA,2067,WHT,3.917
USA,2067,GRO,8.759
USA,2067,OSD,3.458
USA,2067,C_B,75.388
USA,2067,OTH_A,18.132
USA,2067,CEREAL,7.217
USA,2068,CROP_FLW,6.961
USA,2068,PDR,8.737
USA,2068,WHT,3.917
USA,2068,GRO,8.763
USA,2068,OSD,3.462
USA,2068,C_B,75.386
USA,2068,OTH_A,18.153
USA,2068,CEREAL,7.211
USA,2069,CROP_FLW,6.966
USA,2069,PDR,8.736
USA,2069,WHT,3.918
USA,2069,GRO,8.767
USA,2069,OSD,3.465
USA,2069,C_B,75.384
USA,2069,OTH_A,18.173
USA,2069,CEREAL,7.205
USA,2070,CROP_FLW,6.972
USA,2070,PDR,8.734
USA,2070,WHT,3.918
USA,2070,GRO,8.771
USA,2070,OSD,3.469
USA,2070,C_B,75.382
USA,2070,OTH_A,18.194
USA,2070,CEREAL,7.199
USA,2071,CROP_FLW,6.974
USA,2071,PDR,8.734
USA,2071,WHT,3.918
USA,2071,GRO,8.772
USA,2071,OSD,3.471
USA,2071,C_B,75.380
USA,2071,OTH_A,18.204
USA,2071,CEREAL,7.194
USA,2072,CROP_FLW,6.976
USA,2072,PDR,8.735
USA,2072,WHT,3.918
USA,2072,GRO,8.774
USA,2072,OSD,3.473
USA,2072,C_B,75.378
USA,2072,OTH_A,18.215
USA,2072,CEREAL,7.190
USA,2073,CROP_FLW,6.978
USA,2073,PDR,8.735
USA,2073,WHT,3.918
USA,2073,GRO,8.776
USA,2073,OSD,3.474
USA,2073,C_B,75.377
USA,2073,OTH_A,18.225
USA,2073,CEREAL,7.185
USA,2074,CROP_FLW,6.980
USA,2074,PDR,8.735
USA,2074,WHT,3.917
USA,2074,GRO,8.778
USA,2074,OSD,3.476
USA,2074,C_B,75.375
USA,2074,OTH_A,18.235
USA,2074,CEREAL,7.180
USA,2075,CROP_FLW,6.982
USA,2075,PDR,8.735
USA,2075,WHT,3.917
USA,2075,GRO,8.779
USA,2075,OSD,3.478
USA,2075,C_B,75.373
USA,2075,OTH_A,18.245
USA,2075,CEREAL,7.175
USA,2076,CROP_FLW,6.984
USA,2076,PDR,8.735
USA,2076,WHT,3.917
USA,2076,GRO,8.781
USA,2076,OSD,3.480
USA,2076,C_B,75.371
USA,2076,OTH_A,18.255
USA,2076,CEREAL,7.170
USA,2077,CROP_FLW,6.986
USA,2077,PDR,8.735
USA,2077,WHT,3.917
USA,2077,GRO,8.783
USA,2077,OSD,3.482
USA,2077,C_B,75.369
USA,2077,OTH_A,18.265
USA,2077,CEREAL,7.166
USA,2078,CROP_FLW,6.988
USA,2078,PDR,8.735
USA,2078,WHT,3.917
USA,2078,GRO,8.785
USA,2078,OSD,3.484
USA,2078,C_B,75.367
USA,2078,OTH_A,18.275
USA,2078,CEREAL,7.161
USA,2079,CROP_FLW,6.990
USA,2079,PDR,8.736
USA,2079,WHT,3.916
USA,2079,GRO,8.786
USA,2079,OSD,3.486
USA,2079,C_B,75.366
USA,2079,OTH_A,18.285
USA,2079,CEREAL,7.156
USA,2080,CROP_FLW,6.992
USA,2080,PDR,8.736
USA,2080,WHT,3.916
USA,2080,GRO,8.788
USA,2080,OSD,3.488
USA,2080,C_B,75.364
USA,2080,OTH_A,18.295
USA,2080,CEREAL,7.151
USA,2081,CROP_FLW,6.994
USA,2081,PDR,8.736
USA,2081,WHT,3.916
USA,2081,GRO,8.789
USA,2081,OSD,3.489
USA,2081,C_B,75.387
USA,2081,OTH_A,18.296
USA,2081,CEREAL,7.147
USA,2082,CROP_FLW,6.995
USA,2082,PDR,8.735
USA,2082,WHT,3.916
USA,2082,GRO,8.790
USA,2082,OSD,3.490
USA,2082,C_B,75.410
USA,2082,OTH_A,18.297
USA,2082,CEREAL,7.142
USA,2083,CROP_FLW,6.996
USA,2083,PDR,8.735
USA,2083,WHT,3.915
USA,2083,GRO,8.790
USA,2083,OSD,3.491
USA,2083,C_B,75.432
USA,2083,OTH_A,18.298
USA,2083,CEREAL,7.137
USA,2084,CROP_FLW,6.998
USA,2084,PDR,8.735
USA,2084,WHT,3.915
USA,2084,GRO,8.791
USA,2084,OSD,3.492
USA,2084,C_B,75.455
USA,2084,OTH_A,18.299
USA,2084,CEREAL,7.132
USA,2085,CROP_FLW,6.999
USA,2085,PDR,8.735
USA,2085,WHT,3.915
USA,2085,GRO,8.792
USA,2085,OSD,3.493
USA,2085,C_B,75.478
USA,2085,OTH_A,18.299
USA,2085,CEREAL,7.127
USA,2086,CROP_FLW,7.001
USA,2086,PDR,8.735
USA,2086,WHT,3.914
USA,2086,GRO,8.792
USA,2086,OSD,3.494
USA,2086,C_B,75.501
USA,2086,OTH_A,18.300
USA,2086,CEREAL,7.123
USA,2087,CROP_FLW,7.002
USA,2087,PDR,8.734
USA,2087,WHT,3.914
USA,2087,GRO,8.793
USA,2087,OSD,3.495
USA,2087,C_B,75.524
USA,2087,OTH_A,18.301
USA,2087,CEREAL,7.118
USA,2088,CROP_FLW,7.003
USA,2088,PDR,8.734
USA,2088,WHT,3.914
USA,2088,GRO,8.794
USA,2088,OSD,3.496
USA,2088,C_B,75.547
USA,2088,OTH_A,18.302
USA,2088,CEREAL,7.113
USA,2089,CROP_FLW,7.005
USA,2089,PDR,8.734
USA,2089,WHT,3.913
USA,2089,GRO,8.794
USA,2089,OSD,3.497
USA,2089,C_B,75.570
USA,2089,OTH_A,18.303
USA,2089,CEREAL,7.108
USA,2090,CROP_FLW,7.006
USA,2090,PDR,8.734
USA,2090,WHT,3.913
USA,2090,GRO,8.795
USA,2090,OSD,3.498
USA,2090,C_B,75.593
USA,2090,OTH_A,18.303
USA,2090,CEREAL,7.103
USA,2091,CROP_FLW,7.011
USA,2091,PDR,8.734
USA,2091,WHT,3.912
USA,2091,GRO,8.795
USA,2091,OSD,3.499
USA,2091,C_B,75.608
USA,2091,OTH_A,18.304
USA,2091,CEREAL,7.098
USA,2092,CROP_FLW,7.016
USA,2092,PDR,8.734
USA,2092,WHT,3.911
USA,2092,GRO,8.796
USA,2092,OSD,3.499
USA,2092,C_B,75.622
USA,2092,OTH_A,18.305
USA,2092,CEREAL,7.093
USA,2093,CROP_FLW,7.021
USA,2093,PDR,8.734
USA,2093,WHT,3.910
USA,2093,GRO,8.796
USA,2093,OSD,3.500
USA,2093,C_B,75.637
USA,2093,OTH_A,18.305
USA,2093,CEREAL,7.088
USA,2094,CROP_FLW,7.026
USA,2094,PDR,8.733
USA,2094,WHT,3.909
USA,2094,GRO,8.796
USA,2094,OSD,3.500
USA,2094,C_B,75.652
USA,2094,OTH_A,18.306
USA,2094,CEREAL,7.084
USA,2095,CROP_FLW,7.031
USA,2095,PDR,8.733
USA,2095,WHT,3.908
USA,2095,GRO,8.797
USA,2095,OSD,3.500
USA,2095,C_B,75.667
USA,2095,OTH_A,18.306
USA,2095,CEREAL,7.079
USA,2096,CROP_FLW,7.036
USA,2096,PDR,8.733
USA,2096,WHT,3.908
USA,2096,GRO,8.797
USA,2096,OSD,3.501
USA,2096,C_B,75.682
USA,2096,OTH_A,18.307
USA,2096,CEREAL,7.074
USA,2097,CROP_FLW,7.041
USA,2097,PDR,8.733
USA,2097,WHT,3.907
USA,2097,GRO,8.797
USA,2097,OSD,3.501
USA,2097,C_B,75.697
USA,2097,OTH_A,18.307
USA,2097,CEREAL,7.069
USA,2098,CROP_FLW,7.046
USA,2098,PDR,8.733
USA,2098,WHT,3.906
USA,2098,GRO,8.797
USA,2098,OSD,3.502
USA,2098,C_B,75.711
USA,2098,OTH_A,18.308
USA,2098,CEREAL,7.064
USA,2099,CROP_FLW,7.051
USA,2099,PDR,8.733
USA,2099,WHT,3.905
USA,2099,GRO,8.798
USA,2099,OSD,3.502
USA,2099,C_B,75.726
USA,2099,OTH_A,18.308
USA,2099,CEREAL,7.059
USA,2100,CROP_FLW,7.056
USA,2100,PDR,8.733
USA,2100,WHT,3.904
USA,2100,GRO,8.798
USA,2100,OSD,3.503
USA,2100,C_B,75.741
USA,2100,OTH_A,18.309
USA,2100,CEREAL,7.054
R5OECD90+EU,2005,CROP_FLW,5.709
R5OECD90+EU,2005,PDR,6.956
R5OECD90+EU,2005,WHT,3.446
R5OECD90+EU,2005,GRO,5.990
R5OECD90+EU,2005,OSD,2.871
R5OECD90+EU,2005,C_B,69.118
R5OECD90+EU,2005,OTH_A,12.452
R5OECD90+EU,2005,CEREAL,4.874
R5OECD90+EU,2006,CROP_FLW,5.652
R5OECD90+EU,2006,PDR,6.952
R5OECD90+EU,2006,WHT,3.464
R5OECD90+EU,2006,GRO,6.048
R5OECD90+EU,2006,OSD,2.875
R5OECD90+EU,2006,C_B,70.430
R5OECD90+EU,2006,OTH_A,12.136
R5OECD90+EU,2006,CEREAL,4.914
R5OECD90+EU,2007,CROP_FLW,5.596
R5OECD90+EU,2007,PDR,6.949
R5OECD90+EU,2007,WHT,3.482
R5OECD90+EU,2007,GRO,6.106
R5OECD90+EU,2007,OSD,2.879
R5OECD90+EU,2007,C_B,71.766
R5OECD90+EU,2007,OTH_A,11.827
R5OECD90+EU,2007,CEREAL,4.954
R5OECD90+EU,2008,CROP_FLW,5.540
R5OECD90+EU,2008,PDR,6.945
R5OECD90+EU,2008,WHT,3.501
R5OECD90+EU,2008,GRO,6.164
R5OECD90+EU,2008,OSD,2.883
R5OECD90+EU,2008,C_B,73.128
R5OECD90+EU,2008,OTH_A,11.527
R5OECD90+EU,2008,CEREAL,4.995
R5OECD90+EU,2009,CROP_FLW,5.485
R5OECD90+EU,2009,PDR,6.941
R5OECD90+EU,2009,WHT,3.519
R5OECD90+EU,2009,GRO,6.224
R5OECD90+EU,2009,OSD,2.886
R5OECD90+EU,2009,C_B,74.516
R5OECD90+EU,2009,OTH_A,11.234
R5OECD90+EU,2009,CEREAL,5.036
R5OECD90+EU,2010,CROP_FLW,5.431
R5OECD90+EU,2010,PDR,6.937
R5OECD90+EU,2010,WHT,3.538
R5OECD90+EU,2010,GRO,6.283
R5OECD90+EU,2010,OSD,2.890
R5OECD90+EU,2010,C_B,75.931
R5OECD90+EU,2010,OTH_A,10.949
R5OECD90+EU,2010,CEREAL,5.077
R5OECD90+EU,2011,CROP_FLW,5.417
R5OECD90+EU,2011,PDR,6.968
R5OECD90+EU,2011,WHT,3.539
R5OECD90+EU,2011,GRO,6.293
R5OECD90+EU,2011,OSD,2.911
R5OECD90+EU,2011,C_B,76.712
R5OECD90+EU,2011,OTH_A,11.108
R5OECD90+EU,2011,CEREAL,5.084
R5OECD90+EU,2012,CROP_FLW,5.403
R5OECD90+EU,2012,PDR,6.999
R5OECD90+EU,2012,WHT,3.540
R5OECD90+EU,2012,GRO,6.302
R5OECD90+EU,2012,OSD,2.933
R5OECD90+EU,2012,C_B,77.501
R5OECD90+EU,2012,OTH_A,11.268
R5OECD90+EU,2012,CEREAL,5.090
R5OECD90+EU,2013,CROP_FLW,5.389
R5OECD90+EU,2013,PDR,7.030
R5OECD90+EU,2013,WHT,3.541
R5OECD90+EU,2013,GRO,6.311
R5OECD90+EU,2013,OSD,2.954
R5OECD90+EU,2013,C_B,78.298
R5OECD90+EU,2013,OTH_A,11.431
R5OECD90+EU,2013,CEREAL,5.097
R5OECD90+EU,2014,CROP_FLW,5.375
R5OECD90+EU,2014,PDR,7.061
R5OECD90+EU,2014,WHT,3.542
R5OECD90+EU,2014,GRO,6.321
R5OECD90+EU,2014,OSD,2.975
R5OECD90+EU,2014,C_B,79.103
R5OECD90+EU,2014,OTH_A,11.597
R5OECD90+EU,2014,CEREAL,5.103
R5OECD90+EU,2015,CROP_FLW,5.362
R5OECD90+EU,2015,PDR,7.092
R5OECD90+EU,2015,WHT,3.543
R5OECD90+EU,2015,GRO,6.330
R5OECD90+EU,2015,OSD,2.997
R5OECD90+EU,2015,C_B,79.917
R5OECD90+EU,2015,OTH_A,11.765
R5OECD90+EU,2015,CEREAL,5.110
R5OECD90+EU,2016,CROP_FLW,5.348
R5OECD90+EU,2016,PDR,7.124
R5OECD90+EU,2016,WHT,3.545
R5OECD90+EU,2016,GRO,6.340
R5OECD90+EU,2016,OSD,3.019
R5OECD90+EU,2016,C_B,80.738
R5OECD90+EU,2016,OTH_A,11.935
R5OECD90+EU,2016,CEREAL,5.116
R5OECD90+EU,2017,CROP_FLW,5.334
R5OECD90+EU,2017,PDR,7.155
R5OECD90+EU,2017,WHT,3.546
R5OECD90+EU,2017,GRO,6.349
R5OECD90+EU,2017,OSD,3.041
R5OECD90+EU,2017,C_B,81.569
R5OECD90+EU,2017,OTH_A,12.108
R5OECD90+EU,2017,CEREAL,5.123
R5OECD90+EU,2018,CROP_FLW,5.321
R5OECD90+EU,2018,PDR,7.187
