region_name,year,type,basin_value,region_value,diff_region-basin,area,diff/area
ITA_TIBE,2050,FRS,286.853,189.500,-97.352,1780.526311350231,-0.055
ITA_TIBE,2050,GL,60.706,117.191,56.485,1780.526311350231,0.032
ITA_TIBE,2100,CL,229.761,767.191,537.430,1780.526311350231,0.302
ITA_TIBE,2100,FRS,299.800,186.435,-113.364,1780.526311350231,-0.064
ITA_TIBE,2100,GL,0.562,41.795,41.233,1780.526311350231,0.023
JAM_CARI,2005,CL,197.533,166.279,-31.254,1094.3903431507156,-0.029
JAM_CARI,2005,FRS,533.460,265.466,-267.994,1094.3903431507156,-0.245
JAM_CARI,2005,GL,170.767,206.594,35.827,1094.3903431507156,0.033
JAM_CARI,2050,CL,169.176,175.084,5.908,1094.3903431507156,0.005
JAM_CARI,2050,FRS,508.099,237.517,-270.581,1094.3903431507156,-0.247
JAM_CARI,2050,GL,161.765,237.109,75.344,1094.3903431507156,0.069
JAM_CARI,2100,CL,128.248,170.632,42.384,1094.3903431507156,0.039
JAM_CARI,2100,FRS,560.146,220.771,-339.375,1094.3903431507156,-0.310
JAM_CARI,2100,GL,52.852,197.016,144.164,1094.3903431507156,0.132
JOR_DEAS,2005,CL,5.494,5.406,-0.088,2160.704346400174,-0.000
JOR_DEAS,2005,FRS,0.000,0.000,0.000,2160.704346400174,0.000
JOR_DEAS,2005,GL,159.372,106.586,-52.785,2160.704346400174,-0.024
JOR_DEAS,2050,CL,23.023,3.246,-19.777,2160.704346400174,-0.009
JOR_DEAS,2050,FRS,0.000,0.000,0.000,2160.704346400174,0.000
JOR_DEAS,2050,GL,261.231,233.049,-28.182,2160.704346400174,-0.013
JOR_DEAS,2100,CL,22.079,3.212,-18.868,2160.704346400174,-0.009
JOR_DEAS,2100,FRS,0.000,0.000,0.000,2160.704346400174,0.000
JOR_DEAS,2100,GL,276.287,237.228,-39.059,2160.704346400174,-0.018
JOR_EJSS,2005,CL,2.636,1.194,-1.441,5719.887679038473,-0.000
JOR_EJSS,2005,FRS,50.713,55.381,4.668,5719.887679038473,0.001
JOR_EJSS,2005,GL,47.055,22.596,-24.458,5719.887679038473,-0.004
JOR_EJSS,2050,CL,1.274,0.302,-0.972,5719.887679038473,-0.000
JOR_EJSS,2050,FRS,20.847,55.307,34.461,5719.887679038473,0.006
JOR_EJSS,2050,GL,185.569,39.579,-145.989,5719.887679038473,-0.026
JOR_EJSS,2100,CL,5.100,0.260,-4.840,5719.887679038473,-0.001
JOR_EJSS,2100,FRS,10.187,55.225,45.039,5719.887679038473,0.008
JOR_EJSS,2100,GL,231.097,51.841,-179.256,5719.887679038473,-0.031
JOR_SIPE,2005,CL,5.501,1.313,-4.187,1012.5963853970404,-0.004
JOR_SIPE,2005,FRS,0.000,0.000,0.000,1012.5963853970404,0.000
JOR_SIPE,2005,GL,1.175,0.967,-0.208,1012.5963853970404,-0.000
JOR_SIPE,2050,CL,10.973,0.846,-10.127,1012.5963853970404,-0.010
JOR_SIPE,2050,FRS,0.000,0.000,0.000,1012.5963853970404,0.000
JOR_SIPE,2050,GL,6.698,2.114,-4.584,1012.5963853970404,-0.005
JOR_SIPE,2100,CL,11.247,0.846,-10.401,1012.5963853970404,-0.010
JOR_SIPE,2100,FRS,0.000,0.000,0.000,1012.5963853970404,0.000
JOR_SIPE,2100,GL,30.457,2.944,-27.513,1012.5963853970404,-0.027
JPN_JAPN,2005,CL,3985.141,3985.141,0.000,37037.50342316783,0.000
JPN_JAPN,2005,FRS,26951.517,26951.517,0.000,37037.50342316783,0.000
JPN_JAPN,2005,GL,359.861,360.006,0.144,37037.50342316783,0.000
JPN_JAPN,2050,CL,2928.108,2928.108,0.000,37037.50342316783,0.000
JPN_JAPN,2050,FRS,26501.386,26501.386,0.000,37037.50342316783,0.000
JPN_JAPN,2050,GL,185.528,185.658,0.129,37037.50342316783,0.000
JPN_JAPN,2100,CL,1926.728,1926.728,0.000,37037.50342316783,0.000
JPN_JAPN,2100,FRS,24464.740,24464.740,0.000,37037.50342316783,0.000
JPN_JAPN,2100,GL,346.884,346.994,0.110,37037.50342316783,0.000
KAZ_CSEC,2005,CL,0.000,0.017,0.017,15330.315138574424,0.000
KAZ_CSEC,2005,FRS,13.590,0.000,-13.590,15330.315138574424,-0.001
KAZ_CSEC,2005,GL,7226.939,7178.786,-48.153,15330.315138574424,-0.003
KAZ_CSEC,2050,CL,0.000,4.527,4.527,15330.315138574424,0.000
KAZ_CSEC,2050,FRS,13.585,0.000,-13.585,15330.315138574424,-0.001
KAZ_CSEC,2050,GL,7225.540,6790.190,-435.349,15330.315138574424,-0.028
KAZ_CSEC,2100,CL,0.000,4.518,4.518,15330.315138574424,0.000
KAZ_CSEC,2100,FRS,13.579,0.000,-13.579,15330.315138574424,-0.001
KAZ_CSEC,2100,GL,7223.332,5774.311,-1449.021,15330.315138574424,-0.095
KAZ_CSPC,2005,CL,653.681,1785.662,1131.981,43505.62771866313,0.026
KAZ_CSPC,2005,FRS,83.596,155.104,71.508,43505.62771866313,0.002
KAZ_CSPC,2005,GL,31018.106,30527.504,-490.602,43505.62771866313,-0.011
KAZ_CSPC,2050,CL,963.628,1033.562,69.934,43505.62771866313,0.002
KAZ_CSPC,2050,FRS,92.322,181.642,89.320,43505.62771866313,0.002
KAZ_CSPC,2050,GL,28195.856,28701.554,505.698,43505.62771866313,0.012
KAZ_CSPC,2100,CL,2262.596,1024.371,-1238.225,43505.62771866313,-0.028
KAZ_CSPC,2100,FRS,117.934,211.031,93.097,43505.62771866313,0.002
KAZ_CSPC,2100,GL,13453.798,24419.136,10965.339,43505.62771866313,0.252
KAZ_LKBH,2005,CL,1061.627,688.519,-373.108,40946.542891869445,-0.009
KAZ_LKBH,2005,FRS,90.326,365.783,275.457,40946.542891869445,0.007
KAZ_LKBH,2005,GL,26497.953,26590.514,92.561,40946.542891869445,0.002
KAZ_LKBH,2050,CL,1835.188,532.782,-1302.406,40946.542891869445,-0.032
KAZ_LKBH,2050,FRS,131.533,377.234,245.702,40946.542891869445,0.006
KAZ_LKBH,2050,GL,24300.429,24852.319,551.890,40946.542891869445,0.013
KAZ_LKBH,2100,CL,3214.439,669.781,-2544.657,40946.542891869445,-0.062
KAZ_LKBH,2100,FRS,193.952,360.866,166.914,40946.542891869445,0.004
KAZ_LKBH,2100,GL,14659.282,21087.164,6427.882,40946.542891869445,0.157
KAZ_OBBB,2005,CL,9635.324,12837.378,3202.054,69281.91378571582,0.046
KAZ_OBBB,2005,FRS,1245.998,1009.375,-236.624,69281.91378571582,-0.003
KAZ_OBBB,2005,GL,34415.957,28576.387,-5839.569,69281.91378571582,-0.084
KAZ_OBBB,2050,CL,8669.508,10936.880,2267.372,69281.91378571582,0.033
KAZ_OBBB,2050,FRS,944.791,1087.389,142.598,69281.91378571582,0.002
KAZ_OBBB,2050,GL,39713.859,26467.136,-13246.723,69281.91378571582,-0.191
KAZ_OBBB,2100,CL,4196.589,10798.637,6602.049,69281.91378571582,0.095
KAZ_OBBB,2100,FRS,64.364,1156.518,1092.154,69281.91378571582,0.016
KAZ_OBBB,2100,GL,45045.304,22518.982,-22526.322,69281.91378571582,-0.325
KAZ_SYRD,2005,CL,2676.436,2163.897,-512.539,101876.2921237171,-0.005
KAZ_SYRD,2005,FRS,0.000,0.000,0.000,101876.2921237171,0.000
KAZ_SYRD,2005,GL,72293.983,75330.830,3036.847,101876.2921237171,0.030
KAZ_SYRD,2050,CL,4046.597,1357.953,-2688.644,101876.2921237171,-0.026
KAZ_SYRD,2050,FRS,0.000,0.000,0.000,101876.2921237171,0.000
KAZ_SYRD,2050,GL,69426.841,70798.980,1372.139,101876.2921237171,0.013
KAZ_SYRD,2100,CL,5800.499,1331.540,-4468.959,101876.2921237171,-0.044
KAZ_SYRD,2100,FRS,0.000,0.000,0.000,101876.2921237171,0.000
KAZ_SYRD,2100,GL,54549.636,60232.416,5682.781,101876.2921237171,0.056
KEN_AECC,2005,CL,1409.463,1241.881,-167.582,19405.8104071543,-0.009
KEN_AECC,2005,FRS,0.000,1308.304,1308.304,19405.8104071543,0.067
KEN_AECC,2005,GL,5018.733,4264.598,-754.135,19405.8104071543,-0.039
KEN_AECC,2050,CL,1585.101,1275.973,-309.128,19405.8104071543,-0.016
KEN_AECC,2050,FRS,0.000,676.712,676.712,19405.8104071543,0.035
KEN_AECC,2050,GL,10621.632,9547.416,-1074.216,19405.8104071543,-0.055
KEN_AECC,2100,CL,1208.884,1300.779,91.895,19405.8104071543,0.005
KEN_AECC,2100,FRS,0.000,509.542,509.542,19405.8104071543,0.026
KEN_AECC,2100,GL,11301.768,10568.088,-733.680,19405.8104071543,-0.038
KEN_NILE,2005,CL,903.221,628.348,-274.873,5093.739936920285,-0.054
KEN_NILE,2005,FRS,470.744,294.671,-176.073,5093.739936920285,-0.035
KEN_NILE,2005,GL,941.468,588.539,-352.929,5093.739936920285,-0.069
KEN_NILE,2050,CL,790.134,867.789,77.655,5093.739936920285,0.015
KEN_NILE,2050,FRS,128.345,150.779,22.433,5093.739936920285,0.004
KEN_NILE,2050,GL,1883.960,1204.884,-679.076,5093.739936920285,-0.133
KEN_NILE,2100,CL,703.489,895.779,192.289,5093.739936920285,0.038
KEN_NILE,2100,FRS,189.096,157.690,-31.406,5093.739936920285,-0.006
KEN_NILE,2100,GL,1762.549,1350.408,-412.141,5093.739936920285,-0.081
KEN_RIFT,2005,CL,482.974,626.915,143.941,12956.892111897434,0.011
KEN_RIFT,2005,FRS,152.600,0.000,-152.600,12956.892111897434,-0.012
KEN_RIFT,2005,GL,4294.145,3028.687,-1265.458,12956.892111897434,-0.098
KEN_RIFT,2050,CL,515.595,920.703,405.108,12956.892111897434,0.031
KEN_RIFT,2050,FRS,41.321,0.000,-41.321,12956.892111897434,-0.003
KEN_RIFT,2050,GL,6648.700,6642.573,-6.127,12956.892111897434,-0.000
KEN_RIFT,2100,CL,480.713,984.143,503.430,12956.892111897434,0.039
KEN_RIFT,2100,FRS,49.264,0.000,-49.264,12956.892111897434,-0.004
KEN_RIFT,2100,GL,6585.683,6905.188,319.506,12956.892111897434,0.025
KEN_SHJU,2005,CL,479.403,1289.291,809.887,21031.23291596072,0.039
KEN_SHJU,2005,FRS,227.173,227.336,0.163,21031.23291596072,0.000
KEN_SHJU,2005,GL,7731.353,5892.017,-1839.336,21031.23291596072,-0.087
KEN_SHJU,2050,CL,526.394,1169.288,642.894,21031.23291596072,0.031
KEN_SHJU,2050,FRS,129.002,133.075,4.073,21031.23291596072,0.000
KEN_SHJU,2050,GL,15678.838,14243.672,-1435.166,21031.23291596072,-0.068
KEN_SHJU,2100,CL,526.779,1068.898,542.118,21031.23291596072,0.026
KEN_SHJU,2100,FRS,148.118,94.628,-53.489,21031.23291596072,-0.003
KEN_SHJU,2100,GL,13490.391,16851.487,3361.096,21031.23291596072,0.160
KGZ_LKBH,2005,CL,109.638,56.308,-53.331,2243.222542864012,-0.024
KGZ_LKBH,2005,FRS,17.910,132.628,114.718,2243.222542864012,0.051
KGZ_LKBH,2005,GL,300.382,340.967,40.585,2243.222542864012,0.018
KGZ_LKBH,2050,CL,144.997,28.511,-116.485,2243.222542864012,-0.052
KGZ_LKBH,2050,FRS,9.114,161.775,152.661,2243.222542864012,0.068
KGZ_LKBH,2050,GL,371.777,316.946,-54.831,2243.222542864012,-0.024
KGZ_LKBH,2100,CL,161.529,27.836,-133.693,2243.222542864012,-0.060
KGZ_LKBH,2100,FRS,16.871,193.274,176.404,2243.222542864012,0.079
KGZ_LKBH,2100,GL,379.320,269.903,-109.417,2243.222542864012,-0.049
KGZ_SYRD,2005,CL,831.425,965.343,133.918,15238.341691749669,0.009
KGZ_SYRD,2005,FRS,859.169,1091.074,231.906,15238.341691749669,0.015
KGZ_SYRD,2005,GL,5371.202,5167.550,-203.652,15238.341691749669,-0.013
KGZ_SYRD,2050,CL,923.033,811.551,-111.482,15238.341691749669,-0.007
KGZ_SYRD,2050,FRS,765.217,1215.770,450.554,15238.341691749669,0.030
KGZ_SYRD,2050,GL,5913.482,4834.945,-1078.537,15238.341691749669,-0.071
KGZ_SYRD,2100,CL,1080.124,807.682,-272.441,15238.341691749669,-0.018
KGZ_SYRD,2100,FRS,775.809,1437.899,662.090,15238.341691749669,0.043
KGZ_SYRD,2100,GL,5814.416,4116.571,-1697.845,15238.341691749669,-0.111
KGZ_TARI,2005,CL,34.084,98.671,64.587,2390.142223276267,0.027
KGZ_TARI,2005,FRS,314.538,650.495,335.956,2390.142223276267,0.141
KGZ_TARI,2005,GL,1003.316,838.733,-164.583,2390.142223276267,-0.069
KGZ_TARI,2050,CL,54.652,58.834,4.182,2390.142223276267,0.002
KGZ_TARI,2050,FRS,363.355,721.972,358.617,2390.142223276267,0.150
KGZ_TARI,2050,GL,914.552,749.665,-164.887,2390.142223276267,-0.069
KGZ_TARI,2100,CL,108.348,65.070,-43.278,2390.142223276267,-0.018
KGZ_TARI,2100,FRS,393.099,784.928,391.829,2390.142223276267,0.164
KGZ_TARI,2100,GL,816.323,637.268,-179.055,2390.142223276267,-0.075
KHM_GTCC,2005,CL,18.647,50.009,31.362,1815.288925426889,0.017
KHM_GTCC,2005,FRS,473.019,675.574,202.556,1815.288925426889,0.112
KHM_GTCC,2005,GL,11.102,18.926,7.824,1815.288925426889,0.004
KHM_GTCC,2050,CL,15.192,49.171,33.979,1815.288925426889,0.019
KHM_GTCC,2050,FRS,437.889,666.237,228.347,1815.288925426889,0.126
KHM_GTCC,2050,GL,51.145,19.290,-31.855,1815.288925426889,-0.018
KHM_GTCC,2100,CL,15.360,45.874,30.514,1815.288925426889,0.017
KHM_GTCC,2100,FRS,432.213,664.453,232.240,1815.288925426889,0.128
KHM_GTCC,2100,GL,55.772,23.999,-31.773,1815.288925426889,-0.018
KHM_MEKO,2005,CL,2549.489,1653.663,-895.826,16359.67234698439,-0.055
KHM_MEKO,2005,FRS,6281.769,7794.784,1513.014,16359.67234698439,0.092
KHM_MEKO,2005,GL,1008.443,940.588,-67.854,16359.67234698439,-0.004
KHM_MEKO,2050,CL,2720.831,1694.181,-1026.650,16359.67234698439,-0.063
KHM_MEKO,2050,FRS,3971.348,7602.449,3631.101,16359.67234698439,0.222
KHM_MEKO,2050,GL,3756.225,979.493,-2776.732,16359.67234698439,-0.170
KHM_MEKO,2100,CL,3773.206,1638.409,-2134.796,16359.67234698439,-0.130
KHM_MEKO,2100,FRS,4019.855,7456.161,3436.306,16359.67234698439,0.210
KHM_MEKO,2100,GL,2622.431,1246.062,-1376.369,16359.67234698439,-0.084
KIR_KINA,2005,CL,0.000,0.000,0.000,,
KIR_KINA,2005,FRS,0.000,0.000,0.000,,
KIR_KINA,2005,GL,0.000,0.000,0.000,,
KIR_KINA,2050,CL,0.000,0.000,0.000,,
KIR_KINA,2050,FRS,0.000,0.000,0.000,,
KIR_KINA,2050,GL,0.000,0.000,0.000,,
KIR_KINA,2100,CL,0.000,0.000,0.000,,
KIR_KINA,2100,FRS,0.000,0.000,0.000,,
KIR_KINA,2100,GL,0.000,0.000,0.000,,
KNA_CARI,2005,CL,0.000,0.000,0.000,,
KNA_CARI,2005,FRS,0.000,0.000,0.000,,
KNA_CARI,2005,GL,0.000,1.766,1.766,,
KNA_CARI,2050,CL,0.000,0.000,0.000,,
KNA_CARI,2050,FRS,0.000,0.000,0.000,,
KNA_CARI,2050,GL,0.000,1.733,1.733,,
KNA_CARI,2100,CL,0.000,0.000,0.000,,
KNA_CARI,2100,FRS,0.000,0.000,0.000,,
KNA_CARI,2100,GL,0.000,1.440,1.440,,
KOR_NSKU,2005,CL,1467.519,1541.142,73.622,9767.452358014923,0.008
KOR_NSKU,2005,FRS,6723.898,5122.668,-1601.230,9767.452358014923,-0.164
KOR_NSKU,2005,GL,137.158,59.580,-77.578,9767.452358014923,-0.008
KOR_NSKU,2050,CL,1369.202,2830.212,1461.010,9767.452358014923,0.150
KOR_NSKU,2050,FRS,6647.611,4089.394,-2558.217,9767.452358014923,-0.262
KOR_NSKU,2050,GL,162.486,59.572,-102.914,9767.452358014923,-0.011
KOR_NSKU,2100,CL,854.398,3302.953,2448.555,9767.452358014923,0.251
KOR_NSKU,2100,FRS,6932.903,3630.339,-3302.564,9767.452358014923,-0.338
KOR_NSKU,2100,GL,165.281,72.435,-92.846,9767.452358014923,-0.010
KWT_ARPA,2005,CL,4.769,2.744,-2.025,1479.7288858477991,-0.001
KWT_ARPA,2005,FRS,0.000,0.000,0.000,1479.7288858477991,0.000
KWT_ARPA,2005,GL,25.347,8.978,-16.370,1479.7288858477991,-0.011
KWT_ARPA,2050,CL,4.454,2.572,-1.882,1479.7288858477991,-0.001
KWT_ARPA,2050,FRS,0.000,0.000,0.000,1479.7288858477991,0.000
KWT_ARPA,2050,GL,36.181,17.671,-18.510,1479.7288858477991,-0.013
KWT_ARPA,2100,CL,3.302,2.572,-0.730,1479.7288858477991,-0.000
KWT_ARPA,2100,FRS,0.000,0.000,0.000,1479.7288858477991,0.000
KWT_ARPA,2100,GL,37.136,23.955,-13.181,1479.7288858477991,-0.009
KWT_TIEU,2005,CL,1.201,0.083,-1.118,262.72092579244,-0.004
KWT_TIEU,2005,FRS,74.667,0.000,-74.667,262.72092579244,-0.284
KWT_TIEU,2005,GL,16.663,5.817,-10.846,262.72092579244,-0.041
KWT_TIEU,2050,CL,1.270,0.096,-1.174,262.72092579244,-0.004
KWT_TIEU,2050,FRS,67.339,0.000,-67.339,262.72092579244,-0.256
KWT_TIEU,2050,GL,37.942,12.718,-25.223,262.72092579244,-0.096
KWT_TIEU,2100,CL,0.709,0.034,-0.675,262.72092579244,-0.003
KWT_TIEU,2100,FRS,64.013,0.000,-64.013,262.72092579244,-0.244
KWT_TIEU,2100,GL,49.198,17.711,-31.487,262.72092579244,-0.120
LAO_MEKO,2005,CL,401.788,404.089,2.301,20755.38727106334,0.000
LAO_MEKO,2005,FRS,11194.580,11379.194,184.614,20755.38727106334,0.009
LAO_MEKO,2005,GL,437.057,440.753,3.696,20755.38727106334,0.000
LAO_MEKO,2050,CL,727.904,687.382,-40.521,20755.38727106334,-0.002
LAO_MEKO,2050,FRS,10745.622,11002.064,256.442,20755.38727106334,0.012
LAO_MEKO,2050,GL,543.739,453.506,-90.233,20755.38727106334,-0.004
LAO_MEKO,2100,CL,1909.483,687.642,-1221.841,20755.38727106334,-0.059
LAO_MEKO,2100,FRS,9619.193,10914.920,1295.727,20755.38727106334,0.062
LAO_MEKO,2100,GL,437.711,573.432,135.721,20755.38727106334,0.007
LAO_VNCO,2005,CL,6.977,9.946,2.968,2127.7466928617805,0.001
LAO_VNCO,2005,FRS,623.917,621.848,-2.069,2127.7466928617805,-0.001
LAO_VNCO,2005,GL,11.334,10.113,-1.221,2127.7466928617805,-0.001
LAO_VNCO,2050,CL,13.183,22.333,9.150,2127.7466928617805,0.004
LAO_VNCO,2050,FRS,616.282,603.896,-12.386,2127.7466928617805,-0.006
LAO_VNCO,2050,GL,12.294,10.531,-1.763,2127.7466928617805,-0.001
LAO_VNCO,2100,CL,23.730,22.333,-1.397,2127.7466928617805,-0.001
LAO_VNCO,2100,FRS,608.319,603.269,-5.049,2127.7466928617805,-0.002
LAO_VNCO,2100,GL,8.601,13.397,4.796,2127.7466928617805,0.002
LBN_MSEC,2005,CL,63.513,38.516,-24.996,925.9460895398994,-0.027
LBN_MSEC,2005,FRS,93.719,160.090,66.371,925.9460895398994,0.072
LBN_MSEC,2005,GL,107.455,54.984,-52.471,925.9460895398994,-0.057
LBN_MSEC,2050,CL,53.915,29.257,-24.658,925.9460895398994,-0.027
LBN_MSEC,2050,FRS,63.320,108.004,44.683,925.9460895398994,0.048
LBN_MSEC,2050,GL,143.755,112.379,-31.377,925.9460895398994,-0.034
LBN_MSEC,2100,CL,8.772,22.389,13.616,925.9460895398994,0.015
LBN_MSEC,2100,FRS,0.349,68.301,67.952,925.9460895398994,0.073
LBN_MSEC,2100,GL,248.522,153.880,-94.641,925.9460895398994,-0.102
LBR_AFWC,2005,CL,618.578,381.756,-236.822,9572.640123906687,-0.025
LBR_AFWC,2005,FRS,6189.944,5298.079,-891.865,9572.640123906687,-0.093
LBR_AFWC,2005,GL,1674.008,705.653,-968.355,9572.640123906687,-0.101
LBR_AFWC,2050,CL,725.922,312.704,-413.218,9572.640123906687,-0.043
LBR_AFWC,2050,FRS,2883.030,4595.373,1712.344,9572.640123906687,0.179
LBR_AFWC,2050,GL,4939.761,1719.187,-3220.574,9572.640123906687,-0.336
LBR_AFWC,2100,CL,536.253,301.371,-234.883,9572.640123906687,-0.025
LBR_AFWC,2100,FRS,2078.600,4214.762,2136.162,9572.640123906687,0.223
LBR_AFWC,2100,GL,5797.729,2175.103,-3622.626,9572.640123906687,-0.378
LBY_ANIN,2005,CL,131.936,45.321,-86.615,138659.52751341113,-0.001
LBY_ANIN,2005,FRS,62.759,56.348,-6.411,138659.52751341113,-0.000
LBY_ANIN,2005,GL,4663.098,5049.191,386.093,138659.52751341113,0.003
LBY_ANIN,2050,CL,114.613,111.307,-3.305,138659.52751341113,-0.000
LBY_ANIN,2050,FRS,0.000,0.000,0.000,138659.52751341113,0.000
LBY_ANIN,2050,GL,7986.981,9530.517,1543.536,138659.52751341113,0.011
LBY_ANIN,2100,CL,65.565,153.210,87.645,138659.52751341113,0.001
LBY_ANIN,2100,FRS,191.800,14.396,-177.404,138659.52751341113,-0.001
LBY_ANIN,2100,GL,2222.457,9165.920,6943.464,138659.52751341113,0.050
LBY_MSCC,2005,CL,1409.246,755.332,-653.914,23922.79271707575,-0.027
LBY_MSCC,2005,FRS,82.873,324.932,242.059,23922.79271707575,0.010
LBY_MSCC,2005,GL,6496.099,5473.074,-1023.025,23922.79271707575,-0.043
LBY_MSCC,2050,CL,1007.871,709.770,-298.101,23922.79271707575,-0.012
LBY_MSCC,2050,FRS,62.356,34.558,-27.798,23922.79271707575,-0.001
LBY_MSCC,2050,GL,8850.028,8129.176,-720.852,23922.79271707575,-0.030
LBY_MSCC,2100,CL,560.300,628.809,68.508,23922.79271707575,0.003
LBY_MSCC,2100,FRS,407.337,162.125,-245.211,23922.79271707575,-0.010
LBY_MSCC,2100,GL,6583.040,7720.218,1137.178,23922.79271707575,0.048
LCA_CARC,2005,CL,0.000,0.000,0.000,59.424382948030505,0.000
LCA_CARC,2005,FRS,0.000,0.000,0.000,59.424382948030505,0.000
LCA_CARC,2005,GL,0.844,5.442,4.597,59.424382948030505,0.077
LCA_CARC,2050,CL,0.000,0.000,0.000,59.424382948030505,0.000
LCA_CARC,2050,FRS,0.000,0.000,0.000,59.424382948030505,0.000
LCA_CARC,2050,GL,0.690,5.086,4.396,59.424382948030505,0.074
LCA_CARC,2100,CL,0.000,0.000,0.000,59.424382948030505,0.000
LCA_CARC,2100,FRS,0.000,0.000,0.000,59.424382948030505,0.000
LCA_CARC,2100,GL,0.255,4.015,3.760,59.424382948030505,0.063
LIE_RHIN,2005,CL,1.510,1.492,-0.018,,
LIE_RHIN,2005,FRS,6.406,7.720,1.314,,
LIE_RHIN,2005,GL,3.223,2.679,-0.543,,
LIE_RHIN,2050,CL,0.616,3.198,2.582,,
LIE_RHIN,2050,FRS,7.020,6.406,-0.614,,
LIE_RHIN,2050,GL,2.795,1.857,-0.939,,
LIE_RHIN,2100,CL,4.639,3.827,-0.812,,
LIE_RHIN,2100,FRS,4.394,5.939,1.545,,
LIE_RHIN,2100,GL,0.909,0.983,0.074,,
LKA_SRIL,2005,CL,1859.615,1400.174,-459.441,6600.5158370443705,-0.070
LKA_SRIL,2005,FRS,2282.080,2270.707,-11.372,6600.5158370443705,-0.002
LKA_SRIL,2005,GL,389.650,402.125,12.475,6600.5158370443705,0.002
LKA_SRIL,2050,CL,3717.212,2270.874,-1446.338,6600.5158370443705,-0.219
LKA_SRIL,2050,FRS,986.071,1548.030,561.960,6600.5158370443705,0.085
LKA_SRIL,2050,GL,499.571,402.248,-97.323,6600.5158370443705,-0.015
LKA_SRIL,2100,CL,3469.444,2496.437,-973.007,6600.5158370443705,-0.147
LKA_SRIL,2100,FRS,733.244,972.606,239.362,6600.5158370443705,0.036
LKA_SRIL,2100,GL,625.712,163.105,-462.607,6600.5158370443705,-0.070
LSO_ORAN,2005,CL,111.996,125.239,13.243,3014.536471581822,0.004
LSO_ORAN,2005,FRS,91.375,0.000,-91.375,3014.536471581822,-0.030
LSO_ORAN,2005,GL,875.730,735.724,-140.005,3014.536471581822,-0.046
LSO_ORAN,2050,CL,44.640,121.345,76.706,3014.536471581822,0.025
LSO_ORAN,2050,FRS,67.625,0.000,-67.625,3014.536471581822,-0.022
LSO_ORAN,2050,GL,1042.245,1205.407,163.162,3014.536471581822,0.054
LSO_ORAN,2100,CL,21.708,122.573,100.865,3014.536471581822,0.033
LSO_ORAN,2100,FRS,65.459,0.000,-65.459,3014.536471581822,-0.022
LSO_ORAN,2100,GL,1046.216,1165.002,118.786,3014.536471581822,0.039
LTU_BSCC,2005,CL,42.660,45.676,3.016,1903.127128347244,0.002
LTU_BSCC,2005,FRS,0.000,0.000,0.000,1903.127128347244,0.000
LTU_BSCC,2005,GL,13.572,14.217,0.645,1903.127128347244,0.000
LTU_BSCC,2050,CL,87.463,15.644,-71.819,1903.127128347244,-0.038
LTU_BSCC,2050,FRS,0.000,0.000,0.000,1903.127128347244,0.000
LTU_BSCC,2050,GL,3.328,9.194,5.866,1903.127128347244,0.003
LTU_BSCC,2100,CL,96.753,1.144,-95.610,1903.127128347244,-0.050
LTU_BSCC,2100,FRS,0.000,0.000,0.000,1903.127128347244,0.000
LTU_BSCC,2100,GL,1.711,3.360,1.650,1903.127128347244,0.001
LTU_NEMA,2005,CL,1149.456,1175.490,26.034,4555.188244570276,0.006
LTU_NEMA,2005,FRS,634.318,913.236,278.919,4555.188244570276,0.061
LTU_NEMA,2005,GL,344.600,318.608,-25.992,4555.188244570276,-0.006
LTU_NEMA,2050,CL,1371.459,525.057,-846.402,4555.188244570276,-0.186
LTU_NEMA,2050,FRS,660.333,1231.841,571.508,4555.188244570276,0.125
LTU_NEMA,2050,GL,97.517,213.655,116.138,4555.188244570276,0.025
LTU_NEMA,2100,CL,1231.396,292.602,-938.794,4555.188244570276,-0.206
LTU_NEMA,2100,FRS,785.683,1377.184,591.501,4555.188244570276,0.130
LTU_NEMA,2100,GL,47.578,86.983,39.405,4555.188244570276,0.009
LUX_RHIN,2005,CL,51.496,43.516,-7.980,260.6016095369177,-0.031
LUX_RHIN,2005,FRS,132.350,131.115,-1.234,260.6016095369177,-0.005
LUX_RHIN,2005,GL,58.536,63.745,5.209,260.6016095369177,0.020
LUX_RHIN,2050,CL,38.174,107.597,69.423,260.6016095369177,0.266
LUX_RHIN,2050,FRS,144.463,89.771,-54.692,260.6016095369177,-0.210
LUX_RHIN,2050,GL,55.597,41.222,-14.375,260.6016095369177,-0.055
LUX_RHIN,2100,CL,32.852,183.445,150.592,260.6016095369177,0.578
LUX_RHIN,2100,FRS,141.065,28.851,-112.213,260.6016095369177,-0.431
LUX_RHIN,2100,GL,54.222,14.166,-40.057,260.6016095369177,-0.154
LVA_BSCC,2005,CL,452.595,441.140,-11.454,3762.2693442016594,-0.003
LVA_BSCC,2005,FRS,392.553,759.564,367.011,3762.2693442016594,0.098
LVA_BSCC,2005,GL,241.126,216.428,-24.698,3762.2693442016594,-0.007
LVA_BSCC,2050,CL,360.024,60.703,-299.321,3762.2693442016594,-0.080
LVA_BSCC,2050,FRS,444.350,956.384,512.033,3762.2693442016594,0.136
LVA_BSCC,2050,GL,284.945,139.844,-145.101,3762.2693442016594,-0.039
LVA_BSCC,2100,CL,330.677,28.829,-301.848,3762.2693442016594,-0.080
LVA_BSCC,2100,FRS,483.861,1047.593,563.732,3762.2693442016594,0.150
