region,year,type,region_value,basin_value,diff_region-basin,area,diff/area
MNG_GOBI,2005,CL,11.684,25.145,-13.461,104612.351,-0.000
CZE_ODER,2005,CL,50.956,122.230,-71.275,687.774,-0.104
SVK_DANU,2005,CL,1275.609,1146.301,129.308,4833.896,0.027
MNG_AMUR,2005,CL,48.134,97.494,-49.361,18806.878,-0.003
USA_MSMM,2005,CL,126368.755,108140.532,18228.224,387646.284,0.047
FRA_RHON,2005,CL,2332.074,3007.313,-675.239,15201.316,-0.044
DEU_DANU,2005,CL,1271.975,1284.263,-12.288,5572.723,-0.002
CZE_DANU,2005,CL,300.969,768.926,-467.957,2196.619,-0.213
UKR_BSNC,2005,CL,6154.251,7167.466,-1013.216,15290.275,-0.066
USA_COLU,2005,CL,7104.970,9854.641,-2749.671,107095.445,-0.026
FRA_LOIR,2005,CL,3618.553,3403.980,214.573,11669.126,0.018
UKR_DANU,2005,CL,758.112,611.381,146.731,3093.241,0.047
KAZ_LKBH,2005,CL,688.519,1415.013,-726.494,40946.543,-0.018
CHN_GOBI,2005,CL,1095.027,2677.792,-1582.765,119572.761,-0.013
AUT_DANU,2005,CL,589.655,1124.271,-534.616,8376.130,-0.064
HUN_DANU,2005,CL,3455.782,3979.288,-523.506,9293.363,-0.056
ROU_DANU,2005,CL,7221.150,8157.556,-936.407,23574.561,-0.040
MDA_DNIE,2005,CL,389.534,904.681,-515.147,1866.686,-0.276
USA_GMAN,2005,CL,11502.544,19453.245,-7950.701,110096.545,-0.072
CHE_RHIN,2005,CL,118.908,265.391,-146.483,2776.613,-0.053
ITA_IECO,2005,CL,1497.724,2989.652,-1491.927,9440.419,-0.158
CHE_RHON,2005,CL,16.792,29.434,-12.642,780.058,-0.016
ITA_POOO,2005,CL,2020.014,2500.681,-480.667,6991.595,-0.069
SVN_DANU,2005,CL,153.512,84.281,69.232,1602.542,0.043
SVN_AGBS,2005,CL,9.065,11.403,-2.337,423.355,-0.006
SRB_DANU,2005,CL,2313.755,3045.364,-731.608,7742.568,-0.094
FRA_GIRD,2005,CL,1933.281,2576.098,-642.817,8019.055,-0.080
HRV_DANU,2005,CL,307.918,614.048,-306.130,3218.540,-0.095
UZB_CSEC,2005,CL,157.307,104.188,53.119,7657.002,0.007
JPN_JAPN,2005,CL,3985.141,3985.141,-0.000,37037.503,-0.000
HRV_AGBS,2005,CL,220.048,170.113,49.935,2248.184,0.022
UZB_AMDA,2005,CL,2167.236,2005.962,161.274,30744.842,0.005
BIH_DANU,2005,CL,147.014,395.348,-248.334,3787.099,-0.066
CHN_TARI,2005,CL,1316.673,3647.113,-2330.440,208933.041,-0.011
ITA_IWCO,2005,CL,1039.374,1372.280,-332.905,6821.710,-0.049
ESP_SPAC,2005,CL,160.121,417.800,-257.679,5361.704,-0.048
ITA_TIBE,2005,CL,494.485,299.430,195.055,1780.526,0.110
MNE_DANU,2005,CL,35.356,215.508,-180.152,662.142,-0.272
BGR_DANU,2005,CL,808.901,1230.740,-421.840,4847.823,-0.087
USA_NACC,2005,CL,956.328,1771.325,-814.997,104941.702,-0.008
BIH_AGBS,2005,CL,29.547,65.000,-35.453,1383.924,-0.026
BGR_AGBS,2005,CL,637.125,1262.933,-625.808,6406.791,-0.098
KGZ_SYRD,2005,CL,965.343,1020.586,-55.243,15238.342,-0.004
ESP_DOUR,2005,CL,2419.181,2081.887,337.295,7894.420,0.043
ESP_EBRO,2005,CL,2057.422,2087.986,-30.564,9040.425,-0.003
MNE_AGBS,2005,CL,89.031,317.307,-228.276,707.567,-0.323
GEO_BSSC,2005,CL,255.730,158.958,96.772,3215.175,0.030
KGZ_LKBH,2005,CL,56.308,131.010,-74.702,2243.223,-0.033
CHN_HHEE,2005,CL,22313.397,19366.947,2946.449,117280.575,0.025
PRT_SPAC,2005,CL,452.646,528.925,-76.279,3889.648,-0.020
TUR_BSSC,2005,CL,7148.750,7700.282,-551.532,30908.002,-0.018
GEO_CSSW,2005,CL,453.689,259.367,194.323,3718.579,0.052
TKM_CSEC,2005,CL,1518.465,1451.163,67.302,41173.359,0.002
UZB_SYRD,2005,CL,1687.886,1440.185,247.701,6317.712,0.039
PRT_DOUR,2005,CL,242.936,187.181,55.755,1826.570,0.031
ESP_SSEC,2005,CL,2180.284,2080.664,99.619,11397.292,0.009
ALB_AGBS,2005,CL,167.377,414.738,-247.361,2820.242,-0.088
MKD_AGBS,2005,CL,236.301,274.248,-37.947,2535.199,-0.015
GRC_AGBS,2005,CL,2012.924,2965.701,-952.776,13009.746,-0.073
TUR_CSSW,2005,CL,434.196,678.852,-244.656,4559.831,-0.054
ESP_TAGU,2005,CL,1397.699,987.577,410.122,5591.656,0.073
ITA_MSII,2005,CL,320.057,1273.422,-953.365,4966.328,-0.192
AZE_CSSW,2005,CL,1089.614,1667.737,-578.123,8561.220,-0.068
PRT_TAGU,2005,CL,242.003,176.294,65.709,1681.707,0.039
ARM_CSSW,2005,CL,103.867,270.177,-166.310,2955.944,-0.056
TUR_MSEC,2005,CL,6630.218,6547.188,83.031,24802.203,0.003
TUR_TIEU,2005,CL,3876.291,3816.985,59.305,17588.824,0.003
TJK_SYRD,2005,CL,40.985,125.134,-84.148,1316.022,-0.064
ESP_GUAD,2005,CL,867.820,1549.184,-681.364,5580.615,-0.122
IRN_CSSW,2005,CL,2810.319,2721.350,88.969,17573.361,0.005
PRT_GUAD,2005,CL,73.530,195.497,-121.967,1446.334,-0.084
TJK_AMDA,2005,CL,625.888,603.796,22.092,12895.884,0.002
ESP_GUDA,2005,CL,1336.389,1608.593,-272.204,5702.976,-0.048
TKM_AMDA,2005,CL,131.961,364.410,-232.449,5775.390,-0.040
IRN_TIEU,2005,CL,2929.179,2517.414,411.765,16588.178,0.025
KOR_NSKU,2005,CL,1541.142,1564.703,-23.561,9767.452,-0.002
USA_GFCO,2005,CL,5638.310,12513.257,-6874.947,78315.948,-0.088
IRN_CSEC,2005,CL,1131.697,1964.090,-832.393,13677.110,-0.061
AFG_AMDA,2005,CL,397.210,1390.609,-993.399,16689.962,-0.060
CHN_CHIN,2005,CL,19340.338,21780.266,-2439.928,67599.796,-0.036
DZA_MSCC,2005,CL,3985.949,3599.043,386.906,15532.655,0.025
TUN_MSCC,2005,CL,2349.978,3782.424,-1432.446,8506.868,-0.168
IRQ_TIEU,2005,CL,611.675,1447.134,-835.459,43760.393,-0.019
IRN_CIRA,2005,CL,1699.574,5452.566,-3752.993,86394.057,-0.043
PAK_INDU,2005,CL,12316.389,8363.611,3952.778,52640.742,0.075
MAR_MSCC,2005,CL,648.130,707.896,-59.766,6774.106,-0.009
DZA_ANIN,2005,CL,152.457,501.055,-348.598,190457.326,-0.002
AFG_CSEC,2005,CL,232.798,535.262,-302.464,9852.264,-0.031
AFG_INDU,2005,CL,110.783,238.513,-127.730,7075.002,-0.018
CHN_YANG,2005,CL,38939.977,38104.756,835.221,300721.524,0.003
MAR_ANWC,2005,CL,6989.403,6351.554,637.849,27046.337,0.024
CYP_MSEC,2005,CL,1.354,77.623,-76.269,889.988,-0.086
IND_INDU,2005,CL,2440.996,1502.857,938.139,18706.257,0.050
TUN_ANIN,2005,CL,5.404,150.202,-144.798,7131.669,-0.020
AFG_HELM,2005,CL,357.156,771.021,-413.865,25327.937,-0.016
LBN_MSEC,2005,CL,38.516,201.154,-162.638,925.946,-0.176
AFG_FARA,2005,CL,84.806,89.889,-5.083,5294.105,-0.001
MAR_ANIN,2005,CL,29.954,27.428,2.526,7525.674,0.000
LBY_MSCC,2005,CL,755.332,1341.325,-585.993,23922.793,-0.024
ISR_MSEC,2005,CL,0.000,143.909,-143.909,1113.957,-0.129
JOR_EJSS,2005,CL,1.194,15.253,-14.059,5719.888,-0.002
MEX_BJCA,2005,CL,66.838,118.500,-51.662,14177.189,-0.004
MEX_MNCW,2005,CL,1638.536,2445.714,-807.178,44789.277,-0.018
LBY_ANIN,2005,CL,45.321,190.824,-145.504,138659.528,-0.001
SAU_RSEE,2005,CL,327.835,407.581,-79.746,35701.101,-0.002
SAU_ARPA,2005,CL,1550.812,917.202,633.610,156779.303,0.004
EGY_ANIN,2005,CL,26.581,83.404,-56.823,61515.713,-0.001
EGY_NILE,2005,CL,3934.375,2690.194,1244.182,25596.612,0.049
EGY_ARGA,2005,CL,6.932,85.372,-78.440,13123.385,-0.006
JOR_DEAS,2005,CL,5.406,165.153,-159.747,2160.704,-0.074
IND_GABR,2005,CL,54844.469,58305.393,-3460.923,127987.365,-0.027
MEX_RGBV,2005,CL,210.332,783.588,-573.256,23384.773,-0.025
IRN_PGCO,2005,CL,800.498,2218.113,-1417.615,27969.250,-0.051
IND_SABA,2005,CL,20314.191,19501.433,812.759,44873.603,0.018
JOR_SIPE,2005,CL,1.313,5.228,-3.915,1012.596,-0.004
KWT_TIEU,2005,CL,0.083,0.768,-0.685,262.721,-0.003
PAK_HAMU,2005,CL,19.057,115.202,-96.145,11718.494,-0.008
NPL_GABR,2005,CL,2154.889,1928.386,226.503,14730.131,0.015
ISR_DEAS,2005,CL,0.033,11.170,-11.136,948.167,-0.012
PAK_SABA,2005,CL,2136.747,2014.716,122.031,11388.542,0.011
KWT_ARPA,2005,CL,2.744,6.046,-3.302,1479.729,-0.002
MMR_IRRA,2005,CL,5394.216,6539.008,-1144.792,36453.558,-0.031
MEX_MCIN,2005,CL,429.306,382.389,46.917,24022.058,0.002
MMR_SALW,2005,CL,826.261,915.343,-89.082,13011.861,-0.007
MRT_ANIN,2005,CL,20.656,15.355,5.301,56354.945,0.000
PAK_ASAC,2005,CL,89.538,265.906,-176.368,11572.961,-0.015
OMN_ARPA,2005,CL,40.213,44.670,-4.457,31124.736,-0.000
MEX_RIVE,2005,CL,2733.514,3502.768,-769.255,18170.861,-0.042
MRT_ANWC,2005,CL,3.716,8.945,-5.229,27794.529,-0.000
ARE_ARPA,2005,CL,45.190,187.271,-142.081,7092.060,-0.020
BGD_GABR,2005,CL,4141.549,6619.948,-2478.399,11956.386,-0.207
NER_LCHA,2005,CL,1045.753,1806.005,-760.252,69067.726,-0.011
IND_GODA,2005,CL,19243.371,21565.738,-2322.368,53045.103,-0.044
MEX_RLER,2005,CL,2477.703,1375.154,1102.549,13115.645,0.084
TCD_LCHA,2005,CL,3274.370,3469.004,-194.634,115635.768,-0.002
MMR_BBCN,2005,CL,575.278,252.981,322.297,5401.920,0.060
VNM_HRIV,2005,CL,1587.788,2119.236,-531.447,10369.393,-0.051
HKG_CHIN,2005,CL,2.233,0.028,2.205,100.929,0.022
SDN_NILE,2005,CL,13707.265,21169.265,-7462.000,134623.324,-0.055
BGD_BBCN,2005,CL,79.089,239.671,-160.582,1705.599,-0.094
LAO_MEKO,2005,CL,404.089,833.111,-429.021,20755.387,-0.021
VNM_MEKO,2005,CL,1150.678,1959.161,-808.483,6828.536,-0.118
MEX_RIBA,2005,CL,4269.605,5033.122,-763.517,35866.093,-0.021
MEX_YUPA,2005,CL,2110.146,1909.989,200.156,22128.462,0.009
NER_NIGE,2005,CL,6809.949,8711.277,-1901.328,49446.046,-0.038
SDN_ANIN,2005,CL,0.000,3.878,-3.878,31310.518,-0.000
SDN_ARGA,2005,CL,36.976,11.646,25.331,9562.165,0.003
VNM_VNCO,2005,CL,3005.701,3133.741,-128.040,15694.099,-0.008
IND_KRIS,2005,CL,32358.512,35066.960,-2708.447,64108.838,-0.042
MMR_SITT,2005,CL,2074.408,1271.512,802.896,5892.945,0.136
PHL_PHIL,2005,CL,9388.647,8246.263,1142.383,28912.620,0.040
HTI_CARI,2005,CL,902.799,775.505,127.293,2679.055,0.048
MLI_NIGE,2005,CL,3027.657,3348.485,-320.828,57541.671,-0.006
THA_MEKO,2005,CL,9404.754,8345.899,1058.856,18765.422,0.056
LAO_VNCO,2005,CL,9.946,29.191,-19.245,2127.747,-0.009
DOM_CARI,2005,CL,581.842,909.228,-327.386,4836.267,-0.068
MRT_SENE,2005,CL,222.935,255.996,-33.062,19743.151,-0.002
SDN_LCHA,2005,CL,860.268,825.678,34.590,9792.472,0.004
THA_CHAO,2005,CL,4211.292,6205.226,-1993.934,17740.355,-0.112
JAM_CARI,2005,CL,166.279,197.533,-31.254,1094.390,-0.029
BLZ_YUPA,2005,CL,25.358,68.217,-42.858,2212.985,-0.019
GTM_GRIJ,2005,CL,47.273,475.554,-428.281,4834.853,-0.089
GTM_YUPA,2005,CL,278.078,388.807,-110.729,3654.843,-0.030
HND_SCAM,2005,CL,660.620,1084.618,-423.998,11227.149,-0.038
SEN_SENE,2005,CL,398.640,320.639,78.001,7704.312,0.010
THA_PMAL,2005,CL,1889.475,3560.743,-1671.268,11521.452,-0.145
SEN_AFWC,2005,CL,2101.691,1303.481,798.210,11970.100,0.067
MMR_PMAL,2005,CL,235.021,307.664,-72.643,5665.232,-0.013
GTM_SCAM,2005,CL,400.244,353.034,47.210,2428.453,0.019
NIC_SCAM,2005,CL,850.692,814.002,36.690,12895.397,0.003
MLI_SENE,2005,CL,850.763,1350.608,-499.845,17332.520,-0.029
BFA_NIGE,2005,CL,591.829,743.062,-151.233,8300.273,-0.018
ETH_NILE,2005,CL,3728.077,6711.020,-2982.943,36731.493,-0.081
ETH_RIFT,2005,CL,3596.549,3672.307,-75.758,30259.489,-0.003
THA_GTCC,2005,CL,857.803,1469.528,-611.725,3518.543,-0.174
SLV_SCAM,2005,CL,659.093,687.758,-28.665,2057.499,-0.014
BFA_VOLT,2005,CL,2600.717,2749.595,-148.878,17305.176,-0.009
NGA_NIGE,2005,CL,24015.424,22833.218,1182.207,57330.643,0.021
NGA_LCHA,2005,CL,7846.196,8494.942,-648.745,17912.313,-0.036
KHM_MEKO,2005,CL,1653.663,3428.833,-1775.170,16359.672,-0.109
COL_CARC,2005,CL,138.616,557.003,-418.387,11321.874,-0.037
GNB_AFWC,2005,CL,275.517,407.538,-132.021,3271.070,-0.040
GIN_AFWC,2005,CL,760.565,845.650,-85.085,11802.314,-0.007
DJI_ARGA,2005,CL,0.705,1.015,-0.310,2027.820,-0.000
GIN_SENE,2005,CL,181.773,137.934,43.839,3131.799,0.014
BEN_NIGE,2005,CL,204.637,814.649,-610.013,4473.577,-0.136
ETH_ARGA,2005,CL,0.022,0.243,-0.221,9495.438,-0.000
KHM_GTCC,2005,CL,50.009,56.154,-6.145,1815.289,-0.003
COL_MAGD,2005,CL,1527.055,1491.306,35.749,26041.126,0.001
TTO_CARC,2005,CL,35.088,18.830,16.258,508.827,0.032
GIN_NIGE,2005,CL,567.650,536.270,31.380,9586.966,0.003
GHA_VOLT,2005,CL,2758.957,3194.381,-435.424,16676.239,-0.026
TGO_VOLT,2005,CL,765.429,807.323,-41.894,2765.757,-0.015
CMR_LCHA,2005,CL,399.245,867.640,-468.395,4799.656,-0.098
CRI_SCAM,2005,CL,253.689,484.669,-230.981,5110.716,-0.045
BEN_VOLT,2005,CL,36.793,197.471,-160.677,1543.705,-0.104
CIV_AFWC,2005,CL,5010.106,4113.063,897.043,29855.227,0.030
CMR_NIGE,2005,CL,783.496,1280.595,-497.099,8730.270,-0.057
CAF_LCHA,2005,CL,214.728,491.951,-277.223,21464.127,-0.013
PAN_SCAM,2005,CL,197.006,283.954,-86.948,4862.432,-0.018
PAN_CEPC,2005,CL,22.120,112.311,-90.191,2596.320,-0.035
SLE_AFWC,2005,CL,612.040,1840.713,-1228.673,7196.955,-0.171
CIV_NIGE,2005,CL,239.032,160.007,79.025,2331.570,0.034
BEN_AFWC,2005,CL,459.777,1011.206,-551.429,5623.022,-0.098
ETH_SHJU,2005,CL,1819.078,1490.882,328.196,36722.146,0.009
LKA_SRIL,2005,CL,1400.174,1859.615,-459.441,6600.516,-0.070
TGO_AFWC,2005,CL,733.704,887.916,-154.213,2942.448,-0.052
NGA_AFWC,2005,CL,3377.406,2735.654,641.752,9738.833,0.066
LBR_AFWC,2005,CL,381.756,626.321,-244.564,9572.640,-0.026
GUY_NESO,2005,CL,142.356,306.313,-163.957,19900.157,-0.008
CAF_CONG,2005,CL,278.402,704.607,-426.205,40597.646,-0.010
COL_ORIN,2005,CL,474.574,390.550,84.024,34746.068,0.002
GHA_AFWC,2005,CL,1140.272,2038.752,-898.480,7234.379,-0.124
MYS_NBCO,2005,CL,2425.142,2558.867,-133.725,19659.724,-0.007
COL_CEPC,2005,CL,122.987,239.353,-116.366,7698.418,-0.015
NGA_GFGU,2005,CL,2041.678,1613.135,428.543,6128.729,0.070
CMR_GFGU,2005,CL,1125.613,2616.316,-1490.703,23588.939,-0.063
SUR_NESO,2005,CL,45.905,41.947,3.958,14581.844,0.000
MYS_PMAL,2005,CL,2983.641,2827.300,156.341,13142.932,0.012
FRA_NESO,2005,CL,10.170,2.137,8.033,8345.313,0.001
IDN_SUMA,2005,CL,11868.005,8777.380,3090.625,46892.436,0.066
CMR_CONG,2005,CL,29.142,470.980,-441.838,9497.949,-0.047
COD_CONG,2005,CL,5014.792,3559.937,1454.855,233541.523,0.006
GUY_AMAZ,2005,CL,6.573,7.159,-0.586,1305.790,-0.000
IDN_KALI,2005,CL,3858.311,6359.377,-2501.066,53734.206,-0.047
IDN_SULA,2005,CL,2518.578,3628.113,-1109.536,25746.876,-0.043
BRA_AMAZ,2005,CL,5147.949,8402.239,-3254.290,385138.396,-0.008
UGA_NILE,2005,CL,6488.386,7096.461,-608.075,24293.848,-0.025
KEN_RIFT,2005,CL,626.915,598.306,28.609,12956.892,0.002
KEN_SHJU,2005,CL,1289.291,401.960,887.331,21031.233,0.042
COG_CONG,2005,CL,127.094,245.095,-118.001,24983.831,-0.005
COL_AMAZ,2005,CL,49.961,219.261,-169.301,34076.965,-0.005
GAB_GFGU,2005,CL,163.015,389.435,-226.421,26074.556,-0.009
COG_GFGU,2005,CL,65.823,167.638,-101.815,9662.056,-0.011
ECU_CEPC,2005,CL,1565.078,1782.701,-217.623,12461.515,-0.017
ECU_AMAZ,2005,CL,198.408,284.079,-85.671,13076.734,-0.007
KEN_NILE,2005,CL,628.348,1266.286,-637.938,5093.740,-0.125
PER_AMAZ,2005,CL,1138.747,1112.502,26.245,96450.595,0.000
KEN_AECC,2005,CL,1241.881,1685.326,-443.445,19405.810,-0.023
IDN_IRJA,2005,CL,978.019,3813.380,-2835.361,40730.385,-0.070
BRA_TOCA,2005,CL,6443.252,10963.191,-4519.939,118629.377,-0.038
RWA_NILE,2005,CL,568.705,608.685,-39.980,2074.016,-0.019
TZA_NILE,2005,CL,873.093,2256.871,-1383.778,11961.375,-0.116
PNG_PNGC,2005,CL,248.792,422.566,-173.774,28428.589,-0.006
TZA_RIFT,2005,CL,1317.012,2238.333,-921.321,17833.547,-0.052
RWA_CONG,2005,CL,5.246,90.732,-85.486,468.211,-0.183
TZA_AECC,2005,CL,2751.120,6610.628,-3859.508,48338.390,-0.080
BRA_SAOF,2005,CL,10990.561,8320.788,2669.773,125668.880,0.021
PNG_IRJA,2005,CL,94.401,46.795,47.606,3891.543,0.012
PER_PERU,2005,CL,790.947,1040.306,-249.358,32970.187,-0.008
BDI_NILE,2005,CL,274.089,556.876,-282.786,1347.936,-0.210
TZA_CONG,2005,CL,885.334,1832.061,-946.727,16395.698,-0.058
PNG_SEPI,2005,CL,139.975,157.972,-17.997,7702.999,-0.002
IDN_JATI,2005,CL,7231.307,3681.754,3549.553,20175.474,0.176
AGO_CONG,2005,CL,402.077,339.319,62.758,30296.561,0.002
PNG_FLYY,2005,CL,40.829,42.054,-1.225,6222.042,-0.000
AGO_ANGC,2005,CL,1243.499,1728.936,-485.437,48626.611,-0.010
SLB_SOLI,2005,CL,0.014,37.883,-37.869,2160.195,-0.018
ZMB_CONG,2005,CL,300.318,505.680,-205.362,17676.266,-0.012
TLS_JATI,2005,CL,164.390,189.227,-24.837,1503.074,-0.017
BRA_UBSA,2005,CL,9545.475,9241.179,304.296,79015.913,0.004
ZMB_ZAMB,2005,CL,1168.984,1962.737,-793.753,57794.948,-0.014
BOL_AMAZ,2005,CL,1448.758,1707.405,-258.647,71622.445,-0.004
MWI_ZAMB,2005,CL,1153.340,2195.384,-1042.044,11180.124,-0.093
MOZ_AECC,2005,CL,1548.422,2975.712,-1427.289,36552.309,-0.039
AUS_AUNC,2005,CL,172.082,649.137,-477.055,168767.757,-0.003
AGO_ZAMB,2005,CL,183.685,493.388,-309.702,25466.101,-0.012
MDG_MADA,2005,CL,2878.954,3785.190,-906.236,59206.898,-0.015
AGO_ASII,2005,CL,208.759,619.752,-410.994,20460.847,-0.020
MOZ_ZAMB,2005,CL,496.618,487.254,9.364,15820.701,0.001
BRA_LAPL,2005,CL,32155.880,30169.368,1986.512,141849.916,0.014
MWI_AECC,2005,CL,23.570,138.419,-114.850,800.728,-0.143
BOL_LPUN,2005,CL,85.739,91.821,-6.082,15286.927,-0.000
ZWE_ZAMB,2005,CL,1399.793,1556.842,-157.049,21250.791,-0.007
BOL_LAPL,2005,CL,939.870,315.143,624.727,22133.395,0.028
NAM_NAMC,2005,CL,38.440,46.352,-7.913,27526.204,-0.000
AUS_AINT,2005,CL,656.903,685.173,-28.270,305459.066,-0.000
NAM_ASII,2005,CL,204.766,695.332,-490.567,30705.137,-0.016
AUS_AEAC,2005,CL,4533.548,7296.922,-2763.374,79897.870,-0.035
CHL_NCHI,2005,CL,183.196,244.265,-61.069,26604.498,-0.002
ZWE_AIOC,2005,CL,767.573,1089.504,-321.930,8942.306,-0.036
MOZ_AIOC,2005,CL,562.147,1041.430,-479.283,15424.007,-0.031
BWA_ASII,2005,CL,39.970,62.397,-22.427,34631.650,-0.001
BWA_ORAN,2005,CL,37.827,15.396,22.431,15326.708,0.001
PRY_LAPL,2005,CL,3635.819,3353.751,282.069,40086.756,0.007
ZWE_ASII,2005,CL,50.775,62.806,-12.031,2570.627,-0.005
AUS_AWEC,2005,CL,8574.522,7355.365,1219.156,73711.903,0.017
ZWE_LIMP,2005,CL,508.299,302.307,205.992,6288.494,0.033
BWA_LIMP,2005,CL,44.552,99.566,-55.013,8090.474,-0.007
NAM_ORAN,2005,CL,12.322,8.775,3.547,24213.193,0.000
MOZ_LIMP,2005,CL,408.502,475.630,-67.128,11240.950,-0.006
ARG_LAPL,2005,CL,11933.390,14692.812,-2759.422,92805.167,-0.030
ZAF_LIMP,2005,CL,925.701,1423.536,-497.836,18338.335,-0.027
ZAF_SASC,2005,CL,1760.076,3180.312,-1420.236,35794.136,-0.040
ZAF_ORAN,2005,CL,6184.859,3726.153,2458.705,57809.045,0.043
AUS_MRDA,2005,CL,13764.277,12541.599,1222.678,92910.764,0.013
ARG_SGRN,2005,CL,3278.436,3197.640,80.796,30720.264,0.003
SWZ_SASC,2005,CL,102.315,140.544,-38.229,1713.839,-0.022
ARG_SACC,2005,CL,299.657,395.915,-96.258,37537.518,-0.003
AUS_ASCO,2005,CL,3463.600,3631.352,-167.752,48816.736,-0.003
ZAF_SAWC,2005,CL,815.429,977.960,-162.531,10151.706,-0.016
LSO_ORAN,2005,CL,125.239,215.757,-90.518,3014.536,-0.030
URY_LAPL,2005,CL,838.675,578.514,260.161,13908.538,0.019
URY_UBSA,2005,CL,115.254,173.238,-57.985,3807.556,-0.015
ARG_PAMP,2005,CL,6843.796,5934.261,909.535,17558.019,0.052
CHL_SCPA,2005,CL,1114.987,1039.310,75.677,39825.862,0.002
ARG_NASA,2005,CL,6191.658,7955.639,-1763.981,22300.873,-0.079
NZL_NZLZ,2005,CL,590.053,504.643,85.410,26261.458,0.003
ARG_NEGR,2005,CL,121.865,125.718,-3.853,28294.956,-0.000
ARG_SASS,2005,CL,17.161,29.686,-12.524,49137.835,-0.000
CAN_NWTT,2050,CL,1297.109,810.738,486.371,296949.745,0.002
NOR_SNCC,2050,CL,460.755,644.524,-183.769,35255.967,-0.005
RUS_LENA,2050,CL,5097.101,6.444,5090.657,240158.124,0.021
RUS_YENS,2050,CL,9207.184,3116.419,6090.765,223541.776,0.027
SWE_SWED,2050,CL,1546.551,2129.575,-583.024,44167.920,-0.013
NOR_SWED,2050,CL,1.972,7.911,-5.939,1816.664,-0.003
CAN_MACK,2050,CL,3939.154,3524.364,414.790,198669.441,0.002
FIN_FINL,2050,CL,335.499,1802.606,-1467.107,27470.424,-0.053
RUS_VOLG,2050,CL,71838.324,76922.347,-5084.023,298250.629,-0.017
RUS_OBBB,2050,CL,20787.863,28972.080,-8184.217,220199.801,-0.037
CAN_HBCO,2050,CL,3418.088,199.407,3218.681,172460.716,0.019
GBR_SCTD,2050,CL,393.770,282.337,111.433,7894.509,0.014
CAN_AOSB,2050,CL,741.856,408.680,333.175,56744.915,0.006
EST_BSCC,2050,CL,60.292,272.949,-212.657,2787.448,-0.076
EST_NARV,2050,CL,76.201,193.013,-116.812,1713.360,-0.068
LVA_BSCC,2050,CL,60.703,306.861,-246.158,3762.269,-0.065
DNK_DGCO,2050,CL,1944.701,2121.167,-176.466,4190.516,-0.042
LVA_DAUG,2050,CL,108.653,172.827,-64.175,2647.862,-0.024
CAN_SNEL,2050,CL,29502.562,35791.617,-6289.054,110855.313,-0.057
LTU_BSCC,2050,CL,15.644,484.092,-468.448,1903.127,-0.246
LTU_NEMA,2050,CL,525.057,1313.271,-788.213,4555.188,-0.173
BLR_DAUG,2050,CL,283.222,529.874,-246.652,3315.344,-0.074
IRL_IREL,2050,CL,257.520,1165.486,-907.966,6913.157,-0.131
GBR_IREL,2050,CL,54.376,22.924,31.452,1418.074,0.022
GBR_EAWC,2050,CL,4472.667,3172.571,1300.096,14903.241,0.087
BLR_NEMA,2050,CL,1472.458,1844.568,-372.109,5474.736,-0.068
BLR_DNIP,2050,CL,2511.150,3584.573,-1073.423,11872.176,-0.090
RUS_AMUR,2050,CL,3781.448,3538.113,243.336,111188.081,0.002
DEU_DGCO,2050,CL,851.963,1019.329,-167.366,3105.183,-0.054
POL_PLCO,2050,CL,409.237,874.822,-465.585,3187.061,-0.146
KAZ_OBBB,2050,CL,10936.880,10137.396,799.485,69281.914,0.012
POL_WISL,2050,CL,6003.332,5728.037,275.294,17125.975,0.016
NLD_RHIN,2050,CL,721.202,728.071,-6.869,2561.436,-0.003
DEU_EWES,2050,CL,2581.232,2078.572,502.659,6394.587,0.079
DEU_ELBE,2050,CL,3794.795,2902.801,891.994,9504.332,0.094
POL_ODER,2050,CL,3572.347,3681.054,-108.707,10870.770,-0.010
CAN_STLA,2050,CL,6608.577,5459.503,1149.073,81863.831,0.014
CHN_AMUR,2050,CL,19362.274,18308.015,1054.259,123541.646,0.009
UKR_DNIP,2050,CL,16101.407,16104.603,-3.196,29183.423,-0.000
NLD_SCHE,2050,CL,117.571,60.334,57.237,337.554,0.170
DEU_RHIN,2050,CL,3695.279,2676.301,1018.978,11022.165,0.092
UKR_DNIE,2050,CL,3346.010,3175.411,170.599,6731.247,0.025
KAZ_SYRD,2050,CL,1357.953,4427.827,-3069.874,101876.292,-0.030
FRA_FWCX,2050,CL,3109.172,4055.635,-946.463,11558.760,-0.082
NLD_MAAS,2050,CL,108.799,162.162,-53.363,616.561,-0.087
KAZ_CSPC,2050,CL,1033.562,1278.079,-244.517,43505.628,-0.006
MNG_YENS,2050,CL,399.078,45.906,353.172,32632.978,0.011
BEL_SCHE,2050,CL,301.612,248.889,52.723,1641.859,0.032
FRA_SEIN,2050,CL,4403.454,3518.058,885.395,8453.518,0.105
BEL_MAAS,2050,CL,26.665,93.943,-67.277,1407.712,-0.048
LUX_RHIN,2050,CL,107.597,27.633,79.964,260.602,0.307
CZE_ELBE,2050,CL,1440.446,2020.607,-580.161,4963.341,-0.117
UKR_DONN,2050,CL,3484.006,3069.138,414.867,5355.506,0.077
MNG_GOBI,2050,CL,953.207,12.893,940.313,104612.351,0.009
CZE_ODER,2050,CL,47.774,122.114,-74.340,687.774,-0.108
SVK_DANU,2050,CL,1242.452,1183.591,58.861,4833.896,0.012
